epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1567418738485,2019-09-02T03:05:38.485,10.538,-0.948,-0.032,0.319
1567418738485,2019-09-02T03:05:38.485,10.538,-0.960,0.092,0.333
1567418738656,2019-09-02T03:05:38.656,10.709,-0.923,0.209,0.341
1567418738656,2019-09-02T03:05:38.656,10.709,-0.910,0.301,0.373
1567418738656,2019-09-02T03:05:38.656,10.709,-0.892,0.324,0.387
1567418738844,2019-09-02T03:05:38.844,10.897,-0.895,0.291,0.369
1567418738844,2019-09-02T03:05:38.844,10.897,-0.884,0.215,0.370
1567418738844,2019-09-02T03:05:38.844,10.897,-0.862,0.145,0.387
1567418739090,2019-09-02T03:05:39.090,11.143,-0.752,0.115,0.323
1567418739090,2019-09-02T03:05:39.090,11.143,-0.741,0.125,0.351
1567418739090,2019-09-02T03:05:39.090,11.143,-0.915,0.148,0.490
1567418739191,2019-09-02T03:05:39.191,11.244,-0.913,0.161,0.487
1567418739191,2019-09-02T03:05:39.191,11.244,-0.780,0.145,0.403
1567418739191,2019-09-02T03:05:39.191,11.244,-0.675,0.161,0.320
1567418739320,2019-09-02T03:05:39.320,11.373,-0.777,0.129,0.286
1567418739320,2019-09-02T03:05:39.320,11.373,-1.002,-0.020,0.224
1567418739320,2019-09-02T03:05:39.320,11.373,-1.107,-0.143,0.141
1567418739432,2019-09-02T03:05:39.432,11.485,-1.138,-0.203,0.041
1567418739432,2019-09-02T03:05:39.432,11.485,-1.353,-0.277,-0.004
1567418739432,2019-09-02T03:05:39.432,11.485,-1.499,-0.278,0.050
1567418739470,2019-09-02T03:05:39.470,11.523,-1.272,-0.176,0.060
1567418739470,2019-09-02T03:05:39.470,11.523,-0.984,-0.063,0.060
1567418739470,2019-09-02T03:05:39.470,11.523,-0.871,0.002,0.070
1567418739542,2019-09-02T03:05:39.542,11.595,-0.940,0.019,0.087
1567418739542,2019-09-02T03:05:39.542,11.595,-1.058,0.008,0.083
1567418739542,2019-09-02T03:05:39.542,11.595,-1.174,-0.035,0.077
1567418739588,2019-09-02T03:05:39.588,11.641,-1.237,-0.108,0.051
1567418739588,2019-09-02T03:05:39.588,11.641,-1.188,-0.128,0.007
1567418739588,2019-09-02T03:05:39.588,11.641,-1.075,-0.090,-0.010
1567418739672,2019-09-02T03:05:39.672,11.725,-1.033,-0.055,-0.069
1567418739672,2019-09-02T03:05:39.672,11.725,-1.132,-0.033,-0.026
1567418739672,2019-09-02T03:05:39.672,11.725,-1.090,0.061,0.076
1567418739795,2019-09-02T03:05:39.795,11.848,-0.967,0.126,0.155
1567418739795,2019-09-02T03:05:39.795,11.848,-0.875,0.121,0.184
1567418739795,2019-09-02T03:05:39.795,11.848,-0.810,0.101,0.182
1567418739835,2019-09-02T03:05:39.835,11.888,-0.834,0.052,0.213
1567418739835,2019-09-02T03:05:39.835,11.888,-0.879,0.006,0.247
1567418739835,2019-09-02T03:05:39.835,11.888,-0.900,-0.026,0.264
1567418739894,2019-09-02T03:05:39.894,11.947,-0.978,-0.099,0.301
1567418739894,2019-09-02T03:05:39.894,11.947,-0.984,-0.164,0.321
1567418739894,2019-09-02T03:05:39.894,11.947,-0.930,-0.189,0.332
1567418739954,2019-09-02T03:05:39.954,12.007,-0.939,-0.232,0.342
1567418739954,2019-09-02T03:05:39.954,12.007,-0.972,-0.306,0.342
1567418739954,2019-09-02T03:05:39.954,12.007,-0.914,-0.343,0.315
1567418740001,2019-09-02T03:05:40.001,12.054,-0.913,-0.293,0.320
1567418740001,2019-09-02T03:05:40.001,12.054,-0.972,-0.216,0.322
1567418740001,2019-09-02T03:05:40.001,12.054,-1.078,-0.191,0.292
1567418740032,2019-09-02T03:05:40.032,12.085,-1.099,-0.161,0.316
1567418740032,2019-09-02T03:05:40.032,12.085,-1.024,-0.112,0.337
1567418740032,2019-09-02T03:05:40.032,12.085,-1.026,-0.090,0.290
1567418740071,2019-09-02T03:05:40.071,12.124,-0.968,-0.070,0.228
1567418740071,2019-09-02T03:05:40.071,12.124,-0.914,-0.071,0.252
1567418740071,2019-09-02T03:05:40.071,12.124,-0.907,-0.080,0.262
1567418740253,2019-09-02T03:05:40.253,12.306,-0.952,-0.088,0.256
1567418740253,2019-09-02T03:05:40.253,12.306,-1.000,-0.100,0.238
1567418740253,2019-09-02T03:05:40.253,12.306,-1.002,-0.113,0.245
1567418740294,2019-09-02T03:05:40.294,12.347,-0.971,-0.113,0.269
1567418740294,2019-09-02T03:05:40.294,12.347,-0.986,-0.105,0.278
1567418740294,2019-09-02T03:05:40.294,12.347,-1.031,-0.114,0.299
1567418740323,2019-09-02T03:05:40.323,12.376,-1.003,-0.100,0.328
1567418740323,2019-09-02T03:05:40.323,12.376,-0.976,-0.090,0.310
1567418740323,2019-09-02T03:05:40.323,12.376,-0.967,-0.099,0.298
