epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1567420310505,2019-09-02T03:31:50.505,0.492,-0.727,-0.108,0.782
1567420310505,2019-09-02T03:31:50.505,0.492,-0.686,-0.065,0.826
1567420310549,2019-09-02T03:31:50.549,0.536,-0.640,-0.057,0.896
1567420310549,2019-09-02T03:31:50.549,0.536,-0.603,-0.080,1.050
1567420310549,2019-09-02T03:31:50.549,0.536,-0.639,-0.033,1.128
1567420310603,2019-09-02T03:31:50.603,0.590,-0.780,-0.049,1.059
1567420310603,2019-09-02T03:31:50.603,0.590,-0.871,-0.113,1.053
1567420310603,2019-09-02T03:31:50.603,0.590,-0.789,0.069,0.957
1567420310647,2019-09-02T03:31:50.647,0.634,-0.646,0.008,0.862
1567420310647,2019-09-02T03:31:50.647,0.634,-0.494,0.038,0.857
1567420310647,2019-09-02T03:31:50.647,0.634,-0.488,0.171,0.820
1567420310688,2019-09-02T03:31:50.688,0.675,-0.623,0.156,0.747
1567420310688,2019-09-02T03:31:50.688,0.675,-0.552,0.132,0.667
1567420310688,2019-09-02T03:31:50.688,0.675,-0.480,0.162,0.556
1567420310731,2019-09-02T03:31:50.731,0.718,-0.536,0.190,0.460
1567420310731,2019-09-02T03:31:50.731,0.718,-0.646,0.149,0.415
1567420310731,2019-09-02T03:31:50.731,0.718,-0.848,0.040,0.460
1567420310762,2019-09-02T03:31:50.762,0.749,-0.867,-0.063,0.504
1567420310762,2019-09-02T03:31:50.762,0.749,-0.716,-0.078,0.505
1567420310762,2019-09-02T03:31:50.762,0.749,-0.626,-0.126,0.482
1567420310815,2019-09-02T03:31:50.815,0.802,-0.708,-0.229,0.500
1567420310815,2019-09-02T03:31:50.815,0.802,-0.812,-0.287,0.584
1567420310815,2019-09-02T03:31:50.815,0.802,-0.875,-0.269,0.703
1567420310856,2019-09-02T03:31:50.856,0.843,-0.843,-0.224,0.778
1567420310856,2019-09-02T03:31:50.856,0.843,-0.721,-0.188,0.786
1567420310856,2019-09-02T03:31:50.856,0.843,-0.602,-0.213,0.843
1567420310886,2019-09-02T03:31:50.886,0.873,-0.667,-0.164,1.097
1567420310886,2019-09-02T03:31:50.886,0.873,-0.685,0.004,1.092
1567420310886,2019-09-02T03:31:50.886,0.873,-0.638,0.037,0.917
1567420310942,2019-09-02T03:31:50.942,0.929,-0.671,-0.024,0.885
1567420310942,2019-09-02T03:31:50.942,0.929,-0.608,-0.061,0.845
1567420310942,2019-09-02T03:31:50.942,0.929,-0.637,-0.074,0.780
1567420310997,2019-09-02T03:31:50.997,0.984,-0.701,-0.080,0.807
1567420310997,2019-09-02T03:31:50.997,0.984,-0.581,-0.084,0.863
1567420310997,2019-09-02T03:31:50.997,0.984,-0.531,-0.069,0.850
1567420311055,2019-09-02T03:31:51.055,1.042,-0.522,-0.060,0.833
1567420311055,2019-09-02T03:31:51.055,1.042,-0.486,-0.057,0.851
1567420311055,2019-09-02T03:31:51.055,1.042,-0.529,-0.071,0.857
1567420311098,2019-09-02T03:31:51.098,1.085,-0.583,-0.092,0.874
1567420311098,2019-09-02T03:31:51.098,1.085,-0.595,-0.142,0.931
1567420311098,2019-09-02T03:31:51.098,1.085,-0.570,-0.225,1.047
1567420311139,2019-09-02T03:31:51.139,1.126,-0.506,-0.267,1.138
1567420311139,2019-09-02T03:31:51.139,1.126,-0.541,-0.341,1.160
1567420311139,2019-09-02T03:31:51.139,1.126,-0.741,-0.328,1.016
1567420311176,2019-09-02T03:31:51.176,1.163,-0.966,-0.232,0.868
1567420311176,2019-09-02T03:31:51.176,1.163,-1.154,-0.049,0.774
1567420311176,2019-09-02T03:31:51.176,1.163,-1.153,0.154,0.674
1567420311228,2019-09-02T03:31:51.228,1.215,-1.108,0.370,0.517
1567420311228,2019-09-02T03:31:51.228,1.215,-1.096,0.544,0.352
1567420311228,2019-09-02T03:31:51.228,1.215,-1.030,0.640,0.243
1567420311274,2019-09-02T03:31:51.274,1.261,-0.950,0.667,0.174
1567420311274,2019-09-02T03:31:51.274,1.261,-0.888,0.652,0.073
1567420311274,2019-09-02T03:31:51.274,1.261,-0.858,0.625,-0.049
1567420311318,2019-09-02T03:31:51.318,1.305,-0.822,0.574,-0.127
1567420311318,2019-09-02T03:31:51.318,1.305,-0.792,0.517,-0.145
1567420311318,2019-09-02T03:31:51.318,1.305,-0.705,0.472,-0.140
1567420311359,2019-09-02T03:31:51.359,1.346,-0.604,0.411,-0.133
1567420311359,2019-09-02T03:31:51.359,1.346,-0.501,0.365,-0.154
1567420311359,2019-09-02T03:31:51.359,1.346,-0.428,0.327,-0.183
1567420311395,2019-09-02T03:31:51.395,1.382,-0.464,0.264,-0.151
1567420311395,2019-09-02T03:31:51.395,1.382,-0.538,0.171,-0.066
1567420311395,2019-09-02T03:31:51.395,1.382,-0.536,0.078,0.050
1567420311430,2019-09-02T03:31:51.430,1.417,-0.538,-0.016,0.218
1567420311430,2019-09-02T03:31:51.430,1.417,-0.620,-0.115,0.417
1567420311430,2019-09-02T03:31:51.430,1.417,-0.653,-0.209,0.551
1567420311466,2019-09-02T03:31:51.466,1.453,-0.670,-0.304,0.647
1567420311466,2019-09-02T03:31:51.466,1.453,-0.700,-0.399,0.730
1567420311466,2019-09-02T03:31:51.466,1.453,-0.748,-0.458,0.818
1567420311501,2019-09-02T03:31:51.501,1.488,-0.844,-0.489,0.894
1567420311501,2019-09-02T03:31:51.501,1.488,-1.003,-0.488,0.911
1567420311501,2019-09-02T03:31:51.501,1.488,-1.083,-0.465,0.854
1567420311547,2019-09-02T03:31:51.547,1.534,-1.014,-0.427,0.751
1567420311547,2019-09-02T03:31:51.547,1.534,-0.857,-0.372,0.726
1567420311547,2019-09-02T03:31:51.547,1.534,-0.813,-0.297,0.778
1567420311601,2019-09-02T03:31:51.601,1.588,-0.889,-0.250,0.757
1567420311601,2019-09-02T03:31:51.601,1.588,-0.998,-0.211,0.688
1567420311601,2019-09-02T03:31:51.601,1.588,-0.972,-0.149,0.654
1567420311653,2019-09-02T03:31:51.653,1.640,-0.800,-0.082,0.703
1567420311653,2019-09-02T03:31:51.653,1.640,-0.625,-0.062,0.786
1567420311653,2019-09-02T03:31:51.653,1.640,-0.463,-0.081,0.850
1567420311701,2019-09-02T03:31:51.701,1.688,-0.553,-0.179,0.911
1567420311701,2019-09-02T03:31:51.701,1.688,-0.899,-0.174,0.815
1567420311701,2019-09-02T03:31:51.701,1.688,-0.976,-0.101,0.753
1567420311751,2019-09-02T03:31:51.751,1.738,-0.674,-0.055,0.815
1567420311751,2019-09-02T03:31:51.751,1.738,-0.583,-0.018,0.816
1567420311751,2019-09-02T03:31:51.751,1.738,-0.723,0.014,0.728
1567420311792,2019-09-02T03:31:51.792,1.779,-0.796,-0.003,0.720
1567420311792,2019-09-02T03:31:51.792,1.779,-0.755,0.016,0.728
1567420311792,2019-09-02T03:31:51.792,1.779,-0.727,0.043,0.726
1567420311829,2019-09-02T03:31:51.829,1.816,-0.738,0.016,0.757
1567420311829,2019-09-02T03:31:51.829,1.816,-0.715,0.010,0.738
1567420311829,2019-09-02T03:31:51.829,1.816,-0.752,0.006,0.719
1567420311867,2019-09-02T03:31:51.867,1.854,-0.794,-0.000,0.693
1567420311867,2019-09-02T03:31:51.867,1.854,-0.807,0.016,0.629
1567420311867,2019-09-02T03:31:51.867,1.854,-0.777,0.062,0.620
1567420311905,2019-09-02T03:31:51.905,1.892,-0.772,0.089,0.658
1567420311905,2019-09-02T03:31:51.905,1.892,-0.700,0.112,0.712
1567420311905,2019-09-02T03:31:51.905,1.892,-0.727,0.114,0.741
1567420311944,2019-09-02T03:31:51.944,1.931,-0.783,0.093,0.761
1567420311944,2019-09-02T03:31:51.944,1.931,-0.796,0.071,0.737
1567420311944,2019-09-02T03:31:51.944,1.931,-0.813,0.072,0.714
1567420311982,2019-09-02T03:31:51.982,1.969,-0.694,0.107,0.735
1567420311982,2019-09-02T03:31:51.982,1.969,-0.653,0.086,0.767
1567420311982,2019-09-02T03:31:51.982,1.969,-0.734,0.064,0.748
1567420312029,2019-09-02T03:31:52.029,2.016,-0.700,0.065,0.728
1567420312029,2019-09-02T03:31:52.029,2.016,-0.750,0.031,0.709
1567420312029,2019-09-02T03:31:52.029,2.016,-0.791,0.001,0.715
1567420312063,2019-09-02T03:31:52.063,2.050,-0.745,-0.015,0.727
1567420312063,2019-09-02T03:31:52.063,2.050,-0.718,-0.040,0.751
1567420312063,2019-09-02T03:31:52.063,2.050,-0.729,-0.079,0.760
1567420312103,2019-09-02T03:31:52.103,2.090,-0.727,-0.094,0.688
1567420312103,2019-09-02T03:31:52.103,2.090,-0.778,-0.140,0.612
1567420312103,2019-09-02T03:31:52.103,2.090,-0.958,-0.271,0.639
1567420312146,2019-09-02T03:31:52.146,2.133,-0.923,-0.246,0.735
1567420312146,2019-09-02T03:31:52.146,2.133,-0.839,-0.119,0.835
1567420312146,2019-09-02T03:31:52.146,2.133,-0.939,-0.028,0.770
1567420312211,2019-09-02T03:31:52.211,2.198,-0.857,0.048,0.602
1567420312211,2019-09-02T03:31:52.211,2.198,-0.749,0.133,0.462
1567420312211,2019-09-02T03:31:52.211,2.198,-0.651,0.178,0.363
1567420312272,2019-09-02T03:31:52.272,2.259,-0.727,0.187,0.155
1567420312272,2019-09-02T03:31:52.272,2.259,-0.815,0.176,-0.065
1567420312272,2019-09-02T03:31:52.272,2.259,-0.823,0.161,-0.124
1567420312304,2019-09-02T03:31:52.304,2.291,-0.905,0.186,-0.043
1567420312304,2019-09-02T03:31:52.304,2.291,-0.849,0.215,-0.008
1567420312304,2019-09-02T03:31:52.304,2.291,-0.801,0.195,0.037
1567420312340,2019-09-02T03:31:52.340,2.327,-0.863,0.127,0.153
1567420312340,2019-09-02T03:31:52.340,2.327,-0.946,0.114,0.222
1567420312340,2019-09-02T03:31:52.340,2.327,-0.884,0.089,0.303
1567420312374,2019-09-02T03:31:52.374,2.361,-0.949,0.062,0.326
1567420312374,2019-09-02T03:31:52.374,2.361,-1.204,0.051,0.250
1567420312374,2019-09-02T03:31:52.374,2.361,-1.374,0.052,0.177
1567420312435,2019-09-02T03:31:52.435,2.422,-1.247,0.047,0.196
1567420312435,2019-09-02T03:31:52.435,2.422,-1.116,0.049,0.244
1567420312435,2019-09-02T03:31:52.435,2.422,-1.153,0.010,0.271
1567420312487,2019-09-02T03:31:52.487,2.474,-1.181,-0.013,0.270
1567420312487,2019-09-02T03:31:52.487,2.474,-1.144,-0.015,0.264
1567420312487,2019-09-02T03:31:52.487,2.474,-0.921,0.005,0.340
1567420312531,2019-09-02T03:31:52.531,2.518,-0.832,-0.020,0.367
1567420312531,2019-09-02T03:31:52.531,2.518,-0.931,-0.091,0.355
1567420312531,2019-09-02T03:31:52.531,2.518,-0.968,-0.087,0.330
1567420312607,2019-09-02T03:31:52.607,2.594,-0.923,-0.080,0.307
1567420312607,2019-09-02T03:31:52.607,2.594,-0.910,-0.083,0.294
1567420312607,2019-09-02T03:31:52.607,2.594,-0.940,-0.086,0.294
1567420312646,2019-09-02T03:31:52.646,2.633,-0.915,-0.101,0.313
1567420312646,2019-09-02T03:31:52.646,2.633,-0.954,-0.101,0.333
1567420312646,2019-09-02T03:31:52.646,2.633,-0.993,-0.080,0.342
1567420312717,2019-09-02T03:31:52.717,2.704,-1.047,-0.086,0.383
1567420312717,2019-09-02T03:31:52.717,2.704,-1.090,-0.093,0.351
1567420312717,2019-09-02T03:31:52.717,2.704,-1.074,-0.089,0.325
1567420312760,2019-09-02T03:31:52.760,2.747,-0.981,-0.088,0.355
1567420312760,2019-09-02T03:31:52.760,2.747,-0.919,-0.086,0.354
1567420312760,2019-09-02T03:31:52.760,2.747,-0.917,-0.101,0.354
1567420312831,2019-09-02T03:31:52.831,2.818,-0.892,-0.125,0.373
1567420312831,2019-09-02T03:31:52.831,2.818,-0.928,-0.125,0.390
1567420312831,2019-09-02T03:31:52.831,2.818,-0.967,-0.118,0.377
1567420312871,2019-09-02T03:31:52.871,2.858,-0.913,-0.110,0.392
1567420312871,2019-09-02T03:31:52.871,2.858,-0.945,-0.106,0.388
1567420312871,2019-09-02T03:31:52.871,2.858,-0.997,-0.106,0.370
1567420312917,2019-09-02T03:31:52.917,2.904,-1.033,-0.083,0.359
1567420312917,2019-09-02T03:31:52.917,2.904,-1.009,-0.065,0.376
1567420312917,2019-09-02T03:31:52.917,2.904,-0.986,-0.069,0.377
1567420312966,2019-09-02T03:31:52.966,2.953,-0.982,-0.070,0.378
1567420312966,2019-09-02T03:31:52.966,2.953,-0.979,-0.075,0.386
1567420312966,2019-09-02T03:31:52.966,2.953,-1.014,-0.077,0.406
1567420313007,2019-09-02T03:31:53.007,2.994,-1.040,-0.056,0.447
1567420313007,2019-09-02T03:31:53.007,2.994,-1.016,-0.038,0.484
1567420313007,2019-09-02T03:31:53.007,2.994,-0.979,-0.027,0.508
1567420313062,2019-09-02T03:31:53.062,3.049,-0.979,-0.029,0.499
1567420313062,2019-09-02T03:31:53.062,3.049,-0.957,-0.039,0.497
1567420313062,2019-09-02T03:31:53.062,3.049,-0.891,-0.048,0.490
1567420313152,2019-09-02T03:31:53.152,3.139,-0.824,-0.077,0.466
1567420313152,2019-09-02T03:31:53.152,3.139,-0.774,-0.110,0.430
1567420313152,2019-09-02T03:31:53.152,3.139,-0.701,-0.137,0.416
1567420313237,2019-09-02T03:31:53.237,3.224,-0.682,-0.197,0.406
1567420313237,2019-09-02T03:31:53.237,3.224,-0.740,-0.294,0.385
1567420313237,2019-09-02T03:31:53.237,3.224,-0.797,-0.350,0.350
1567420313275,2019-09-02T03:31:53.275,3.262,-0.821,-0.376,0.332
1567420313275,2019-09-02T03:31:53.275,3.262,-0.868,-0.398,0.353
1567420313275,2019-09-02T03:31:53.275,3.262,-0.899,-0.450,0.406
1567420313310,2019-09-02T03:31:53.310,3.297,-0.861,-0.468,0.420
1567420313310,2019-09-02T03:31:53.310,3.297,-0.855,-0.438,0.383
1567420313310,2019-09-02T03:31:53.310,3.297,-0.952,-0.387,0.328
1567420313360,2019-09-02T03:31:53.360,3.347,-1.005,-0.294,0.376
1567420313360,2019-09-02T03:31:53.360,3.347,-0.957,-0.171,0.417
1567420313360,2019-09-02T03:31:53.360,3.347,-0.963,-0.033,0.487
1567420313417,2019-09-02T03:31:53.417,3.404,-0.965,0.086,0.563
1567420313417,2019-09-02T03:31:53.417,3.404,-0.920,0.190,0.590
1567420313417,2019-09-02T03:31:53.417,3.404,-0.869,0.268,0.530
1567420313462,2019-09-02T03:31:53.462,3.449,-0.818,0.369,0.467
1567420313462,2019-09-02T03:31:53.462,3.449,-0.806,0.416,0.402
1567420313462,2019-09-02T03:31:53.462,3.449,-0.875,0.380,0.388
1567420313540,2019-09-02T03:31:53.540,3.527,-0.936,0.308,0.463
1567420313540,2019-09-02T03:31:53.540,3.527,-0.931,0.229,0.542
1567420313540,2019-09-02T03:31:53.540,3.527,-0.920,0.131,0.561
1567420313587,2019-09-02T03:31:53.587,3.574,-0.887,0.055,0.522
1567420313587,2019-09-02T03:31:53.587,3.574,-0.836,0.055,0.551
1567420313587,2019-09-02T03:31:53.587,3.574,-0.970,0.099,0.568
1567420313625,2019-09-02T03:31:53.625,3.612,-0.969,0.134,0.516
1567420313625,2019-09-02T03:31:53.625,3.612,-0.876,0.162,0.457
1567420313625,2019-09-02T03:31:53.625,3.612,-0.797,0.196,0.425
1567420313685,2019-09-02T03:31:53.685,3.672,-0.657,0.237,0.419
1567420313685,2019-09-02T03:31:53.685,3.672,-0.520,0.259,0.395
1567420313685,2019-09-02T03:31:53.685,3.672,-0.575,0.220,0.330
1567420313752,2019-09-02T03:31:53.752,3.739,-0.771,0.097,0.265
1567420313752,2019-09-02T03:31:53.752,3.739,-0.911,-0.064,0.186
1567420313752,2019-09-02T03:31:53.752,3.739,-1.030,-0.200,0.093
1567420313805,2019-09-02T03:31:53.805,3.792,-1.178,-0.263,0.016
1567420313805,2019-09-02T03:31:53.805,3.792,-1.350,-0.289,-0.056
1567420313805,2019-09-02T03:31:53.805,3.792,-1.517,-0.307,-0.133
1567420313879,2019-09-02T03:31:53.879,3.866,-1.593,-0.305,-0.115
1567420313879,2019-09-02T03:31:53.879,3.866,-1.388,-0.218,-0.079
1567420313879,2019-09-02T03:31:53.879,3.866,-1.090,-0.082,-0.045
1567420313962,2019-09-02T03:31:53.962,3.949,-0.849,0.002,0.000
1567420313962,2019-09-02T03:31:53.962,3.949,-0.780,0.017,0.067
1567420313962,2019-09-02T03:31:53.962,3.949,-0.922,-0.008,0.122
1567420314038,2019-09-02T03:31:54.038,4.025,-1.120,-0.016,0.137
1567420314038,2019-09-02T03:31:54.038,4.025,-1.143,-0.022,0.176
1567420314038,2019-09-02T03:31:54.038,4.025,-1.010,-0.004,0.248
1567420314104,2019-09-02T03:31:54.104,4.091,-0.941,0.002,0.254
1567420314104,2019-09-02T03:31:54.104,4.091,-0.909,0.021,0.237
1567420314104,2019-09-02T03:31:54.104,4.091,-0.885,0.039,0.283
1567420314133,2019-09-02T03:31:54.133,4.120,-0.856,0.054,0.342
1567420314133,2019-09-02T03:31:54.133,4.120,-0.960,0.063,0.329
1567420314133,2019-09-02T03:31:54.133,4.120,-1.050,0.021,0.277
1567420314197,2019-09-02T03:31:54.197,4.184,-1.047,-0.042,0.272
1567420314197,2019-09-02T03:31:54.197,4.184,-0.942,-0.064,0.288
1567420314197,2019-09-02T03:31:54.197,4.184,-0.916,-0.094,0.321
1567420314275,2019-09-02T03:31:54.275,4.262,-0.960,-0.121,0.341
1567420314275,2019-09-02T03:31:54.275,4.262,-0.931,-0.145,0.333
1567420314275,2019-09-02T03:31:54.275,4.262,-0.903,-0.156,0.345
1567420314381,2019-09-02T03:31:54.381,4.368,-0.914,-0.170,0.360
1567420314381,2019-09-02T03:31:54.381,4.368,-0.953,-0.164,0.355
1567420314381,2019-09-02T03:31:54.381,4.368,-0.963,-0.139,0.361
1567420314461,2019-09-02T03:31:54.461,4.448,-0.926,-0.117,0.374
1567420314461,2019-09-02T03:31:54.461,4.448,-0.994,-0.093,0.353
1567420314461,2019-09-02T03:31:54.461,4.448,-1.014,-0.082,0.331
1567420314556,2019-09-02T03:31:54.556,4.543,-0.974,-0.080,0.331
1567420314556,2019-09-02T03:31:54.556,4.543,-0.949,-0.078,0.331
1567420314556,2019-09-02T03:31:54.556,4.543,-0.925,-0.079,0.307
1567420314632,2019-09-02T03:31:54.632,4.619,-0.973,-0.082,0.275
1567420314632,2019-09-02T03:31:54.632,4.619,-1.016,-0.076,0.277
1567420314632,2019-09-02T03:31:54.632,4.619,-1.028,-0.075,0.283
1567420314679,2019-09-02T03:31:54.679,4.666,-1.009,-0.073,0.292
1567420314679,2019-09-02T03:31:54.679,4.666,-0.948,-0.073,0.322
1567420314679,2019-09-02T03:31:54.679,4.666,-1.000,-0.076,0.298
1567420314776,2019-09-02T03:31:54.776,4.763,-1.012,-0.067,0.308
1567420314776,2019-09-02T03:31:54.776,4.763,-1.002,-0.073,0.315
1567420314776,2019-09-02T03:31:54.776,4.763,-0.979,-0.070,0.301
1567420314809,2019-09-02T03:31:54.809,4.796,-0.952,-0.080,0.308
1567420314809,2019-09-02T03:31:54.809,4.796,-0.981,-0.092,0.325
1567420314809,2019-09-02T03:31:54.809,4.796,-0.977,-0.090,0.339
1567420314892,2019-09-02T03:31:54.892,4.879,-1.020,-0.079,0.331
1567420314892,2019-09-02T03:31:54.892,4.879,-1.035,-0.075,0.332
1567420314892,2019-09-02T03:31:54.892,4.879,-1.036,-0.056,0.395
1567420314928,2019-09-02T03:31:54.928,4.915,-1.037,-0.038,0.448
1567420314928,2019-09-02T03:31:54.928,4.915,-1.022,-0.038,0.485
1567420314928,2019-09-02T03:31:54.928,4.915,-0.975,-0.035,0.490
1567420314955,2019-09-02T03:31:54.955,4.942,-0.875,-0.048,0.435
1567420314955,2019-09-02T03:31:54.955,4.942,-0.861,-0.115,0.396
1567420314955,2019-09-02T03:31:54.955,4.942,-0.920,-0.236,0.414
1567420314999,2019-09-02T03:31:54.999,4.986,-0.959,-0.371,0.451
1567420314999,2019-09-02T03:31:54.999,4.986,-0.881,-0.416,0.465
1567420314999,2019-09-02T03:31:54.999,4.986,-0.757,-0.427,0.459
1567420315165,2019-09-02T03:31:55.165,5.152,-0.680,-0.414,0.412
1567420315165,2019-09-02T03:31:55.165,5.152,-0.700,-0.376,0.327
1567420315165,2019-09-02T03:31:55.165,5.152,-0.833,-0.342,0.313
1567420315323,2019-09-02T03:31:55.323,5.310,-0.951,-0.329,0.374
1567420315323,2019-09-02T03:31:55.323,5.310,-0.957,-0.196,0.390
1567420315323,2019-09-02T03:31:55.323,5.310,-0.909,0.028,0.436
1567420315429,2019-09-02T03:31:55.429,5.416,-0.846,0.233,0.429
1567420315429,2019-09-02T03:31:55.429,5.416,-0.915,0.366,0.439
1567420315429,2019-09-02T03:31:55.429,5.416,-0.903,0.396,0.453
1567420315464,2019-09-02T03:31:55.464,5.451,-0.897,0.386,0.500
1567420315464,2019-09-02T03:31:55.464,5.451,-0.908,0.354,0.557
1567420315464,2019-09-02T03:31:55.464,5.451,-0.871,0.289,0.555
1567420315558,2019-09-02T03:31:55.558,5.545,-0.708,0.232,0.467
1567420315558,2019-09-02T03:31:55.558,5.545,-0.719,0.169,0.509
1567420315558,2019-09-02T03:31:55.558,5.545,-1.029,0.180,0.677
1567420315598,2019-09-02T03:31:55.598,5.585,-1.063,0.192,0.633
1567420315598,2019-09-02T03:31:55.598,5.585,-0.852,0.226,0.485
1567420315598,2019-09-02T03:31:55.598,5.585,-0.723,0.304,0.384
1567420315644,2019-09-02T03:31:55.644,5.631,-0.683,0.311,0.305
1567420315644,2019-09-02T03:31:55.644,5.631,-0.773,0.228,0.222
1567420315644,2019-09-02T03:31:55.644,5.631,-0.945,0.102,0.145
1567420315787,2019-09-02T03:31:55.787,5.774,-1.068,-0.071,0.072
1567420315787,2019-09-02T03:31:55.787,5.774,-1.063,-0.247,0.068
1567420315787,2019-09-02T03:31:55.787,5.774,-1.097,-0.340,0.155
1567420315873,2019-09-02T03:31:55.873,5.860,-1.151,-0.360,0.189
1567420315873,2019-09-02T03:31:55.873,5.860,-1.159,-0.396,0.196
1567420315873,2019-09-02T03:31:55.873,5.860,-1.114,-0.387,0.186
1567420315902,2019-09-02T03:31:55.902,5.889,-1.121,-0.308,0.172
1567420315902,2019-09-02T03:31:55.902,5.889,-1.124,-0.267,0.235
1567420315902,2019-09-02T03:31:55.902,5.889,-1.109,-0.153,0.223
1567420316078,2019-09-02T03:31:56.078,6.065,-1.114,-0.040,0.150
1567420316078,2019-09-02T03:31:56.078,6.065,-0.919,0.011,0.185
1567420316078,2019-09-02T03:31:56.078,6.065,-0.866,0.007,0.228
1567420316211,2019-09-02T03:31:56.211,6.198,-0.963,-0.026,0.226
1567420316211,2019-09-02T03:31:56.211,6.198,-0.988,-0.038,0.269
1567420316211,2019-09-02T03:31:56.211,6.198,-0.937,-0.055,0.316
1567420316344,2019-09-02T03:31:56.344,6.331,-0.962,-0.096,0.312
1567420316344,2019-09-02T03:31:56.344,6.331,-0.983,-0.108,0.312
1567420316344,2019-09-02T03:31:56.344,6.331,-0.945,-0.113,0.310
1567420316431,2019-09-02T03:31:56.431,6.418,-0.959,-0.109,0.307
1567420316431,2019-09-02T03:31:56.431,6.418,-1.021,-0.121,0.310
1567420316431,2019-09-02T03:31:56.431,6.418,-1.034,-0.118,0.303
1567420316542,2019-09-02T03:31:56.542,6.529,-1.013,-0.103,0.274
1567420316542,2019-09-02T03:31:56.542,6.529,-0.995,-0.085,0.260
1567420316542,2019-09-02T03:31:56.542,6.529,-0.978,-0.074,0.263
1567420316614,2019-09-02T03:31:56.614,6.601,-0.986,-0.074,0.283
1567420316614,2019-09-02T03:31:56.614,6.601,-0.989,-0.086,0.308
1567420316614,2019-09-02T03:31:56.614,6.601,-0.973,-0.080,0.301
1567420316650,2019-09-02T03:31:56.650,6.637,-0.973,-0.080,0.323
1567420316650,2019-09-02T03:31:56.650,6.637,-0.937,-0.074,0.332
1567420316650,2019-09-02T03:31:56.650,6.637,-0.998,-0.070,0.333
1567420316751,2019-09-02T03:31:56.751,6.738,-1.052,-0.061,0.370
1567420316751,2019-09-02T03:31:56.751,6.738,-1.110,-0.038,0.356
1567420316751,2019-09-02T03:31:56.751,6.738,-1.108,-0.015,0.393
1567420316801,2019-09-02T03:31:56.801,6.788,-1.082,0.021,0.413
1567420316801,2019-09-02T03:31:56.801,6.788,-1.068,0.081,0.426
1567420316801,2019-09-02T03:31:56.801,6.788,-1.039,0.076,0.469
1567420316887,2019-09-02T03:31:56.887,6.874,-1.009,0.016,0.495
1567420316887,2019-09-02T03:31:56.887,6.874,-0.937,-0.038,0.533
1567420316887,2019-09-02T03:31:56.887,6.874,-0.876,-0.075,0.555
1567420317024,2019-09-02T03:31:57.024,7.011,-0.793,-0.124,0.547
1567420317024,2019-09-02T03:31:57.024,7.011,-0.726,-0.175,0.541
1567420317024,2019-09-02T03:31:57.024,7.011,-0.696,-0.219,0.492
1567420317107,2019-09-02T03:31:57.107,7.094,-0.669,-0.269,0.429
1567420317107,2019-09-02T03:31:57.107,7.094,-0.693,-0.355,0.432
1567420317107,2019-09-02T03:31:57.107,7.094,-0.715,-0.425,0.410
1567420317229,2019-09-02T03:31:57.229,7.216,-0.751,-0.460,0.387
1567420317229,2019-09-02T03:31:57.229,7.216,-0.754,-0.484,0.395
1567420317229,2019-09-02T03:31:57.229,7.216,-0.845,-0.471,0.404
1567420317351,2019-09-02T03:31:57.351,7.338,-0.937,-0.465,0.417
1567420317351,2019-09-02T03:31:57.351,7.338,-0.942,-0.401,0.400
