epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1567419940138,2019-09-02T03:25:40.138,7.804,-1.188,0.184,-0.495
1567419940138,2019-09-02T03:25:40.138,7.804,-1.067,0.175,-0.269
1567419940138,2019-09-02T03:25:40.138,7.804,-1.005,0.285,-0.039
1567419940221,2019-09-02T03:25:40.221,7.887,-0.875,0.367,0.113
1567419940221,2019-09-02T03:25:40.221,7.887,-0.809,0.456,0.139
1567419940221,2019-09-02T03:25:40.221,7.887,-0.723,0.433,0.081
1567419940327,2019-09-02T03:25:40.327,7.993,-0.779,0.376,0.180
1567419940327,2019-09-02T03:25:40.327,7.993,-0.877,0.334,0.337
1567419940327,2019-09-02T03:25:40.327,7.993,-0.790,0.312,0.324
1567419940406,2019-09-02T03:25:40.406,8.072,-0.835,0.165,0.247
1567419940406,2019-09-02T03:25:40.406,8.072,-0.502,0.032,0.324
1567419940406,2019-09-02T03:25:40.406,8.072,-0.262,0.066,0.739
1567419940536,2019-09-02T03:25:40.536,8.202,-0.366,0.085,0.556
1567419940536,2019-09-02T03:25:40.536,8.202,-0.310,0.072,0.484
1567419940536,2019-09-02T03:25:40.536,8.202,-0.471,0.130,0.430
1567419940681,2019-09-02T03:25:40.681,8.347,-0.521,0.212,0.330
1567419940681,2019-09-02T03:25:40.681,8.347,-0.578,0.237,0.372
1567419940681,2019-09-02T03:25:40.681,8.347,-0.656,0.288,0.326
1567419940798,2019-09-02T03:25:40.798,8.464,-0.729,0.362,0.419
1567419940798,2019-09-02T03:25:40.798,8.464,-0.887,0.369,0.519
1567419940798,2019-09-02T03:25:40.798,8.464,-0.788,0.289,0.563
1567419940874,2019-09-02T03:25:40.874,8.540,-0.677,0.157,0.676
1567419940874,2019-09-02T03:25:40.874,8.540,-0.604,0.055,0.705
1567419940874,2019-09-02T03:25:40.874,8.540,-0.680,0.025,0.542
1567419940988,2019-09-02T03:25:40.988,8.654,-0.742,-0.005,0.350
1567419940988,2019-09-02T03:25:40.988,8.654,-0.624,0.081,0.208
1567419940988,2019-09-02T03:25:40.988,8.654,-0.618,0.339,0.143
1567419941112,2019-09-02T03:25:41.112,8.778,-0.779,0.511,0.178
1567419941112,2019-09-02T03:25:41.112,8.778,-0.875,0.487,0.234
1567419941112,2019-09-02T03:25:41.112,8.778,-0.935,0.465,0.194
1567419941197,2019-09-02T03:25:41.197,8.863,-1.106,0.524,0.090
1567419941197,2019-09-02T03:25:41.197,8.863,-1.351,0.583,-0.041
1567419941197,2019-09-02T03:25:41.197,8.863,-1.360,0.651,-0.126
1567419941324,2019-09-02T03:25:41.324,8.990,-1.506,0.655,-0.158
1567419941324,2019-09-02T03:25:41.324,8.990,-1.362,0.472,-0.120
1567419941324,2019-09-02T03:25:41.324,8.990,-1.186,0.415,0.040
1567419941363,2019-09-02T03:25:41.363,9.029,-1.090,0.466,0.169
1567419941363,2019-09-02T03:25:41.363,9.029,-1.140,0.435,0.396
1567419941363,2019-09-02T03:25:41.363,9.029,-1.354,0.422,0.197
1567419941504,2019-09-02T03:25:41.504,9.170,-0.959,0.523,0.125
1567419941504,2019-09-02T03:25:41.504,9.170,-0.658,0.478,0.286
1567419941504,2019-09-02T03:25:41.504,9.170,-0.627,0.392,0.498
1567419941731,2019-09-02T03:25:41.731,9.397,-0.900,0.412,0.578
1567419941731,2019-09-02T03:25:41.731,9.397,-0.817,0.349,0.572
1567419941731,2019-09-02T03:25:41.731,9.397,-0.479,0.266,0.479
1567419941757,2019-09-02T03:25:41.757,9.423,-0.243,0.110,0.476
1567419941757,2019-09-02T03:25:41.757,9.423,-0.479,0.029,0.754
1567419941757,2019-09-02T03:25:41.757,9.423,-0.555,0.021,0.635
1567419941788,2019-09-02T03:25:41.788,9.454,0.504,-0.096,0.719
1567419941788,2019-09-02T03:25:41.788,9.454,0.167,-0.054,0.750
1567419941788,2019-09-02T03:25:41.788,9.454,-0.403,0.056,0.482
1567419941805,2019-09-02T03:25:41.805,9.471,-0.725,0.244,0.218
1567419941805,2019-09-02T03:25:41.805,9.471,-0.909,0.479,0.153
1567419941805,2019-09-02T03:25:41.805,9.471,-0.961,0.511,0.208
1567419941827,2019-09-02T03:25:41.827,9.493,-0.874,0.495,0.169
1567419941827,2019-09-02T03:25:41.827,9.493,-0.945,0.539,0.156
1567419941827,2019-09-02T03:25:41.827,9.493,-1.349,0.616,0.097
1567419941843,2019-09-02T03:25:41.843,9.509,-1.475,0.536,0.069
1567419941843,2019-09-02T03:25:41.843,9.509,-1.146,0.447,0.117
1567419941843,2019-09-02T03:25:41.843,9.509,-0.991,0.454,0.064
1567419941859,2019-09-02T03:25:41.859,9.525,-0.902,0.431,0.280
1567419941859,2019-09-02T03:25:41.859,9.525,-0.979,0.429,0.436
1567419941859,2019-09-02T03:25:41.859,9.525,-0.896,0.378,0.252
1567419941877,2019-09-02T03:25:41.877,9.543,-0.644,0.258,0.338
1567419941877,2019-09-02T03:25:41.877,9.543,-0.487,0.220,0.487
1567419941877,2019-09-02T03:25:41.877,9.543,-0.533,0.153,0.366
1567419941898,2019-09-02T03:25:41.898,9.564,-0.438,0.050,0.326
1567419941898,2019-09-02T03:25:41.898,9.564,-0.477,-0.036,0.307
1567419941898,2019-09-02T03:25:41.898,9.564,-0.565,-0.024,0.075
1567419941914,2019-09-02T03:25:41.914,9.580,-0.504,0.065,-0.015
1567419941914,2019-09-02T03:25:41.914,9.580,-0.560,0.266,-0.038
1567419941914,2019-09-02T03:25:41.914,9.580,-0.657,0.467,-0.021
1567419941930,2019-09-02T03:25:41.930,9.596,-0.983,0.593,0.023
1567419941930,2019-09-02T03:25:41.930,9.596,-1.291,0.670,0.022
1567419941930,2019-09-02T03:25:41.930,9.596,-1.420,0.632,-0.030
1567419941965,2019-09-02T03:25:41.965,9.631,-1.545,0.570,-0.126
1567419941965,2019-09-02T03:25:41.965,9.631,-1.629,0.596,-0.116
1567419941965,2019-09-02T03:25:41.965,9.631,-1.445,0.562,-0.039
1567419941992,2019-09-02T03:25:41.992,9.658,-1.244,0.439,0.087
1567419941992,2019-09-02T03:25:41.992,9.658,-1.162,0.411,0.224
1567419941992,2019-09-02T03:25:41.992,9.658,-1.240,0.481,0.257
1567419942012,2019-09-02T03:25:42.012,9.678,-0.914,0.564,0.196
1567419942012,2019-09-02T03:25:42.012,9.678,-0.493,0.511,0.129
1567419942012,2019-09-02T03:25:42.012,9.678,-0.635,0.401,0.258
1567419942031,2019-09-02T03:25:42.031,9.697,-1.024,0.438,0.417
1567419942031,2019-09-02T03:25:42.031,9.697,-1.061,0.431,0.414
1567419942031,2019-09-02T03:25:42.031,9.697,-0.676,0.347,0.309
1567419942050,2019-09-02T03:25:42.050,9.716,-0.522,0.251,0.253
1567419942050,2019-09-02T03:25:42.050,9.716,-0.545,0.160,0.468
1567419942050,2019-09-02T03:25:42.050,9.716,-0.208,0.149,0.608
1567419942074,2019-09-02T03:25:42.074,9.740,-0.262,0.193,0.512
1567419942074,2019-09-02T03:25:42.074,9.740,-0.361,0.130,0.435
1567419942074,2019-09-02T03:25:42.074,9.740,-0.445,0.051,0.436
1567419942093,2019-09-02T03:25:42.093,9.759,-0.642,0.063,0.447
1567419942093,2019-09-02T03:25:42.093,9.759,-0.878,0.113,0.421
1567419942093,2019-09-02T03:25:42.093,9.759,-0.790,0.132,0.318
1567419942108,2019-09-02T03:25:42.108,9.774,-0.519,0.189,0.271
1567419942108,2019-09-02T03:25:42.108,9.774,-0.636,0.199,0.309
1567419942108,2019-09-02T03:25:42.108,9.774,-0.849,0.374,0.188
1567419942119,2019-09-02T03:25:42.119,9.785,-0.873,0.610,-0.028
1567419942119,2019-09-02T03:25:42.119,9.785,-1.004,0.685,-0.138
1567419942119,2019-09-02T03:25:42.119,9.785,-1.202,0.679,-0.183
1567419942139,2019-09-02T03:25:42.139,9.805,-1.238,0.556,-0.018
1567419942139,2019-09-02T03:25:42.139,9.805,-1.048,0.279,0.313
1567419942139,2019-09-02T03:25:42.139,9.805,-0.779,-0.033,0.522
1567419942163,2019-09-02T03:25:42.163,9.829,-0.325,-0.056,0.627
1567419942163,2019-09-02T03:25:42.163,9.829,-0.479,-0.042,0.837
1567419942163,2019-09-02T03:25:42.163,9.829,-1.009,-0.035,0.777
1567419942181,2019-09-02T03:25:42.181,9.847,-1.316,0.049,0.435
1567419942181,2019-09-02T03:25:42.181,9.847,-1.407,0.169,0.128
1567419942181,2019-09-02T03:25:42.181,9.847,-1.330,0.209,0.113
1567419942192,2019-09-02T03:25:42.192,9.858,-1.184,0.236,0.214
1567419942192,2019-09-02T03:25:42.192,9.858,-1.019,0.235,0.298
1567419942192,2019-09-02T03:25:42.192,9.858,-0.915,0.250,0.314
1567419942230,2019-09-02T03:25:42.230,9.896,-0.919,0.283,0.333
1567419942230,2019-09-02T03:25:42.230,9.896,-0.956,0.283,0.264
1567419942230,2019-09-02T03:25:42.230,9.896,-0.923,0.240,0.195
1567419942250,2019-09-02T03:25:42.250,9.916,-0.934,0.250,0.251
1567419942250,2019-09-02T03:25:42.250,9.916,-1.003,0.222,0.367
1567419942250,2019-09-02T03:25:42.250,9.916,-0.988,0.170,0.422
1567419942269,2019-09-02T03:25:42.269,9.935,-0.875,0.143,0.441
1567419942269,2019-09-02T03:25:42.269,9.935,-0.772,0.147,0.420
1567419942269,2019-09-02T03:25:42.269,9.935,-0.754,0.147,0.423
1567419942291,2019-09-02T03:25:42.291,9.957,-0.751,0.113,0.479
1567419942291,2019-09-02T03:25:42.291,9.957,-0.701,0.117,0.402
1567419942291,2019-09-02T03:25:42.291,9.957,-0.630,0.170,0.242
1567419942307,2019-09-02T03:25:42.307,9.973,-0.805,0.234,0.270
1567419942307,2019-09-02T03:25:42.307,9.973,-0.917,0.242,0.460
1567419942307,2019-09-02T03:25:42.307,9.973,-0.820,0.195,0.696
1567419942333,2019-09-02T03:25:42.333,9.999,-0.687,0.238,0.687
1567419942333,2019-09-02T03:25:42.333,9.999,-0.706,0.289,0.458
1567419942333,2019-09-02T03:25:42.333,9.999,-0.848,0.282,0.415
1567419942351,2019-09-02T03:25:42.351,10.017,-0.837,0.274,0.557
1567419942351,2019-09-02T03:25:42.351,10.017,-0.701,0.268,0.649
1567419942351,2019-09-02T03:25:42.351,10.017,-0.639,0.301,0.588
1567419942365,2019-09-02T03:25:42.365,10.031,-0.730,0.310,0.546
1567419942365,2019-09-02T03:25:42.365,10.031,-0.688,0.260,0.620
1567419942365,2019-09-02T03:25:42.365,10.031,-0.638,0.197,0.718
1567419942380,2019-09-02T03:25:42.380,10.046,-0.755,0.178,0.738
1567419942380,2019-09-02T03:25:42.380,10.046,-0.822,0.184,0.707
1567419942380,2019-09-02T03:25:42.380,10.046,-0.777,0.173,0.665
1567419942395,2019-09-02T03:25:42.395,10.061,-0.723,0.154,0.626
1567419942395,2019-09-02T03:25:42.395,10.061,-0.687,0.148,0.656
1567419942395,2019-09-02T03:25:42.395,10.061,-0.706,0.155,0.678
1567419942410,2019-09-02T03:25:42.410,10.076,-0.750,0.187,0.679
1567419942410,2019-09-02T03:25:42.410,10.076,-0.766,0.201,0.599
1567419942410,2019-09-02T03:25:42.410,10.076,-0.792,0.193,0.550
1567419942425,2019-09-02T03:25:42.425,10.091,-0.761,0.197,0.596
1567419942425,2019-09-02T03:25:42.425,10.091,-0.591,0.189,0.697
1567419942425,2019-09-02T03:25:42.425,10.091,-0.619,0.193,0.694
