1574146905263.0,0.1374,-0.0399,0.0553,-4.3902,-6.6463,1.0976
1574146905263.0,0.1409,-0.0436,0.0517,-4.5122,-2.1951,1.7683
1574146905264.0,0.1329,-0.0477,0.0536,-3.3537,3.2317,3.2317
1574146905265.0,0.1254,-0.0538,0.054,1.2195,4.5122,4.1463
1574146905307.0,0.1177,-0.0572,0.0521,4.3902,-2.1951,3.9024
1574146905308.0,0.11,-0.0552,0.0554,6.7683,-20.8537,4.878
1574146905308.0,0.1099,-0.0564,0.0586,6.5854,-45.6707,6.7683
1574146905309.0,0.1133,-0.0646,0.0535,3.0488,-67.9268,8.1707
1574146905352.0,0.1204,-0.0768,0.0488,1.2805,-84.5732,8.9024
1574146905353.0,0.1222,-0.0801,0.0367,2.7439,-96.3415,12.378
1574146905354.0,0.1157,-0.0877,0.033,9.5732,-102.3781,11.9512
1574146905355.0,0.1115,-0.1059,0.0305,7.561,-111.7683,9.1463
1574146905355.0,0.1119,-0.1126,0.0222,2.622,-118.5366,14.3902
1574146905397.0,0.1307,-0.0991,0.025,7.622,-114.939,27.1951
1574146905398.0,0.1556,-0.0981,0.0304,16.2805,-114.5732,29.1463
1574146905399.0,0.1646,-0.1082,0.0246,16.5244,-107.439,28.6585
1574146905400.0,0.1564,-0.1088,0.0174,19.5122,-74.7561,35.4268
1574146905442.0,0.1375,-0.0994,0.0154,28.7195,-36.6463,39.3902
1574146905443.0,0.1202,-0.0917,0.0159,37.9878,-6.0366,39.5732
1574146905444.0,0.1085,-0.0883,0.0145,43.6585,16.8902,37.5
1574146905445.0,0.1002,-0.0856,0.012,48.2317,34.3293,35.7317
1574146905445.0,0.0938,-0.0825,0.0123,54.1463,48.1098,35.4878
1574146905487.0,0.0894,-0.0817,0.013,59.7561,57.5,33.4756
1574146905488.0,0.0842,-0.0824,0.0136,62.439,64.1463,27.622
1574146905489.0,0.0799,-0.0808,0.0139,63.1707,67.3781,19.3902
1574146905489.0,0.0814,-0.0747,0.0133,63.3537,65.7927,9.878
1574146905490.0,0.0758,-0.0622,0.0151,63.2317,57.9878,0.6098
1574146905532.0,0.0684,-0.0497,0.0187,62.9268,40.9146,-7.8659
1574146905533.0,0.0722,-0.0416,0.0211,62.561,21.7073,-17.6829
1574146905534.0,0.085,-0.0357,0.0228,61.2805,5.6098,-27.1951
1574146905534.0,0.098,-0.0305,0.0222,60.0,-1.0366,-35.9756
1574146905577.0,0.11,-0.0256,0.0214,58.9634,6.2805,-44.4512
1574146905578.0,0.1169,-0.019,0.0234,56.5244,21.5244,-50.9756
