x-axis,y-axis,z-axis,xg-axis,yg-axis,zg-axis,activity
0.23600000000000002,0.3289,0.9987,68.8415,-63.5366,42.2561,1
0.3445,0.3823,1.1023,62.5,-60.0,30.0,1
0.2929,0.4515,1.175,55.8537,-37.622,12.6829,1
0.0962,0.4987,1.1839,51.7683,-4.4512,-2.2561,1
-0.1454,0.5254,1.1093,50.8537,25.061,-10.4268,1
-0.2443,0.4961,1.0005,49.8171,30.8537,-6.7073,1
-0.0856,0.5106,0.9988,49.7561,10.6098,-3.5366,1
-0.0088,0.6733,0.9838,50.6098,-16.4024,-2.5,1
-0.0115,0.7169,0.9387,54.3902,-38.0488,-2.7439,1
0.1205,0.648,0.9016,35.9146,-51.9512,2.7439,1
0.4596,0.7892,1.1085,18.1707,-61.7683,13.6585,1
0.6625,0.7733,1.1673,10.4268,-61.9512,14.5122,1
0.4507,0.67,1.0621,-7.1341,-16.5854,-6.3415,1
0.2504,0.627,0.9479,-17.561,34.2073,-15.061,1
0.3179,0.6091,0.9099,-17.7439,41.7683,-6.4024,1
0.3602,0.6392,0.9311,-12.561,35.4878,-2.6829,1
0.3336,0.6718,0.9067,-8.4756,36.0366,-0.9146,1
0.2748,0.6248,0.8468,-10.122,36.4634,2.0122,1
0.2329,0.546,0.8207,-16.1585,35.122,7.7439,1
0.2113,0.5104,0.8320000000000001,-20.4268,34.6341,20.3049,1
0.2469,0.5204,0.8516,-21.0366,34.939,33.8415,1
0.2966,0.5327,0.8615,-21.0366,36.8902,39.5732,1
0.3709,0.5459,0.8661,-19.2683,42.2561,38.6585,1
0.4596,0.5342,0.8588,-13.4146,51.4634,34.5122,1
0.5388,0.5096,0.8243,-13.1098,64.8781,30.9146,1
0.5475,0.4454,0.8317,-14.2683,82.561,24.878,1
0.4243,0.4429,0.8706,-11.5244,92.8659,18.7195,1
0.2639,0.4645,0.9197,-5.122000000000001,91.6463,16.8293,1
0.1554,0.4208,0.9704,-1.6463,76.0366,16.2195,1
0.174,0.3759,1.0126,-2.9268,48.9634,20.8537,1
0.2059,0.3742,1.014,-5.0,21.5244,28.7805,1
0.2421,0.3743,1.0077,-7.377999999999999,2.8049,35.8537,1
0.2637,0.33799999999999997,0.998,-11.2195,-8.7195,41.2195,1
0.26899999999999996,0.2584,0.9843,-15.5488,-19.2683,44.3902,1
0.3221,0.1897,0.9719,-19.6951,-28.3537,46.0976,1
0.3524,0.1696,0.9423,-20.6707,-31.1585,45.5488,1
0.2921,0.1288,0.9445,-20.6098,-27.9268,41.5854,1
0.2595,0.1078,0.9175,-21.4634,-24.8171,37.8049,1
0.3876,0.0801,0.9352,-22.0122,-21.0976,35.0,1
0.3841,0.0545,0.9654,-25.6707,-27.5,29.7561,1
0.3292,0.0211,0.9790000000000001,-30.6098,-32.8659,25.6098,1
0.2241,-0.0162,0.9521,-34.6341,-29.3902,23.4146,1
0.1362,-0.063,0.9469,-40.3049,-30.9146,22.8049,1
0.1685,-0.0998,0.9863,-46.7073,-36.8902,23.7195,1
0.1987,-0.1097,1.0117,-49.6951,-40.4878,26.1585,1
0.1406,-0.1373,0.9742,-51.7683,-38.8415,26.0976,1
0.2308,-0.3462,0.9011,-48.7195,-43.1098,10.3049,1
0.1653,-0.3422,0.9053,-46.8902,-25.6707,2.3171,1
0.1503,-0.33,0.9044,-50.06100000000001,-11.4634,-2.9878,1
0.1055,-0.2983,0.8932,-52.1341,-2.439,-6.1585,1
0.14,-0.2906,0.9199,-54.8781,1.9512,-7.561,1
0.1711,-0.2809,0.9288,-57.2561,-0.7927,-7.6829,1
0.1219,-0.2867,0.9333,-57.9268,-1.2195,-10.6098,1
0.1057,-0.2704,0.9328,-57.6829,2.0732,-12.9268,1
0.1384,-0.2572,0.9521,-55.4878,2.8049,-14.3902,1
0.1719,-0.1841,0.9783,-50.3049,-2.0122,-18.4756,1
0.1228,-0.1321,1.0190000000000001,-50.2439,7.9268,-19.2073,1
0.1339,-0.1627,1.0176,-54.1463,8.9634,-16.2805,1
0.1796,-0.1658,1.0341,-56.1585,3.4146,-15.2439,1
0.2088,-0.162,1.0587,-55.1829,-5.061,-16.1585,1
0.3281,-0.1619,1.064,-50.4268,-20.6098,-15.1829,1
0.3217,-0.1532,1.0551,-47.1341,-22.2561,-13.9634,1
0.3031,-0.1716,1.038,-46.0976,-21.3415,-13.2317,1
0.3323,-0.188,1.0226,-45.9756,-22.0732,-11.7073,1
0.3568,-0.17800000000000002,1.0,-44.2683,-23.5366,-9.878,1
0.3745,-0.1791,0.9838,-42.56100000000001,-24.8171,-7.561,1
0.3871,-0.1973,0.9827,-41.7073,-27.0732,-6.5244,1
0.4035,-0.2101,0.9792,-40.122,-28.8415,-7.0732,1
0.425,-0.2161,0.9857,-36.8293,-27.8049,-6.7683,1
0.4843,-0.2148,0.9893,-33.2317,-22.622,-6.6463,1
0.4722,-0.1796,0.9827,-29.0244,-12.6829,-7.8049,1
0.4124,-0.17600000000000002,0.9645,-24.8171,0.5488,-10.3659,1
0.3282,-0.1678,0.9323,-24.6951,12.378,-10.9146,1
0.3463,-0.179,0.8802,-24.7561,16.1585,-9.3902,1
0.397,-0.2055,0.9267,-28.1098,10.7927,-5.5488,1
0.3771,-0.1713,0.9603,-27.3171,-3.1707,-3.2317,1
0.3185,-0.1531,0.9702,-22.7439,-11.4024,-7.3171,1
0.3077,-0.1514,0.9846,-20.9146,-15.061,-10.2439,1
0.3463,-0.1462,1.0049,-21.0976,-22.439,-8.9024,1
0.405,-0.1403,1.0282,-20.6707,-32.9268,-5.3659,1
0.4156,-0.1199,1.0327,-18.9024,-35.6707,-4.7561,1
0.4059,-0.1226,1.0299,-16.5244,-31.2195,-6.7683,1
0.4354,-0.1637,1.0052,-17.378,-27.561,-6.4634,1
0.4405,-0.1672,0.9895,-17.2561,-25.8537,-4.5732,1
0.4313,-0.1657,0.9581,-14.4512,-22.1951,-5.2439,1
0.4132,-0.1774,0.9285,-12.8659,-16.4634,-6.7073,1
0.3765,-0.1908,0.9063,-11.7073,-11.8902,-6.8902,1
0.3587,-0.1933,0.8985,-10.6098,-11.2195,-5.4268,1
0.3685,-0.1965,0.8925,-9.0854,-13.0488,-4.2683,1
0.3796,-0.2012,0.8815,-7.7439,-16.2195,-2.0122,1
0.3655,-0.2062,0.8835,-6.6463,-17.622,0.9756,1
0.3506,-0.2242,0.8674,-5.9146,-17.622,2.9268,1
0.3489,-0.2215,0.8806,-5.5488,-17.3171,2.1341,1
0.4023,-0.2162,0.9027,-4.939,-16.8902,1.0366,1
0.4559,-0.2161,0.9197,-3.9634,-16.2805,1.8902,1
0.4584,-0.2009,0.9274,-3.0488,-11.9512,1.6463,1
0.4422,-0.2096,0.9255,-3.7805,-5.0,1.2195,1
0.4421,-0.2194,0.9214,-4.7561,-1.2805,-0.122,1
0.4516,-0.2181,0.9208,-4.5732,-1.2195,-0.4878,1
0.456,-0.2126,0.9144,-3.6585,-2.1951,-0.4268,1
0.4221,-0.2147,0.9055,-3.7805,-3.8415,-0.8537,1
0.4236,-0.2238,0.9011,-6.1585,-7.1341,-1.5244,1
0.4415,-0.223,0.9003,-7.9268,-11.2805,-1.7073,1
0.4412,-0.2236,0.9053,-8.2927,-13.9024,-2.439,1
0.4421,-0.2253,0.9082,-7.0122,-15.9146,-5.9146,1
0.4266,-0.2269,0.8928,-5.3659,-19.3293,-10.061,1
0.4122,-0.2075,0.9393,-6.2195,-23.1098,-10.3049,1
0.4891,-0.2069,0.9691,-7.561,-30.3659,-10.3049,1
0.5059,-0.1958,0.9766,-11.4634,-38.8415,-9.0854,1
0.4578,-0.1978,0.9578,-15.6098,-41.8293,-6.0366,1
0.4446,-0.2245,0.9251,-19.7561,-43.9634,-3.5366,1
0.4482,-0.2421,0.8938,-22.8659,-50.3659,-2.0732,1
0.4449,-0.2487,0.8707,-24.0244,-55.8537,-2.0732,1
0.4614,-0.2431,0.847,-23.7195,-57.9878,-3.7805,1
0.4449,-0.2505,0.8481,-21.3415,-56.7683,-6.7073,1
0.4556,-0.2632,0.8776,-17.5,-54.0854,-12.6829,1
0.6161,-0.2567,0.9683,-6.0366,-51.7683,-25.4878,1
0.7057,-0.16,1.0456,0.7317,-48.7805,-31.3415,1
0.6551,-0.1397,1.0806,-2.0122,-39.6341,-28.0488,1
0.639,-0.1896,1.0526,-6.5244,-31.4024,-28.2317,1
0.593,-0.1961,0.9918,-10.6098,-30.061,-26.4634,1
0.5676,-0.214,0.9153,-13.1707,-33.7195,-20.2439,1
0.5612,-0.2183,0.8458,-13.2317,-40.061,-17.1341,1
0.4911,-0.1953,0.7721,-12.1951,-48.2317,-13.4756,1
0.4996,-0.2422,0.6917,-11.2195,-58.5366,-10.7317,1
0.6055,-0.2816,0.674,-16.2805,-69.2683,-6.7073,1
0.5726,-0.2408,0.6733,-17.1341,-70.4268,-5.061,1
0.5031,-0.2552,0.7020000000000001,-15.6098,-64.1463,-5.122000000000001,1
0.6202,-0.2867,0.7346,-21.8902,-63.7195,-6.6463,1
0.6585,-0.2468,0.7678,-26.4634,-63.6585,-8.3537,1
0.6024,-0.175,0.8203,-30.122,-57.3171,-6.0366,1
0.5829,-0.1838,0.8455,-36.2805,-55.6707,-6.8902,1
0.6127,-0.2576,0.8778,-44.1463,-59.0854,-12.8049,1
0.5619,-0.3181,0.8762,-44.5122,-60.06100000000001,-17.378,1
0.589,-0.3688,0.8611,-40.5488,-61.5854,-18.0488,1
0.7461,-0.3615,0.768,-32.622,-67.1951,-19.5122,1
0.9199,-0.3477,0.7108,-22.3171,-74.5732,-15.061,1
0.9605,-0.3289,0.6359,-8.0488,-73.0488,-10.7927,1
0.9724,-0.3156,0.5742,1.8902,-56.4634,-7.377999999999999,1
0.9145,-0.3038,0.5498,5.9146,-32.3171,-2.1951,1
0.8312,-0.3408,0.5443,3.8415,-6.1585,2.1341,1
0.8165,-0.2523,0.6118,-0.6098,14.3293,4.0854,1
0.5309,-0.3965,0.496,-1.3415,35.122,4.878,1
0.6268,-0.3261,0.5493,-11.3415,46.7683,5.3659,1
0.6692,-0.2322,0.5836,-0.7317,26.3415,-0.4268,1
0.6753,-0.2651,0.6527,-0.7317,16.2805,-0.122,1
0.7212,-0.2318,0.7664,-1.4634,14.0854,1.8293,1
0.7574,-0.2438,0.8222,3.9024,16.5244,2.8049,1
0.7862,-0.2809,0.7822,9.6341,28.2927,4.0244,1
0.6920000000000001,-0.2692,0.7178,17.2561,44.7561,3.9634,1
0.6043,-0.3177,0.6296,22.0732,60.122,-1.2195,1
0.5602,-0.375,0.5507,16.5854,73.3537,-6.4024,1
0.6932,-0.3338,0.6479,10.4878,68.3537,-2.0732,1
0.7993,-0.3305,0.7841,13.5366,40.1829,-6.2805,1
0.7644,-0.3317,0.8591,13.1098,20.6098,-12.3171,1
0.7065,-0.3434,0.8541,10.4878,24.6951,-11.2195,1
0.7183,-0.3062,0.8453,8.5366,36.6463,-9.2073,1
0.7909999999999999,-0.2416,0.8135,11.0976,41.1585,-3.9024,1
0.8233,-0.2332,0.7889,11.0366,46.5854,-1.0976,1
0.6702,-0.2891,0.8771,2.9268,56.4024,2.439,1
0.5823,-0.3057,0.9518,-4.8171,65.8537,4.2073,1
0.5801,-0.2243,0.9014,-1.7683,64.2683,3.5366,1
0.5374,-0.2256,0.8281,8.1707,65.7927,7.3171,1
0.4968,-0.2072,0.7947,8.1707,65.7927,14.0244,1
0.5144,-0.2096,0.7271,7.1951,57.9878,13.4756,1
0.5069,-0.237,0.6494,7.7439,56.2195,10.3049,1
0.4676,-0.2142,0.6243,8.9634,63.9024,6.5244,1
0.4042,-0.1708,0.6741,10.4268,76.6463,3.0488,1
0.2652,-0.1357,0.7822,11.8293,83.2927,4.878,1
0.2518,-0.0944,0.9758,14.3293,72.9268,6.5854,1
0.4212,-0.0525,1.1114,18.7195,46.4024,9.2683,1
0.4742,-0.064,1.1112,23.5366,22.8049,11.2805,1
0.3928,-0.0894,1.0956,24.2683,16.7073,12.3171,1
0.3789,-0.0762,1.1057,18.4756,15.1829,15.061,1
0.3828,-0.0938,1.0324,11.8902,6.0366,14.5122,1
0.3703,-0.1623,0.887,8.5366,-7.6829,10.5488,1
0.215,-0.2215,0.7582,8.2317,-16.5854,5.8537,1
0.4974,-0.193,0.7532,8.4756,-33.4146,3.6585,1
0.6274,-0.1396,0.7383,15.122,-63.8415,2.1951,1
0.5589,-0.1623,0.7125,17.439,-59.3902,0.5488,1
0.6226,-0.1816,0.7058,14.6341,-50.1829,1.8902,1
0.6621,-0.1671,0.7485,14.7561,-48.3537,0.6098,1
0.6746,-0.1591,0.7971,15.4878,-40.2439,0.0,1
0.7028,-0.1709,0.8320000000000001,14.8171,-31.3415,0.6707,1
0.6923,-0.1619,0.8637,13.9024,-25.1829,0.4268,1
0.6774,-0.1657,0.8713,13.1707,-16.7073,-0.2439,1
0.7079,-0.1649,0.8634,9.6341,-10.0,-0.1829,1
0.6763,-0.171,0.8362,5.5488,-7.0122,1.4634,1
0.6235,-0.1816,0.8104,1.0976,-5.2439,1.8902,1
0.6168,-0.1952,0.7861,-2.5,-3.1707,-0.7317,1
0.5907,-0.2178,0.7552,-5.0,1.0366,-1.5244,1
0.5359,-0.2413,0.7266,-5.7927,6.0976,-0.061,1
0.5201,-0.2469,0.7133,-4.939,7.6829,-1.8902,1
0.5425,-0.252,0.7159,-3.6585,6.1585,-3.1707,1
0.5607,-0.2513,0.7479,-3.6585,3.8415,-4.0244,1
0.545,-0.2516,0.7829,-4.2073,1.7073,-5.061,1
0.551,-0.2482,0.8226,-6.2195,-0.6707,-5.5488,1
0.5886,-0.23800000000000002,0.8699,-9.0854,-6.5244,-3.2317,1
0.6049,-0.2321,0.8816,-10.122,-12.622,-2.378,1
0.5778,-0.2197,0.8721,-11.8293,-13.4756,-2.1951,1
0.5916,-0.2264,0.8754,-14.2073,-13.4146,-1.2805,1
0.5862,-0.2266,0.8901,-15.0,-14.3293,-1.7683,1
0.5624,-0.2181,0.8684,-12.9878,-12.561,-3.1098,1
0.5612,-0.2111,0.8478,-11.7073,-11.6463,-3.9024,1
0.5471,-0.2036,0.8381,-12.378,-13.1098,-3.7805,1
0.5209,-0.19399999999999998,0.8204,-12.622,-14.2683,-2.8049,1
0.5121,-0.19399999999999998,0.7878,-13.5976,-15.6707,-2.1951,1
0.5001,-0.1949,0.768,-14.3902,-18.2927,-1.8293,1
0.5264,-0.2058,0.7838,-15.2439,-20.4268,-0.6098,1
0.5541,-0.1921,0.8041,-15.2439,-21.8902,0.9756,1
0.5121,-0.1723,0.8190000000000001,-14.4512,-20.0,0.9756,1
0.5621,-0.1549,0.8553,-16.0366,-23.7195,1.1585,1
0.6107,-0.1434,0.8773,-19.2073,-33.9634,3.6585,1
0.5052,-0.1498,0.8909999999999999,-23.2927,-39.878,7.439,1
0.51,-0.1475,0.9578,-29.939,-45.7317,13.6585,1
0.5823,-0.0678,0.9998,-34.939,-60.2439,19.2073,1
0.4445,-0.0778,0.9286,-38.1707,-69.8171,22.6829,1
0.4352,-0.1671,0.9293,-48.1098,-71.8902,27.439,1
0.6951,-0.0725,0.9952,-46.2805,-87.1951,30.9146,1
0.8354,-0.0511,0.9652,-38.5366,-91.8902,25.3659,1
0.7961,-0.1606,0.8666,-47.3171,-75.4878,21.3415,1
0.7994,-0.2214,0.8561,-56.0366,-62.7439,19.939,1
0.9002,-0.2539,0.9155,-52.1951,-60.6707,14.4512,1
0.955,-0.2493,0.9306,-41.7073,-49.6951,4.3902,1
0.9138,-0.3085,0.9108,-38.0488,-15.4268,-1.7073,1
0.9046,-0.4027,0.8593,-42.56100000000001,27.1951,-6.8293,1
0.972,-0.4099,0.853,-43.9634,65.3049,-17.439,1
0.9819,-0.3828,0.8652,-42.43899999999999,107.1951,-38.6585,1
0.9091,-0.3948,0.8491,-43.5976,151.7073,-58.2317,1
0.8937,-0.4414,0.8571,-45.2439,191.6463,-72.3171,1
0.9304,-0.4619,0.8370000000000001,-39.1463,221.5244,-87.2561,1
0.8564,-0.4521,0.7917,-30.3659,244.8171,-106.4024,1
0.6443,-0.4818,0.7175,-28.4756,266.5244,-123.8415,1
0.3442,-0.5152,0.6518,-27.439,279.8781,-138.6585,1
0.0433,-0.5226,0.62,-21.6463,274.5122,-148.6585,1
-0.1467,-0.4797,0.5895,-10.8537,234.2073,-150.3659,1
-0.1723,-0.3774,0.5573,3.0488,165.7927,-143.5976,1
-0.1435,-0.3168,0.4218,15.5488,98.8415,-130.3659,1
-0.154,-0.2886,0.4123,19.6951,45.4268,-111.8293,1
0.0507,-0.3408,0.3946,22.8049,-9.0244,-88.6585,1
0.7612,-0.3123,0.4457,13.1098,-69.1463,-54.5122,1
0.8815,-0.1074,0.6445,8.7195,-107.9878,-19.3902,1
0.6868,-0.2362,0.6334,-6.2195,-101.5854,9.939,1
0.5116,-0.2495,0.6413,-38.4756,-90.6707,18.8415,1
0.4504,-0.2482,0.6609,-42.8049,-105.4878,10.4878,1
0.5628,-0.3578,0.6348,-43.7805,-151.8293,16.2805,1
0.7909,-0.3524,0.6364,-43.5976,-201.7073,18.6585,1
0.9179,-0.318,0.6673,-26.0366,-223.2317,19.7561,1
0.9306,-0.3313,0.6821,-6.8293,-214.0854,18.7195,1
0.9118,-0.3106,0.6846,4.4512,-192.7439,16.7073,1
0.9336,-0.263,0.6533,12.9878,-178.3537,13.4756,1
0.9005,-0.2365,0.5989,16.7683,-167.0732,11.4634,1
0.7922,-0.2239,0.5208,12.9268,-148.5366,11.1585,1
0.6246,-0.21600000000000003,0.4723,4.6341,-130.0,15.3049,1
0.6497,-0.2065,0.4963,-8.4756,-130.9756,23.3537,1
0.8029999999999999,-0.2026,0.5294,-22.1951,-153.4146,30.8537,1
0.9039,-0.2438,0.5589999999999999,-34.6341,-172.6829,38.3537,1
0.9953,-0.3512,0.5812,-47.1341,-181.3415,43.6585,1
1.0515,-0.4484,0.5582,-57.9878,-186.2805,45.6707,1
1.0558,-0.4837,0.4963,-61.2805,-187.8049,44.1463,1
1.1335,-0.478,0.4108,-53.1098,-185.9146,41.6463,1
1.1321,-0.4259,0.3176,-37.439,-177.0732,40.3659,1
1.0183,-0.3929,0.2333,-20.061,-156.2805,42.6829,1
0.9413,-0.3959,0.172,-8.7805,-136.2805,48.1707,1
0.9696,-0.4016,0.1829,-0.7927,-122.561,55.06100000000001,1
1.1025,-0.3755,0.2005,10.9756,-107.3781,63.7195,1
1.2813,-0.3298,0.1919,27.2561,-75.6098,73.3537,1
1.2772,-0.2912,0.2539,42.56100000000001,-17.0122,77.1341,1
1.1265,-0.312,0.38,49.4512,51.3415,76.4024,1
0.9837,-0.3619,0.5209,53.6585,111.7073,76.4634,1
0.8968,-0.3708,0.6467,64.6951,157.3781,74.4512,1
0.7985,-0.3423,0.7152,82.8049,191.6463,70.8537,1
0.7079,-0.3154,0.7319,102.8049,220.7317,66.4634,1
0.6559,-0.3195,0.7170000000000001,118.9634,244.2683,63.1098,1
0.5741,-0.318,0.6969,128.2317,257.9268,60.6098,1
0.4733,-0.3166,0.6989,132.8049,258.7195,57.0732,1
0.4863,-0.3207,0.7258,134.8781,248.5366,53.4146,1
0.516,-0.2454,0.7662,136.6463,234.2683,48.0488,1
0.4348,-0.1761,0.8084,136.5854,221.4634,39.1463,1
0.3322,-0.2141,0.833,125.3659,212.622,30.0,1
0.3137,-0.2361,0.8439,110.8537,201.4634,26.6463,1
0.2788,-0.1987,0.8602,103.1707,186.6463,26.0366,1
0.2081,-0.1974,0.9243,94.4512,167.9878,21.9512,1
0.2084,-0.2174,1.0037,82.9878,148.4146,15.4268,1
0.233,-0.1974,1.028,75.0,130.8537,14.2683,1
0.1857,-0.18100000000000002,1.0365,71.4024,118.7805,16.9512,1
0.1652,-0.1728,1.0428,67.0122,106.0366,21.3415,1
0.1983,-0.1944,0.9603,57.2561,84.2683,23.7805,1
0.3759,-0.2557,0.9353,40.9756,54.6341,17.0122,1
0.4916,-0.237,1.0049,32.6829,29.4512,11.3415,1
0.4662,-0.2281,1.1179,33.9634,14.5732,1.9512,1
0.3676,-0.2045,1.2012,32.561,15.4878,-9.2683,1
0.3911,-0.21,1.1791,32.2561,22.378,-13.0488,1
0.4439,-0.2277,1.0743,28.2317,28.9024,-11.8902,1
0.3782,-0.2181,1.0045,25.4878,36.2195,-8.9024,1
0.249,-0.2325,0.9299,22.8049,44.2073,-9.6341,1
0.2671,-0.2713,0.8941,18.2927,36.8902,-4.2683,1
0.3646,-0.2179,0.9191,12.378,15.5488,0.7317,1
0.4142,-0.1697,0.9476,9.2073,-1.7683,0.8537,1
0.384,-0.1821,0.9278,5.6707,-4.8171,4.8171,1
0.3111,-0.1968,0.9221,3.0488,3.8415,8.7195,1
0.2625,-0.1853,0.9143,1.8902,14.3902,9.5732,1
0.2852,-0.1766,0.8387,1.3415,17.6829,11.8902,1
0.3223,-0.1879,0.7823,-1.4634,18.5976,14.878,1
0.2845,-0.205,0.7897,-4.0854,18.2927,15.1829,1
0.2032,-0.2121,0.8275,-1.0976,11.7073,11.1585,1
0.1688,-0.2329,0.8529,1.9512,-0.122,4.5732,1
0.1957,-0.2544,0.8705,0.9756,-15.122,2.622,1
0.1583,-0.2462,0.9064,-0.4878,-28.6585,0.6098,1
0.1254,-0.2479,0.9091,-1.6463,-38.1098,-2.439,1
0.1699,-0.2455,0.9341,-4.5122,-45.8537,-0.4878,1
0.2916,-0.2098,0.9953,-9.1463,-58.0488,4.3293,1
0.4434,-0.2101,1.0083,-12.378,-76.8902,7.9878,1
0.5103,-0.2551,1.0359,-11.7073,-94.2683,8.0488,1
0.5505,-0.275,1.0343,-8.1098,-103.5366,2.1951,1
0.588,-0.2821,0.9913,-5.2439,-98.9024,-1.6463,1
0.5521,-0.2935,0.9406,-5.0,-82.3171,-7.561,1
0.5356,-0.2911,0.9106,-5.3049,-64.5732,-14.4512,1
0.5577,-0.2793,0.8679,-7.1951,-51.0366,-15.061,1
0.5384,-0.2719,0.8077,-10.4268,-43.1098,-10.4268,1
0.4518,-0.2731,0.8005,-13.4146,-38.7805,-6.7073,1
0.449,-0.2786,0.8151,-17.7439,-43.9024,-3.4756,1
0.4953,-0.2758,0.8082,-17.5,-58.1707,-0.6098,1
0.5023,-0.2643,0.81,-15.122,-68.4756,-0.6707,1
0.488,-0.2701,0.8279,-13.2927,-70.122,-0.7317,1
0.5106,-0.2991,0.8528,-13.1707,-68.3537,-0.3049,1
0.5432,-0.3029,0.8933,-13.7195,-63.3537,-0.7927,1
0.5233,-0.251,0.9408,-10.0,-50.4878,-3.6585,1
0.4908,-0.2173,0.9784,-2.622,-40.9756,-6.8902,1
0.5324,-0.2543,0.9625,1.3415,-47.1341,-11.5854,1
0.5806,-0.2853,0.9476,-0.8537,-57.9878,-15.3049,1
0.6713,-0.2909,0.9540000000000001,-11.5854,-61.4634,-10.5488,1
0.6353,-0.2654,0.9198,-20.1829,-49.8781,-4.2683,1
0.6206,-0.2798,0.9247,-22.8049,-24.6951,-2.8049,1
0.986,-0.2349,0.9343,-10.1829,-32.6829,-23.1098,1
0.7466,-0.2501,0.8589,-5.7927,-32.3171,-43.7805,1
0.5055,-0.27,0.7836,-19.0244,-12.561,-34.8171,1
0.6749,-0.3276,0.7641,-18.4756,-10.9146,-27.0732,1
0.7595,-0.2657,0.8099,-12.8659,-19.8171,-23.7195,1
0.7425,-0.255,0.7757,-0.7927,-14.2073,-19.878,1
0.7772,-0.2527,0.7145,10.6707,0.6707,-16.7073,1
0.7912,-0.201,0.7653,25.122,25.0,-14.6951,1
0.7339,-0.1326,0.9284,49.4512,79.0244,-16.8293,1
0.5457,-0.1226,0.9940000000000001,55.3659,98.0488,-22.0122,1
0.3167,-0.1156,0.9384,57.3781,105.3659,-28.7805,1
0.2175,-0.1642,0.8701,52.1951,101.7073,-33.1707,1
0.2744,-0.1798,0.8634,47.1951,84.6341,-33.4756,1
0.3564,-0.1308,0.8796,48.2317,59.4512,-28.1098,1
0.7843,-0.0586,0.8164,41.4024,62.5,-29.939,1
0.4497,-0.1426,0.7798,39.0244,83.6585,-25.8537,1
0.1365,-0.10800000000000001,0.7233,37.622,96.5854,-30.9146,1
-0.0638,-0.0939,0.7222,42.7439,96.7683,-35.3659,1
0.0716,-0.0515,0.8198,41.0366,73.5976,-29.939,1
0.2354,0.0125,0.9558,41.0976,32.1341,-19.5732,1
0.3653,-0.004,1.0505,37.378,2.439,-9.5732,1
0.4343,-0.005,1.0562,30.5488,-10.9146,-4.939,1
0.5251,-0.0209,1.0188,25.7927,-16.1585,-3.8415,1
0.5731,-0.0148,0.9261,21.4024,-20.6098,-6.8293,1
0.6596,-0.0287,0.8969,19.5732,-20.7927,-13.0488,1
0.5706,-0.0635,0.7548,15.3659,-15.3659,-15.1829,1
0.5375,-0.1144,0.7473,12.7439,-3.9024,-19.0244,1
0.7443,-0.2081,0.8909999999999999,9.939,2.0122,-19.5122,1
0.1973,-0.2903,0.7727,13.8415,11.5244,-17.9268,1
-0.4056,-0.2867,0.6378,26.5244,40.0,-36.5854,1
0.4659,0.0214,1.0354,24.0854,25.6707,-62.7439,1
0.7617,0.2506,1.2556,33.5366,-42.1341,-31.2195,1
0.8572,0.1064,1.1171,23.8415,-56.5244,-12.3171,1
1.0462,0.1133,0.9956,3.4756,-47.43899999999999,-17.439,1
0.9979,0.0162,0.8431,-1.5244,-31.6463,-18.9024,1
0.6612,-0.1275,0.7296,-12.8659,45.06100000000001,-0.6707,1
0.698,-0.028999999999999998,0.7584,-3.3537,45.9756,9.3293,1
0.7440000000000001,-0.0547,0.6887,-4.3902,56.8902,15.7927,1
0.6432,-0.0574,0.6303,-5.4268,72.1341,20.061,1
0.5898,-0.0518,0.6554,-6.0366,82.3171,26.4634,1
0.7169,-0.0638,0.7872,-10.0,78.8415,37.561,1
0.7295,-0.0098,0.9738,-15.3659,73.5976,49.3293,1
0.4155,0.0552,0.9776,-24.0854,80.4268,51.3415,1
0.4166,-0.0189,0.9529,-37.0122,85.3659,45.3049,1
0.5035,-0.0496,1.0145,-46.7073,73.5976,47.7439,1
0.4532,-0.0548,1.0505,-51.1585,61.8902,52.0122,1
0.2928,-0.0927,1.0051,-56.7683,57.1341,51.9512,1
0.2093,-0.1599,0.9474,-54.8171,50.9146,51.5854,1
0.155,-0.1777,0.9214,-50.8537,38.5976,53.7805,1
0.3388,-0.1486,0.9572,-46.1585,21.3415,55.9146,1
0.2758,-0.1716,0.9833,-40.3659,1.8293,61.0366,1
-0.2076,-0.29100000000000004,0.9139,-61.5244,20.061,100.7927,1
0.0015,-0.2507,0.9385,-27.0732,7.3171,43.8415,1
0.1722,-0.1641,0.9445,-2.8049,-46.0976,39.1463,1
0.174,-0.0784,0.905,9.5122,-66.4634,30.2439,1
0.0403,-0.1798,0.7544,26.5854,-54.3902,16.1585,1
0.0527,-0.2098,0.6451,31.7073,-57.56100000000001,11.5244,1
0.6068,-0.0394,0.6274,42.8049,-81.5854,6.2195,1
0.9415,0.2562,0.9954,57.8659,-82.3781,-5.1829,1
0.5539999999999999,0.3141,1.2624,48.9634,-19.2073,-14.0854,1
0.0294,-0.0957,1.2641,8.7195,77.8659,16.3415,1
-0.1334,-0.2918,1.1613,-27.8049,136.9512,17.0732,1
-0.1949,-0.1781,1.1385,-13.9634,131.1585,-5.2439,1
0.1505,-0.0034,1.197,0.6098,67.9878,-0.4268,1
0.4293,-0.0084,1.2516,9.6951,6.3415,-2.0732,1
0.3736,-0.1409,1.1555,6.0976,6.4634,-3.0488,1
0.26,-0.1897,1.0082,-3.4756,35.061,7.7439,1
0.2168,-0.1882,0.9104,-3.0488,47.622,9.0244,1
0.2407,-0.1622,0.8405,3.0488,45.7317,1.4634,1
0.2388,-0.1725,0.7835,9.3902,39.7561,4.5122,1
