epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1567420318632,2019-09-02T03:31:58.632,8.541,-4.573,-17.500,7.500
1567420318670,2019-09-02T03:31:58.670,8.579,-4.817,-8.963,8.354
1567420318670,2019-09-02T03:31:58.670,8.579,-3.902,-9.634,10.305
1567420318670,2019-09-02T03:31:58.670,8.579,-2.866,-2.561,12.988
1567420318719,2019-09-02T03:31:58.719,8.628,-0.549,3.659,15.915
1567420318719,2019-09-02T03:31:58.719,8.628,2.012,6.037,17.195
1567420318719,2019-09-02T03:31:58.719,8.628,3.354,8.720,16.220
1567420318834,2019-09-02T03:31:58.834,8.743,3.598,16.220,10.427
1567420318834,2019-09-02T03:31:58.834,8.743,3.537,16.707,4.756
1567420318834,2019-09-02T03:31:58.834,8.743,3.720,10.915,-1.402
1567420318868,2019-09-02T03:31:58.868,8.777,5.244,-1.951,-3.780
1567420318868,2019-09-02T03:31:58.868,8.777,6.768,-8.415,-3.902
1567420318868,2019-09-02T03:31:58.868,8.777,9.329,-9.451,-2.561
1567420318901,2019-09-02T03:31:58.901,8.810,10.000,5.427,0.671
1567420318901,2019-09-02T03:31:58.901,8.810,7.622,21.890,3.476
1567420318901,2019-09-02T03:31:58.901,8.810,2.622,28.963,7.927
1567420318946,2019-09-02T03:31:58.946,8.855,11.220,42.073,19.939
1567420318946,2019-09-02T03:31:58.946,8.855,17.500,21.159,16.037
1567420318946,2019-09-02T03:31:58.946,8.855,11.098,18.293,13.537
1567420319085,2019-09-02T03:31:59.085,8.994,1.037,73.415,14.451
1567420319085,2019-09-02T03:31:59.085,8.994,-7.012,134.817,-0.549
1567420319085,2019-09-02T03:31:59.085,8.994,-14.024,165.427,-18.659
1567420319176,2019-09-02T03:31:59.176,9.085,-17.012,160.427,-27.561
1567420319176,2019-09-02T03:31:59.176,9.085,-13.110,102.622,-36.341
1567420319176,2019-09-02T03:31:59.176,9.085,-8.659,23.476,-44.695
1567420319215,2019-09-02T03:31:59.215,9.124,-7.256,-10.122,-43.963
1567420319215,2019-09-02T03:31:59.215,9.124,-4.451,-9.146,-37.744
1567420319215,2019-09-02T03:31:59.215,9.124,2.256,-30.122,-37.195
1567420319254,2019-09-02T03:31:59.254,9.163,7.744,-75.122,-33.171
1567420319254,2019-09-02T03:31:59.254,9.163,8.659,-63.049,-10.671
1567420319254,2019-09-02T03:31:59.254,9.163,2.988,-23.232,-0.976
1567420319308,2019-09-02T03:31:59.308,9.217,0.183,-4.451,0.183
1567420319308,2019-09-02T03:31:59.308,9.217,-0.732,-7.805,-3.293
1567420319308,2019-09-02T03:31:59.308,9.217,-3.902,-7.622,-0.488
1567420319393,2019-09-02T03:31:59.393,9.302,-1.159,-12.073,5.366
1567420319393,2019-09-02T03:31:59.393,9.302,1.707,-26.585,2.012
1567420319393,2019-09-02T03:31:59.393,9.302,1.463,-16.646,2.012
1567420319462,2019-09-02T03:31:59.462,9.371,1.585,-5.976,3.598
1567420319462,2019-09-02T03:31:59.462,9.371,0.671,-5.122,5.305
1567420319462,2019-09-02T03:31:59.462,9.371,-1.829,-4.878,5.366
1567420319496,2019-09-02T03:31:59.496,9.405,-3.780,-3.293,4.695
1567420319496,2019-09-02T03:31:59.496,9.405,-3.780,-4.878,3.780
1567420319496,2019-09-02T03:31:59.496,9.405,-2.561,-10.427,2.378
1567420319529,2019-09-02T03:31:59.529,9.438,-1.098,-19.268,1.341
1567420319529,2019-09-02T03:31:59.529,9.438,-0.793,-30.915,-0.061
1567420319529,2019-09-02T03:31:59.529,9.438,-3.049,-34.268,-0.122
1567420319568,2019-09-02T03:31:59.568,9.477,-3.902,-34.756,-0.793
1567420319568,2019-09-02T03:31:59.568,9.477,-3.841,-43.171,-2.378
1567420319568,2019-09-02T03:31:59.568,9.477,-4.024,-42.683,1.280
1567420319610,2019-09-02T03:31:59.610,9.519,-0.671,-40.305,3.232
1567420319610,2019-09-02T03:31:59.610,9.519,-0.366,-37.073,2.012
1567420319610,2019-09-02T03:31:59.610,9.519,0.427,-30.671,3.293
1567420319643,2019-09-02T03:31:59.643,9.552,1.463,-34.695,3.354
1567420319643,2019-09-02T03:31:59.643,9.552,1.037,-40.183,5.122
1567420319643,2019-09-02T03:31:59.643,9.552,0.732,-42.561,6.037
1567420319671,2019-09-02T03:31:59.671,9.580,1.402,-50.305,7.622
1567420319671,2019-09-02T03:31:59.671,9.580,2.500,-56.402,9.573
1567420319671,2019-09-02T03:31:59.671,9.580,3.963,-53.171,9.878
1567420319703,2019-09-02T03:31:59.703,9.612,4.329,-46.951,10.549
1567420319703,2019-09-02T03:31:59.703,9.612,2.866,-40.305,10.976
1567420319703,2019-09-02T03:31:59.703,9.612,1.524,-34.756,9.939
1567420319775,2019-09-02T03:31:59.775,9.684,-0.183,0.000,-0.549
1567420319775,2019-09-02T03:31:59.775,9.684,-36.098,4.634,0.122
1567420319775,2019-09-02T03:31:59.775,9.684,-30.000,5.183,1014.756
1567420319852,2019-09-02T03:31:59.852,9.761,-0.061,-18.598,6.890
1567420319852,2019-09-02T03:31:59.852,9.761,-0.671,6.524,10.915
1567420319852,2019-09-02T03:31:59.852,9.761,-2.195,34.573,18.963
1567420319890,2019-09-02T03:31:59.890,9.799,-0.488,0.061,1.220
1567420319890,2019-09-02T03:31:59.890,9.799,4.329,24.573,-2.866
1567420319890,2019-09-02T03:31:59.890,9.799,0.488,22.500,1014.756
1567420319951,2019-09-02T03:31:59.951,9.860,-2.988,20.366,14.390
1567420319951,2019-09-02T03:31:59.951,9.860,-4.573,24.451,3.293
1567420319951,2019-09-02T03:31:59.951,9.860,-3.598,17.012,-5.732
1567420319998,2019-09-02T03:31:59.998,9.907,0.854,11.341,-10.488
1567420319998,2019-09-02T03:31:59.998,9.907,3.841,16.524,-10.061
1567420319998,2019-09-02T03:31:59.998,9.907,5.122,28.171,-7.378
1567420320044,2019-09-02T03:32:00.044,9.953,4.634,36.220,1.037
1567420320044,2019-09-02T03:32:00.044,9.953,4.329,38.476,4.817
1567420320044,2019-09-02T03:32:00.044,9.953,8.963,38.902,16.402
1567420320081,2019-09-02T03:32:00.081,9.990,15.671,21.951,23.110
1567420320081,2019-09-02T03:32:00.081,9.990,14.207,15.976,26.524
1567420320081,2019-09-02T03:32:00.081,9.990,9.329,48.963,27.805
1567420320128,2019-09-02T03:32:00.128,10.037,1.098,90.915,19.451
1567420320128,2019-09-02T03:32:00.128,10.037,-8.476,126.220,5.427
1567420320128,2019-09-02T03:32:00.128,10.037,-14.207,125.122,-9.817
1567420320201,2019-09-02T03:32:00.201,10.110,-19.146,78.476,-21.890
1567420320201,2019-09-02T03:32:00.201,10.110,-22.805,31.768,-33.659
1567420320201,2019-09-02T03:32:00.201,10.110,-21.585,19.085,-32.683
1567420320246,2019-09-02T03:32:00.246,10.155,-13.537,8.720,-25.000
1567420320246,2019-09-02T03:32:00.246,10.155,-5.671,-41.707,-28.902
1567420320246,2019-09-02T03:32:00.246,10.155,-1.402,-87.195,-32.561
1567420320281,2019-09-02T03:32:00.281,10.190,-2.866,-66.890,-28.110
1567420320281,2019-09-02T03:32:00.281,10.190,-5.976,-9.817,-27.622
1567420320281,2019-09-02T03:32:00.281,10.190,-7.683,18.963,-24.451
1567420320353,2019-09-02T03:32:00.353,10.262,-1.463,3.110,-16.951
1567420320353,2019-09-02T03:32:00.353,10.262,4.634,-18.354,-11.646
1567420320353,2019-09-02T03:32:00.353,10.262,4.390,-2.378,-4.207
1567420320394,2019-09-02T03:32:00.394,10.303,3.963,19.024,2.622
1567420320394,2019-09-02T03:32:00.394,10.303,2.195,13.537,5.793
1567420320394,2019-09-02T03:32:00.394,10.303,-1.159,-12.195,5.854
1567420320434,2019-09-02T03:32:00.434,10.343,-5.976,-26.585,6.280
1567420320434,2019-09-02T03:32:00.434,10.343,-8.110,-33.659,7.561
1567420320434,2019-09-02T03:32:00.434,10.343,-9.085,-44.024,1.768
1567420320466,2019-09-02T03:32:00.466,10.375,-10.549,-44.573,-1.341
1567420320466,2019-09-02T03:32:00.466,10.375,-7.195,-29.451,-2.317
1567420320466,2019-09-02T03:32:00.466,10.375,-5.122,-13.354,-2.622
1567420320500,2019-09-02T03:32:00.500,10.409,-2.744,4.939,0.976
1567420320500,2019-09-02T03:32:00.500,10.409,0.305,15.915,2.073
1567420320500,2019-09-02T03:32:00.500,10.409,1.341,16.524,2.500
1567420320579,2019-09-02T03:32:00.579,10.488,0.976,8.720,1.829
1567420320579,2019-09-02T03:32:00.579,10.488,-0.122,1.402,3.232
1567420320579,2019-09-02T03:32:00.579,10.488,-0.488,-9.817,3.780
1567420320620,2019-09-02T03:32:00.620,10.529,-1.280,-16.220,3.232
1567420320620,2019-09-02T03:32:00.620,10.529,-0.061,-19.939,3.232
1567420320620,2019-09-02T03:32:00.620,10.529,0.610,-28.415,5.366
1567420320682,2019-09-02T03:32:00.682,10.591,-0.610,-37.012,7.195
1567420320682,2019-09-02T03:32:00.682,10.591,-2.378,-47.134,7.256
1567420320682,2019-09-02T03:32:00.682,10.591,-2.439,-53.780,8.171
1567420320740,2019-09-02T03:32:00.740,10.649,-3.049,-58.171,8.232
1567420320740,2019-09-02T03:32:00.740,10.649,-3.232,-58.902,7.927
1567420320740,2019-09-02T03:32:00.740,10.649,-2.622,-59.756,8.598
1567420320775,2019-09-02T03:32:00.775,10.684,-3.049,-60.488,8.293
1567420320775,2019-09-02T03:32:00.775,10.684,-4.146,-56.159,7.500
1567420320775,2019-09-02T03:32:00.775,10.684,-6.098,-53.049,7.500
1567420320807,2019-09-02T03:32:00.807,10.716,-4.634,-37.439,8.232
1567420320807,2019-09-02T03:32:00.807,10.716,-2.378,-12.561,8.902
1567420320807,2019-09-02T03:32:00.807,10.716,-2.012,6.707,15.671
1567420320837,2019-09-02T03:32:00.837,10.746,0.183,4.634,21.463
1567420320837,2019-09-02T03:32:00.837,10.746,-0.976,-4.390,28.232
1567420320837,2019-09-02T03:32:00.837,10.746,0.366,-6.280,29.390
1567420320867,2019-09-02T03:32:00.867,10.776,0.000,0.732,27.988
1567420320867,2019-09-02T03:32:00.867,10.776,-0.549,9.939,22.500
1567420320867,2019-09-02T03:32:00.867,10.776,-2.073,9.817,14.390
1567420320894,2019-09-02T03:32:00.894,10.803,0.000,9.085,3.780
1567420320894,2019-09-02T03:32:00.894,10.803,3.902,16.098,-1.463
1567420320894,2019-09-02T03:32:00.894,10.803,5.793,29.451,-0.976
1567420320962,2019-09-02T03:32:00.962,10.871,5.061,40.671,-0.854
1567420320962,2019-09-02T03:32:00.962,10.871,5.366,47.439,2.805
1567420320962,2019-09-02T03:32:00.962,10.871,16.098,49.024,14.512
1567420320996,2019-09-02T03:32:00.996,10.905,42.500,17.988,29.085
1567420320996,2019-09-02T03:32:00.996,10.905,63.476,-50.305,33.049
1567420320996,2019-09-02T03:32:00.996,10.905,77.866,-81.463,26.341
1567420321050,2019-09-02T03:32:01.050,10.959,83.232,-43.293,19.878
1567420321050,2019-09-02T03:32:01.050,10.959,80.366,-12.439,16.585
1567420321050,2019-09-02T03:32:01.050,10.959,74.390,-34.573,10.732
1567420321083,2019-09-02T03:32:01.083,10.992,66.098,-85.427,-3.598
1567420321083,2019-09-02T03:32:01.083,10.992,51.280,-118.902,-22.805
1567420321083,2019-09-02T03:32:01.083,10.992,29.085,-125.610,-40.793
1567420321232,2019-09-02T03:32:01.232,11.141,8.354,-134.512,-62.256
1567420321232,2019-09-02T03:32:01.232,11.141,-8.049,-165.366,-74.573
1567420321232,2019-09-02T03:32:01.232,11.141,-24.939,-200.488,-68.110
1567420321429,2019-09-02T03:32:01.429,11.338,-48.720,-207.439,-58.780
1567420321429,2019-09-02T03:32:01.429,11.338,-66.646,-170.488,-53.963
1567420321429,2019-09-02T03:32:01.429,11.338,-68.902,-124.695,-40.549
1567420321456,2019-09-02T03:32:01.456,11.365,-64.329,-94.268,-17.500
1567420321456,2019-09-02T03:32:01.456,11.365,-59.024,-82.683,0.610
1567420321456,2019-09-02T03:32:01.456,11.365,-59.146,-89.451,9.939
1567420321478,2019-09-02T03:32:01.478,11.387,-46.585,-78.415,15.183
1567420321478,2019-09-02T03:32:01.478,11.387,-12.622,-5.061,27.866
1567420321478,2019-09-02T03:32:01.478,11.387,-1.463,22.744,25.854
1567420321499,2019-09-02T03:32:01.499,11.408,-10.000,11.280,20.671
1567420321499,2019-09-02T03:32:01.499,11.408,-10.366,31.280,9.695
1567420321499,2019-09-02T03:32:01.499,11.408,-11.829,55.305,11.646
1567420321513,2019-09-02T03:32:01.513,11.422,-20.122,78.415,10.976
1567420321513,2019-09-02T03:32:01.513,11.422,-29.024,97.195,12.256
1567420321513,2019-09-02T03:32:01.513,11.422,-21.707,113.049,22.378
1567420321532,2019-09-02T03:32:01.532,11.441,0.732,87.134,23.354
1567420321532,2019-09-02T03:32:01.532,11.441,13.171,57.744,32.012
1567420321532,2019-09-02T03:32:01.532,11.441,29.878,111.037,53.354
1567420321548,2019-09-02T03:32:01.548,11.457,51.098,187.012,79.695
1567420321548,2019-09-02T03:32:01.548,11.457,56.707,198.963,107.073
1567420321548,2019-09-02T03:32:01.548,11.457,51.220,175.854,118.293
1567420321564,2019-09-02T03:32:01.564,11.473,38.415,159.207,130.976
1567420321564,2019-09-02T03:32:01.564,11.473,23.171,151.098,140.061
1567420321564,2019-09-02T03:32:01.564,11.473,6.707,143.598,140.427
1567420321576,2019-09-02T03:32:01.576,11.485,-11.646,132.012,134.207
1567420321576,2019-09-02T03:32:01.576,11.485,-26.768,110.244,123.354
1567420321576,2019-09-02T03:32:01.576,11.485,-38.415,73.841,107.988
1567420321596,2019-09-02T03:32:01.596,11.505,-49.939,49.024,89.085
1567420321596,2019-09-02T03:32:01.596,11.505,-61.585,56.037,71.220
1567420321596,2019-09-02T03:32:01.596,11.505,-68.720,82.866,54.207
1567420321616,2019-09-02T03:32:01.616,11.525,-71.463,96.463,34.817
1567420321616,2019-09-02T03:32:01.616,11.525,-71.707,85.061,12.561
1567420321616,2019-09-02T03:32:01.616,11.525,-71.951,80.305,-6.159
1567420321631,2019-09-02T03:32:01.631,11.540,-70.732,101.890,-22.927
1567420321631,2019-09-02T03:32:01.631,11.540,-63.476,109.878,-41.280
1567420321631,2019-09-02T03:32:01.631,11.540,-53.049,65.183,-61.951
1567420321647,2019-09-02T03:32:01.647,11.556,-46.037,2.256,-80.976
1567420321647,2019-09-02T03:32:01.647,11.556,-45.793,-11.524,-94.817
1567420321647,2019-09-02T03:32:01.647,11.556,-46.951,39.817,-102.988
1567420321664,2019-09-02T03:32:01.664,11.573,-46.707,106.768,-112.927
1567420321664,2019-09-02T03:32:01.664,11.573,-42.134,114.573,-127.134
1567420321664,2019-09-02T03:32:01.664,11.573,-34.146,46.585,-141.707
