x-axis,y-axis,z-axis,xg-axis,yg-axis,zg-axis,activity
0.1156,0.0348,-0.0264,15.4268,12.8049,-20.7317,2
0.1155,0.0366,-0.027,10.5488,15.7927,-23.4756,2
0.1149,0.0353,-0.0264,5.4268,14.6341,-25.8537,2
0.1121,0.0342,-0.0239,0.6707,11.7073,-27.3171,2
0.1109,0.0362,-0.0225,-2.8659,8.5976,-24.8171,2
0.1121,0.0337,-0.0248,-5.6707,8.9634,-23.8415,2
0.1129,0.0345,-0.0243,-7.7439,11.6463,-26.7073,2
0.1136,0.0356,-0.0226,-9.878,13.7195,-27.1951,2
0.1162,0.0364,-0.0206,-13.9634,15.4878,-27.1951,2
0.1156,0.0381,-0.0203,-16.5244,14.4512,-26.4634,2
0.1152,0.0386,-0.018,-16.5854,11.4024,-23.8415,2
0.1126,0.0392,-0.0162,-14.0854,8.5976,-21.7683,2
0.1136,0.0378,-0.0153,-10.6707,9.0244,-20.4268,2
0.1185,0.0416,-0.0137,-7.0732,11.9512,-21.4634,2
0.1169,0.0406,-0.02,-4.2073,13.5366,-19.5122,2
0.1149,0.0376,-0.0228,-1.6463,13.7195,-19.3902,2
0.1092,0.0332,-0.0247,4.939,7.6829,-19.6341,2
0.1067,0.0338,-0.0226,8.0488,2.439,-17.1951,2
0.1067,0.0387,-0.0165,6.9512,2.5,-14.0244,2
0.1113,0.0409,-0.0134,3.1098,6.6463,-11.3415,2
0.1174,0.0433,-0.0135,-1.6463,13.2927,-11.5854,2
0.1168,0.0436,-0.0161,-4.939,18.5366,-12.8659,2
0.0969,0.043,-0.0224,-5.3659,20.3659,-14.2683,2
0.1291,0.0339,-0.0107,-1.6463,19.2073,-21.5244,2
0.1184,0.0412,-0.0133,9.4512,12.6829,-26.7073,2
0.119,0.0388,-0.0255,4.5122,21.5244,-12.7439,2
0.119,0.0386,-0.0227,3.2927,23.9634,-17.7439,2
0.1162,0.0387,-0.0166,5.9756,15.7317,-19.939,2
0.1124,0.0411,-0.0139,6.8293,13.1707,-19.8171,2
0.1089,0.0428,-0.0132,5.061,15.7317,-18.1098,2
0.1099,0.0416,-0.012,5.9146,19.3902,-18.9024,2
0.1112,0.0385,-0.0143,8.2317,24.0854,-21.8293,2
0.1102,0.0376,-0.0176,8.7805,28.5366,-22.622,2
0.1094,0.0399,-0.0151,9.0244,30.4268,-20.7317,2
0.1078,0.0411,-0.0119,11.2195,28.9634,-17.1951,2
0.1061,0.042,-0.01,12.561,28.5366,-13.7195,2
0.1057,0.0443,-0.0084,13.4146,30.6098,-9.5122,2
0.1065,0.0469,-0.0061,13.4756,32.5,-4.939,2
0.1106,0.0466,-0.004,13.6585,33.4756,-0.2439,2
0.114,0.0436,-0.0041,12.9878,33.3537,6.2195,2
0.1046,0.0482,-0.0085,9.8171,30.3049,19.5122,2
0.1072,0.0564,-0.0047,4.4512,24.6951,36.5244,2
0.1163,0.0609,0.001,3.0488,19.0244,40.8537,2
0.124,0.0657,-0.0004,-1.0366,19.3293,36.4024,2
0.1312,0.0707,-0.0005,-8.4146,20.9146,30.4878,2
0.1349,0.0739,0.0015,-7.9878,15.061,23.4146,2
0.1289,0.0709,-0.0012,-4.4512,6.4634,14.5122,2
0.1185,0.0631,-0.0051,-3.4146,-0.7927,5.4268,2
0.1104,0.0551,-0.0059,-2.439,-8.5366,-1.4024,2
0.1075,0.0495,-0.0065,-1.8293,-14.0854,-5.122,2
0.1085,0.0468,-0.0085,-5.1829,-15.1829,-5.9756,2
0.1107,0.0448,-0.0093,-11.4024,-13.7195,-5.3659,2
0.1148,0.0447,-0.0112,-16.6463,-13.6585,-3.6585,2
0.1177,0.0459,-0.0078,-18.7805,-16.4634,-2.1951,2
0.1182,0.0496,-0.0031,-18.5976,-20.6098,-1.1585,2
0.1177,0.0513,-0.0024,-20.122,-22.2561,-0.2439,2
0.1182,0.0506,-0.003,-23.1098,-20.7317,-0.4268,2
0.1158,0.0505,-0.0057,-23.9024,-21.2195,-0.8537,2
0.0996,0.0401,-0.0126,-23.2927,-23.9634,-0.5488,2
0.1191,0.0311,-0.0223,-18.2317,-25.6098,-6.9512,2
0.1175,0.0417,-0.0056,-3.7195,-26.8293,-20.4878,2
0.0858,0.0251,-0.0192,-2.0732,-20.2439,0.061,2
0.1274,0.0289,-0.0098,-6.5854,-21.1585,-17.378,2
0.1113,0.0126,-0.0146,2.9878,-15.122,-17.8049,2
0.1102,0.0274,-0.0163,-0.9756,4.7561,-9.8171,2
0.1115,0.0302,-0.0168,1.6463,5.6098,-1.5244,2
0.1109,0.035,-0.0097,6.0976,8.3537,-2.5,2
0.1166,0.0415,-0.0153,10.5488,11.1585,6.5244,2
0.1051,0.0478,-0.0058,12.378,10.2439,8.9024,2
0.1187,0.0466,-0.014,11.6463,7.6829,13.2317,2
0.1164,0.0518,-0.0017,12.2561,7.0122,9.4512,2
0.1095,0.0551,-0.0106,10.4268,7.378,17.6829,2
0.1161,0.0508,-0.0085,1.8902,2.9878,15.3659,2
0.1156,0.0493,-0.0066,1.6463,1.6463,13.8415,2
0.1077,0.0533,-0.0089,-1.0976,-0.4268,17.622,2
0.1093,0.0499,-0.0102,-7.8659,-3.5976,21.3415,2
0.1118,0.0431,-0.0094,-8.2317,-5.4268,20.7927,2
0.1127,0.0392,-0.0074,-5.6707,-5.9756,22.8659,2
0.1083,0.0405,-0.0107,-2.561,-7.622,34.3293,2
0.1131,0.0425,-0.0115,6.8293,-6.1585,48.9634,2
0.1182,0.0414,-0.0085,11.1585,-6.6463,53.0488,2
0.1229,0.0391,-0.0085,14.4512,-9.6341,49.4512,2
0.1271,0.0385,-0.0112,12.439,-13.5976,46.8902,2
0.1263,0.0375,-0.0134,13.6585,-18.2927,48.8415,2
0.1221,0.0364,-0.0159,18.2927,-28.1098,52.7439,2
0.1193,0.0363,-0.0165,26.2805,-39.6951,53.7195,2
0.1126,0.0325,-0.0412,40.8537,-52.3171,50.4268,2
0.1151,0.058,-0.0634,65.7927,-58.9634,37.5,2
0.1224,0.0648,-0.0412,103.2317,-60.4878,18.9634,2
0.127,0.0374,-0.0289,137.3781,-53.8415,1.0366,2
0.1379,0.0271,-0.0306,126.2195,-20.4878,3.7805,2
0.1394,0.0301,-0.0289,132.439,-1.4634,28.1707,2
0.136,0.0351,-0.0278,138.0488,20.5488,43.3537,2
0.1326,0.035,-0.0282,112.9268,49.3902,57.8049,2
0.1263,0.0311,-0.0243,86.5244,71.0976,65.9756,2
0.1201,0.0248,-0.0214,68.7805,78.4146,70.0,2
0.1132,0.0225,-0.0198,50.8537,79.0244,72.8049,2
0.1121,0.0262,-0.0115,44.6951,74.7561,70.2439,2
0.1106,0.0302,0.0025,44.878,66.2805,57.622,2
0.1126,0.0217,0.0101,33.9024,64.5122,42.9878,2
0.1157,0.0161,0.0111,7.0122,70.122,28.9634,2
0.1147,0.0197,0.0119,-9.2073,80.8537,21.1585,2
0.1125,0.0185,0.0151,-22.9878,87.1341,15.7317,2
0.1113,0.0118,0.0175,-34.5122,84.6951,8.9634,2
0.1125,0.0069,0.0213,-41.6463,76.8902,6.5244,2
0.1116,0.007,0.0272,-50.3049,62.7439,9.2683,2
0.1129,-0.001,0.0252,-62.8659,49.3293,7.1951,2
0.1146,-0.0027,0.0228,-83.4146,37.561,-3.7805,2
0.117,-0.0002,0.0189,-97.8049,21.5244,-14.3293,2
0.1179,0.004,0.0176,-100.3659,3.7805,-21.2195,2
0.1165,0.0074,0.0176,-95.6098,-9.0244,-21.5244,2
0.1144,0.0057,0.015,-86.4634,-17.6829,-19.5732,2
0.1138,0.0037,0.0126,-75.9146,-26.8293,-20.6707,2
0.114,0.0037,0.0128,-63.2317,-39.6341,-23.4756,2
0.1128,0.0041,0.0151,-53.4146,-52.8659,-25.7317,2
0.1136,0.0033,0.0169,-49.6951,-64.2073,-26.8293,2
0.1176,0.0052,0.0153,-53.5976,-72.5,-29.5122,2
0.1201,0.0065,0.0101,-62.1951,-78.8415,-30.8537,2
0.1211,0.0092,0.0027,-70.7927,-88.1098,-25.7317,2
0.1205,0.0129,-0.0034,-73.9024,-98.4146,-17.9878,2
0.1191,0.0151,-0.0081,-71.4024,-108.2927,-11.0976,2
0.1179,0.0148,-0.0142,-67.1951,-118.5366,-5.4268,2
0.1157,0.0162,-0.0211,-60.6707,-127.561,-1.9512,2
0.1125,0.0193,-0.0271,-51.5244,-132.8049,0.3659,2
0.1113,0.0232,-0.0339,-40.7317,-135.1829,1.0366,2
0.1111,0.0262,-0.0425,-28.9634,-136.4024,-2.5,2
0.1097,0.0312,-0.0473,-14.8171,-135.3659,-12.8049,2
0.1094,0.0342,-0.049,0.9146,-135.0,-23.8415,2
0.1088,0.0303,-0.0483,13.9024,-135.5488,-28.9024,2
0.111,0.0286,-0.0479,23.9634,-135.1829,-28.5976,2
0.1165,0.0289,-0.0614,31.5854,-130.3049,-22.9878,2
0.1138,0.0302,-0.0626,37.439,-106.3415,-5.6098,2
0.0992,0.0327,-0.0552,56.0366,-67.5,12.0732,2
0.0936,0.0327,-0.0555,58.6585,-51.0366,15.1829,2
0.1027,0.0519,-0.0691,51.0366,-38.4146,8.7195,2
0.1144,0.0469,-0.0804,47.8659,-28.3537,2.7439,2
0.1072,0.0246,-0.0667,45.0,-22.3171,5.0,2
0.1028,0.0257,-0.0454,55.4268,-12.2561,2.8049,2
0.1043,0.0256,-0.0438,57.622,-7.7439,2.378,2
0.1022,0.019,-0.0505,43.5366,-5.7927,1.4634,2
0.1031,0.0193,-0.0483,36.7683,-1.5854,-1.7683,2
0.1074,0.0206,-0.0441,36.5244,-0.6707,-0.061,2
0.1148,0.0243,-0.0424,32.0122,1.7073,-0.122,2
0.118,0.024,-0.0442,29.3902,3.9634,-2.378,2
0.1165,0.0258,-0.0377,27.2561,4.1463,-3.7195,2
0.1226,0.0255,-0.0312,27.7439,5.122,-4.6341,2
0.1243,0.0226,-0.0323,21.5854,8.0488,-8.7195,2
0.1219,0.0228,-0.0329,10.0,17.1951,-11.3415,2
0.1181,0.0262,-0.0342,-1.8293,24.6951,-11.0976,2
0.1169,0.0236,-0.0413,-12.7439,34.0854,-12.7439,2
0.1165,0.0219,-0.0423,-17.2561,47.9878,-16.8902,2
0.1124,0.0231,-0.0368,-12.561,51.2195,-17.8049,2
0.1088,0.0251,-0.0309,-8.9634,47.439,-17.0122,2
0.1108,0.0167,-0.0361,-9.8171,50.061,-18.0488,2
0.1118,0.0154,-0.0392,-9.6341,56.1585,-22.622,2
0.111,0.0197,-0.0394,-4.8171,54.3293,-23.4756,2
0.1132,0.0226,-0.0382,-3.4146,47.622,-23.9634,2
0.1156,0.024,-0.0421,-5.9146,42.439,-28.5366,2
0.116,0.0262,-0.0429,-7.439,44.1463,-31.2195,2
0.1138,0.0257,-0.0422,-7.0732,43.8415,-29.878,2
0.1124,0.0244,-0.0438,-5.8537,42.7439,-29.8171,2
0.1156,0.0301,-0.0371,-2.7439,39.5122,-28.8415,2
0.1176,0.0336,-0.0302,1.2195,34.3293,-24.4512,2
0.1185,0.0298,-0.0244,1.7073,36.0366,-23.9024,2
0.1228,0.0327,-0.019,0.061,38.5366,-26.2195,2
0.1284,0.0361,-0.019,-4.3293,41.2805,-27.2561,2
0.1306,0.037,-0.0228,-13.7195,46.2195,-27.9268,2
0.127,0.0369,-0.0265,-24.7561,47.622,-24.6341,2
0.1277,0.0365,-0.0308,-31.4024,47.0732,-21.8902,2
0.1283,0.0363,-0.0323,-31.2805,46.7683,-19.4512,2
0.1274,0.0328,-0.0327,-26.5244,46.2805,-14.3902,2
0.125,0.0326,-0.0298,-19.878,40.9146,-8.7805,2
0.1194,0.0326,-0.026,-13.1707,29.878,0.4878,2
0.1149,0.0345,-0.0197,-9.5732,17.378,9.1463,2
0.116,0.0341,-0.0148,-9.2683,5.3659,11.4634,2
0.1162,0.0358,-0.0217,-12.6829,4.7561,8.0488,2
0.112,0.0391,-0.0263,-11.4024,18.1707,9.4512,2
0.1072,0.0396,-0.0241,-2.9878,30.5488,16.0366,2
0.1083,0.0344,-0.02,7.5,36.6463,18.3537,2
0.1108,0.0347,-0.0123,14.8171,41.0366,15.7317,2
0.1152,0.0309,-0.0066,19.2073,45.5488,14.4512,2
0.1149,0.0226,-0.0132,13.7805,50.4268,12.9878,2
0.1135,0.022,-0.0184,9.5122,50.2439,9.8171,2
0.1134,0.0262,-0.0181,9.6951,35.3659,8.9634,2
0.1131,0.0237,-0.0135,14.6951,17.5,9.6341,2
0.1165,0.0134,-0.0145,18.8415,5.3049,4.0244,2
0.1152,0.0172,-0.0151,20.9146,0.061,-1.7073,2
0.1117,0.0203,-0.0115,27.8659,-1.4634,1.2195,2
0.1144,0.0312,-0.0157,26.0366,-4.878,2.561,2
0.1141,0.0239,-0.0162,18.4146,-8.7195,1.5244,2
0.1119,0.0274,-0.0153,11.0366,-7.0732,0.4878,2
0.1132,0.0302,-0.0161,7.1341,-6.1585,4.878,2
0.1153,0.0276,-0.0181,2.1341,-7.7439,4.0854,2
0.1169,0.0217,-0.0228,-2.8659,-8.8415,4.0244,2
0.1149,0.0239,-0.0212,-2.0122,-10.122,6.2805,2
0.1183,0.0193,-0.0159,7.439,-10.4878,9.2683,2
0.1159,0.0371,-0.0178,11.3415,-9.4512,10.0,2
0.1142,0.0323,-0.014,13.4146,-2.9878,12.1951,2
0.1204,0.0239,-0.0124,6.7683,9.3902,8.9634,2
0.1192,0.0286,-0.01,-0.122,20.2439,5.7927,2
0.1196,0.0303,-0.0093,-4.5732,29.878,10.4268,2
0.1209,0.0309,-0.0094,-13.5976,35.4268,11.4634,2
0.1207,0.0312,-0.0085,-20.6707,39.3293,12.1341,2
0.1219,0.0296,-0.0052,-24.3293,44.8171,15.0,2
0.1241,0.0229,-0.0057,-30.7317,53.0488,16.8293,2
0.1241,0.0193,-0.0037,-39.0244,67.0122,19.6341,2
0.122,0.0199,-0.0001,-42.6829,89.7561,26.1585,2
0.1207,0.0217,0.0001,-48.3537,122.439,34.878,2
0.1183,0.0253,0.0004,-59.7561,157.6219,41.0976,2
0.1194,0.0281,0.0052,-68.5366,179.6951,42.0122,2
0.1235,0.0263,0.006,-75.5488,181.6463,35.4878,2
0.1246,0.0267,0.0041,-77.7439,165.6707,28.0488,2
0.1237,0.0264,0.0051,-67.1951,135.3659,25.6707,2
0.1222,0.0245,0.009,-44.2073,97.8049,22.5,2
0.1222,0.0195,0.0131,-19.3293,60.2439,17.1341,2
0.121,0.0192,0.0175,1.1585,29.2683,13.9634,2
0.1234,0.0197,0.0187,17.622,10.3659,14.2683,2
0.1271,0.0213,0.0161,29.1463,-0.6707,14.3902,2
0.1312,0.0249,0.0159,44.3293,-13.2317,13.7805,2
0.1354,0.0263,0.0184,66.0366,-36.4024,10.7927,2
0.1396,0.0259,0.0225,86.8293,-71.8293,5.7927,2
0.14,0.0222,0.0214,102.2561,-114.7561,0.3049,2
0.1387,0.0201,0.0182,113.2927,-158.5976,-4.4512,2
0.136,0.0179,0.0156,121.5244,-203.4756,-8.0488,2
0.1335,0.0178,0.0179,129.3902,-246.7683,-11.8902,2
0.1295,0.0181,0.0162,134.1463,-278.5976,-12.6829,2
0.1241,0.0172,0.0099,128.2927,-286.2805,-7.2561,2
0.1181,0.0161,0.0047,116.8902,-272.3171,0.3659,2
0.1188,0.0108,-0.0019,101.7683,-242.9878,6.7683,2
0.1163,0.014,-0.0104,80.6098,-198.5366,13.5366,2
0.116,0.0164,-0.0229,62.3781,-145.9146,20.3659,2
0.1161,0.0157,-0.0331,46.1585,-96.1585,28.5366,2
0.1171,0.0148,-0.0391,36.8293,-58.0488,34.5732,2
0.1191,0.0144,-0.043,34.939,-40.8537,34.939,2
0.118,0.0153,-0.0452,36.8293,-45.3659,33.7805,2
0.1151,0.0128,-0.0463,40.1829,-62.622,32.9878,2
0.113,0.0094,-0.0471,44.0244,-85.1829,30.8537,2
0.1112,0.0095,-0.0455,50.7317,-109.0244,28.5976,2
0.1086,0.0097,-0.044,58.7195,-128.5366,29.6951,2
0.1075,0.0068,-0.0466,63.4146,-136.7683,32.1951,2
0.1086,0.0066,-0.0539,63.9634,-131.5854,34.5122,2
0.1108,0.0076,-0.0591,64.0854,-116.6463,38.4756,2
0.1137,0.0053,-0.0608,65.1829,-98.8415,43.7195,2
0.1146,0.0034,-0.0629,63.5976,-84.1463,46.0976,2
0.1154,0.0024,-0.0662,60.6098,-73.5366,47.561,2
0.1182,0.0025,-0.0693,57.7439,-67.0122,48.9024,2
0.1164,0.0021,-0.0722,59.1463,-58.6585,56.0976,2
0.1132,0.0025,-0.0687,61.8293,-45.6098,67.1341,2
0.1131,-0.0027,-0.0651,63.4146,-32.0732,73.2927,2
0.1143,-0.0057,-0.0638,59.5122,-16.2805,73.9634,2
0.115,-0.0074,-0.0635,50.9756,0.2439,76.0366,2
0.1166,-0.0103,-0.0635,40.6707,12.9268,76.8902,2
0.1187,-0.0107,-0.0636,31.2805,21.8293,78.2927,2
0.1191,-0.0099,-0.0629,25.2439,27.1951,83.2317,2
0.118,-0.0096,-0.0649,20.8537,30.7927,91.1585,2
0.1204,-0.0084,-0.0641,18.4756,34.6951,99.1463,2
0.1226,-0.0094,-0.0614,20.4878,36.0976,102.3171,2
0.1273,-0.0103,-0.0613,24.3902,39.878,102.8659,2
0.129,-0.0129,-0.0607,29.3293,46.6463,102.7439,2
0.1292,-0.0193,-0.0556,36.1585,53.1707,104.6341,2
0.132,-0.0256,-0.0507,39.7561,59.2683,103.4146,2
0.1364,-0.0273,-0.0458,39.4512,67.8049,101.9512,2
0.1394,-0.0353,-0.0474,35.8537,75.3659,104.8171,2
0.1374,-0.0395,-0.0411,28.9634,82.1341,107.3781,2
0.145,-0.0378,-0.035,18.7195,79.5122,108.7195,2
0.147,-0.0359,-0.0375,6.1585,78.6585,108.6585,2
0.1429,-0.0341,-0.0395,-7.0122,87.0732,113.1098,2
0.1417,-0.0351,-0.0378,-13.6585,94.4512,116.2805,2
0.1401,-0.0334,-0.0347,-15.5488,98.1707,113.2927,2
0.1348,-0.0376,-0.0297,-15.6707,105.9756,114.6951,2
0.1321,-0.0397,-0.0215,-14.878,117.0122,115.1829,2
0.1307,-0.0424,-0.0172,-19.6951,127.3781,111.0366,2
0.1301,-0.0428,-0.0159,-30.6707,139.0854,104.4512,2
0.1272,-0.0385,-0.0129,-40.7317,143.7195,102.3171,2
0.1257,-0.042,-0.0156,-48.8415,141.7073,100.122,2
0.1207,-0.0423,-0.0239,-57.0732,134.5122,94.3293,2
0.1133,-0.0402,-0.0252,-60.061,120.6707,96.5854,2
0.1102,-0.037,-0.0159,-56.1585,100.7317,102.8659,2
0.1054,-0.0441,-0.0134,-54.0854,81.9512,102.3781,2
0.0961,-0.0469,-0.0175,-59.4512,79.5732,99.7561,2
0.0896,-0.059,-0.0205,-65.3659,85.7927,98.8415,2
0.0934,-0.0573,-0.0229,-80.8537,79.5732,90.061,2
0.0905,-0.0512,-0.0215,-92.0122,68.3537,89.8781,2
0.0911,-0.0583,-0.0246,-96.2195,57.561,94.4512,2
0.0875,-0.0613,-0.0339,-105.9146,44.1463,95.9756,2
0.0825,-0.0748,-0.0443,-111.5244,28.3537,104.6951,2
0.0873,-0.0725,-0.0374,-101.2195,8.3537,108.7195,2
0.0873,-0.0547,-0.0306,-76.8902,-21.8293,108.7195,2
0.082,-0.0662,-0.0246,-66.6463,-36.5854,111.0366,2
0.0771,-0.0703,-0.0236,-81.4024,-31.5854,112.8049,2
0.0809,-0.074,-0.0383,-103.0488,-25.1829,109.6341,2
0.0825,-0.064,-0.043,-114.2683,-21.7073,104.1463,2
0.0869,-0.0642,-0.0427,-102.2561,-27.1341,103.1098,2
0.0906,-0.0688,-0.0441,-92.3781,-33.8415,102.8049,2
0.0856,-0.0706,-0.0448,-81.5244,-38.0488,109.8781,2
0.0814,-0.0689,-0.0421,-64.3293,-37.8049,116.8293,2
0.0795,-0.0676,-0.0411,-55.7927,-40.6098,117.2561,2
0.0743,-0.065,-0.0479,-59.5732,-38.2317,117.0732,2
0.0693,-0.063,-0.0488,-58.5366,-25.8537,121.7073,2
0.0663,-0.0665,-0.0508,-50.4878,-14.0854,125.2439,2
0.0626,-0.064,-0.0529,-44.2683,-7.8049,127.3171,2
0.0611,-0.0612,-0.0495,-35.4268,-7.9268,131.7073,2
0.0579,-0.0633,-0.0479,-27.9878,-10.8537,135.0,2
0.056,-0.0624,-0.051,-24.3902,-10.4268,139.3293,2
0.0529,-0.0626,-0.0469,-13.8415,-11.8902,142.9268,2
0.048,-0.0616,-0.0482,-8.9024,-16.7683,142.0732,2
0.0452,-0.057,-0.0499,-3.2927,-21.8293,142.3781,2
0.0462,-0.057,-0.0488,9.6341,-30.6707,144.8781,2
0.0437,-0.0539,-0.0482,24.0854,-43.9634,147.8659,2
0.0402,-0.053,-0.0499,38.4146,-60.4268,153.4756,2
0.0372,-0.0545,-0.0505,52.0732,-79.3902,155.9146,2
0.0302,-0.0584,-0.0477,64.3293,-92.622,158.4146,2
0.0239,-0.079,-0.0391,73.4756,-92.1341,162.561,2
0.0216,-0.1346,-0.0284,74.3293,-79.2683,165.2439,2
0.0167,-0.205,0.0042,68.7805,-53.1707,169.7561,2
-0.0139,-0.156,0.0145,62.439,-10.6098,178.9634,2
-0.0081,-0.082,-0.0306,23.7805,21.8293,167.9878,2
0.0145,-0.0701,-0.0604,-39.939,22.5,116.0366,2
0.0144,-0.0784,-0.0665,-58.8415,13.5366,92.8659,2
0.0053,-0.088,-0.0652,-47.6829,1.1585,105.4268,2
-0.0016,-0.0942,-0.059,-30.9756,-17.622,112.3171,2
-0.0121,-0.0983,-0.0494,-16.2195,-31.2195,113.4756,2
-0.0227,-0.1052,-0.0367,-7.3171,-35.0,112.0732,2
-0.0298,-0.1122,-0.026,-7.9268,-30.4878,106.7073,2
-0.0347,-0.113,-0.0242,-19.2683,-22.439,96.4024,2
-0.0355,-0.1087,-0.0338,-36.5244,-15.3659,83.4756,2
-0.0319,-0.1094,-0.0432,-50.4878,-10.4878,73.5366,2
-0.0298,-0.1135,-0.0473,-59.2073,-8.8415,69.5122,2
-0.0311,-0.1177,-0.0505,-64.2683,-9.2683,71.3415,2
-0.0344,-0.1173,-0.0587,-71.5244,-11.1585,72.9878,2
-0.0353,-0.114,-0.0618,-74.5122,-11.7683,69.6341,2
-0.0349,-0.1151,-0.059,-67.7439,-8.9634,62.8049,2
-0.0367,-0.1175,-0.0573,-66.5244,-1.5244,57.439,2
-0.0367,-0.1151,-0.0576,-75.6098,8.7805,53.6585,2
-0.037,-0.112,-0.06,-89.3902,16.2805,48.7195,2
-0.0387,-0.1139,-0.062,-104.939,19.5732,44.7561,2
-0.0398,-0.1101,-0.0621,-118.8415,17.9878,43.1098,2
-0.0396,-0.1057,-0.0643,-130.8537,15.122,44.878,2
-0.04,-0.1024,-0.0666,-143.7195,14.8171,48.7195,2
-0.0419,-0.0984,-0.0699,-155.1829,15.7317,54.939,2
-0.0437,-0.0935,-0.0745,-166.8902,16.2195,57.8659,2
-0.0436,-0.0909,-0.0836,-179.0854,17.2561,55.7317,2
-0.0446,-0.0883,-0.0914,-187.7439,19.939,51.2805,2
-0.0433,-0.0876,-0.0956,-187.5,23.5366,44.878,2
-0.0413,-0.0873,-0.1004,-184.939,29.878,34.0854,2
-0.0361,-0.0817,-0.1041,-181.0976,41.0366,21.0366,2
-0.0262,-0.0732,-0.108,-173.7195,54.5122,8.1098,2
-0.0176,-0.067,-0.111,-164.3293,67.1341,0.061,2
-0.0121,-0.0678,-0.1141,-150.1829,78.0488,2.378,2
-0.0113,-0.072,-0.1118,-130.4268,85.6707,10.122,2
-0.0084,-0.0709,-0.1063,-113.4146,87.561,12.3171,2
-0.0014,-0.0649,-0.1055,-107.1341,89.0854,8.7805,2
0.0034,-0.059,-0.1057,-107.439,94.2683,7.561,2
0.0054,-0.0593,-0.1082,-105.3049,98.5366,11.5854,2
0.0074,-0.058,-0.111,-99.7561,97.5,14.7561,2
0.0065,-0.0585,-0.1109,-87.8049,89.4512,16.2805,2
0.0069,-0.062,-0.108,-70.9146,77.622,18.0488,2
0.0078,-0.0629,-0.1039,-56.9512,68.0488,17.2561,2
0.0093,-0.063,-0.1021,-49.2073,61.7073,15.4268,2
0.0097,-0.0634,-0.1011,-46.0366,58.0488,14.2073,2
0.0108,-0.0636,-0.1022,-44.5732,56.8902,14.878,2
0.0098,-0.0621,-0.1027,-44.8171,60.6707,17.5,2
0.0098,-0.0597,-0.1044,-44.4512,67.8659,21.7073,2
0.0109,-0.0591,-0.1072,-44.6951,72.8049,22.1951,2
0.0092,-0.0617,-0.1093,-41.8293,69.939,21.4634,2
0.007,-0.0635,-0.1076,-34.4512,60.9146,19.6951,2
0.0074,-0.0624,-0.1049,-25.9146,52.8049,15.0,2
0.0074,-0.0643,-0.1051,-22.8049,48.9634,8.6585,2
0.0081,-0.0636,-0.1074,-24.6341,48.7195,4.5732,2
0.0141,-0.0538,-0.1119,-25.3659,51.8902,2.5,2
0.0187,-0.0504,-0.1172,-19.5732,54.0244,2.6829,2
0.0182,-0.0541,-0.1212,-6.2195,47.5,9.5732,2
0.0161,-0.0552,-0.1219,12.622,36.8293,18.9634,2
0.0125,-0.0554,-0.1189,34.8171,27.0732,26.3415,2
0.0108,-0.0573,-0.1115,55.3049,17.9878,31.0976,2
0.0129,-0.0575,-0.1008,65.8537,9.7561,33.2317,2
0.0135,-0.0579,-0.0917,63.2317,7.2561,32.3171,2
0.0119,-0.063,-0.0932,48.8415,19.2073,27.6829,2
0.0116,-0.067,-0.0959,28.1098,36.8902,22.8659,2
0.011,-0.0665,-0.0961,10.7317,45.1829,19.3902,2
0.0175,-0.0583,-0.0965,-0.122,46.2805,12.8049,2
0.0242,-0.0546,-0.0993,-8.0488,42.7439,4.0244,2
0.0254,-0.06,-0.1016,-12.7439,35.4878,3.0488,2
0.0252,-0.0635,-0.1029,-12.622,25.9146,9.0244,2
0.0247,-0.0612,-0.1015,-8.2317,16.5244,14.0854,2
0.0241,-0.061,-0.0975,-3.3537,9.939,15.3659,2
0.0249,-0.0622,-0.0936,-4.1463,7.1951,13.1098,2
0.0253,-0.0635,-0.0901,-11.4024,7.8049,10.7927,2
0.0274,-0.0612,-0.0891,-23.7195,12.561,9.6341,2
0.0328,-0.0524,-0.0919,-38.7195,20.5488,9.0244,2
0.034,-0.0506,-0.1014,-52.561,31.4634,8.7805,2
0.0325,-0.0521,-0.1062,-60.061,39.2073,9.0854,2
0.0323,-0.0521,-0.1057,-59.5122,35.9146,12.3171,2
0.032,-0.0504,-0.1064,-57.2561,30.9756,14.0854,2
0.0315,-0.0486,-0.1066,-56.3415,30.3049,14.3293,2
0.0311,-0.0494,-0.1081,-57.1341,32.622,14.4512,2
0.0312,-0.0509,-0.1085,-59.8781,36.7683,13.1707,2
0.0308,-0.049,-0.1083,-64.5122,40.3659,13.4146,2
0.0308,-0.0446,-0.1125,-69.3902,45.4268,16.4634,2
0.0312,-0.0406,-0.1166,-73.1707,51.1585,18.4146,2
0.0319,-0.037,-0.1184,-73.9634,51.9512,18.5976,2
0.0328,-0.0368,-0.1188,-72.622,48.2927,18.4756,2
0.033,-0.0369,-0.1187,-70.061,43.0488,18.0488,2
0.0319,-0.0364,-0.1171,-67.1341,40.3659,18.3537,2
0.033,-0.0343,-0.1149,-65.7927,40.6707,19.2683,2
0.0341,-0.0313,-0.1182,-68.9634,43.7195,20.9756,2
0.0343,-0.0291,-0.1225,-73.7195,48.0488,22.0122,2
0.036,-0.0284,-0.1232,-74.4512,45.8537,22.2561,2
0.0353,-0.0289,-0.122,-71.4634,37.3171,22.9878,2
0.0337,-0.0283,-0.1172,-65.9146,30.9146,24.0854,2
