 1574414503403.0000,0.0331,0.0212,-0.1117,38.7805,-43.9634,-25.6707
 1574414503404.0000,0.0325,0.0182,-0.1129,22.7439,-29.8171,-28.9634
 1574414503405.0000,0.0336,0.0182,-0.1136,3.4146,-10.2439,-29.1463
 1574414503406.0000,0.0334,0.0182,-0.1165,-13.3537,10.5488,-27.5000
 1574414503406.0000,0.0346,0.0188,-0.1169,-26.9512,30.2439,-25.6098
 1574414503448.0000,0.0361,0.0195,-0.1157,-36.5854,45.9146,-25.2439
 1574414503449.0000,0.0374,0.0190,-0.1124,-43.9024,56.8293,-26.3415
 1574414503450.0000,0.0384,0.0177,-0.1047,-49.5732,64.3902,-29.6341
 1574414503451.0000,0.0381,0.0186,-0.0953,-57.6220,72.0122,-36.6463
 1574414503493.0000,0.0431,0.0226,-0.0853,-72.5610,81.6463,-47.0122
 1574414503494.0000,0.0613,0.0229,-0.0834,-95.3659,94.0854,-61.1585
 1574414503495.0000,0.0667,0.0260,-0.0828,-121.9512,110.1220,-64.8171
 1574414503496.0000,0.0633,0.0351,-0.0771,-136.1585,129.3293,-44.0244
 1574414503522.0000,0.0640,0.0382,-0.0730,-140.9146,150.1219,-24.0854
 1574414503538.0000,0.0688,0.0360,-0.0667,-145.9146,166.6463,-19.6341
 1574414503539.0000,0.0704,0.0376,-0.0533,-149.5732,172.4390,-19.6951
 1574414503540.0000,0.0680,0.0403,-0.0400,-152.9878,172.8659,-16.7073
 1574414503541.0000,0.0653,0.0397,-0.0304,-163.7195,176.5244,-19.0244
 1574414503583.0000,0.0638,0.0393,-0.0225,-182.6829,181.2195,-29.3293
 1574414503584.0000,0.0644,0.0414,-0.0157,-207.2561,181.9512,-44.8780
 1574414503585.0000,0.0773,0.0508,-0.0201,-232.1951,175.9756,-64.5122
 1574414503586.0000,0.1008,0.0557,-0.0374,-251.0976,163.2927,-82.6829
 1574414503586.0000,0.1032,0.0665,-0.0397,-248.7195,142.2561,-81.3415
 1574414503628.0000,0.0930,0.0758,-0.0310,-210.7317,119.4512,-60.8537
 1574414503629.0000,0.0881,0.0773,-0.0266,-168.6585,104.5732,-53.5976
 1574414503630.0000,0.0895,0.0791,-0.0237,-140.2439,93.4146,-62.8659
 1574414503631.0000,0.0935,0.0836,-0.0121,-118.7195,76.7683,-76.1585
 1574414503673.0000,0.0970,0.0859,-0.0045,-101.2805,59.3293,-86.5854
 1574414503674.0000,0.1046,0.0886,-0.0062,-95.1829,49.5732,-94.0854
 1574414503675.0000,0.1097,0.0889,-0.0079,-94.6951,42.0732,-94.6341
 1574414503676.0000,0.1086,0.0911,-0.0051,-89.3902,33.1098,-85.4268
 1574414503677.0000,0.1035,0.0944,-0.0012,-78.1707,24.6951,-71.0976
 1574414503763.0000,0.0966,0.0948,0.0024,-68.7805,22.5000,-59.4512
 1574414503764.0000,0.0936,0.0899,0.0054,-62.0732,22.6220,-54.6951
 1574414503765.0000,0.0939,0.0884,0.0076,-61.2195,18.2927,-55.1220
 1574414503766.0000,0.0920,0.0895,0.0071,-64.2073,11.1585,-52.8659
 1574414503767.0000,0.0880,0.0929,0.0057,-67.9878,7.3780,-48.1707
 1574414503767.0000,0.0868,0.0938,0.0005,-70.0610,4.5732,-45.1220
 1574414503768.0000,0.0867,0.0942,-0.0031,-70.1829,-1.7683,-45.7317
 1574414503769.0000,0.0835,0.0977,-0.0039,-64.2073,-11.4024,-45.4268
 1574414503770.0000,0.0794,0.0989,-0.0060,-54.0854,-17.1951,-42.5610
 1574414503808.0000,0.0751,0.1002,-0.0047,-43.8415,-19.1463,-40.6707
 1574414503809.0000,0.0726,0.0994,-0.0023,-34.9390,-21.9512,-41.1585
 1574414503810.0000,0.0720,0.0987,-0.0024,-31.4024,-25.1829,-44.3902
 1574414503811.0000,0.0715,0.0992,-0.0051,-32.3780,-27.0732,-47.6829
 1574414503812.0000,0.0723,0.1013,-0.0083,-33.9634,-28.4146,-48.9634
 1574414503853.0000,0.0729,0.1034,-0.0121,-32.8049,-29.8171,-47.8049
 1574414503854.0000,0.0724,0.1073,-0.0146,-28.3537,-29.5122,-43.2927
 1574414503854.0000,0.0712,0.1083,-0.0159,-20.9756,-27.1341,-36.4634
 1574414503855.0000,0.0699,0.1105,-0.0154,-13.4146,-25.6707,-30.8537
 1574414503898.0000,0.0679,0.1098,-0.0143,-6.6463,-26.0366,-28.0488
 1574414503899.0000,0.0651,0.1103,-0.0131,-2.5610,-25.9146,-26.8293
 1574414503900.0000,0.0626,0.1111,-0.0128,-1.5854,-26.2805,-26.0366
 1574414503901.0000,0.0620,0.1108,-0.0145,-3.3537,-28.3537,-28.2927
 1574414503901.0000,0.0630,0.1111,-0.0168,-6.4634,-31.2195,-33.3537
 1574414503943.0000,0.0633,0.1131,-0.0208,-8.7805,-32.7439,-35.8537
 1574414503944.0000,0.0633,0.1147,-0.0251,-9.2073,-31.5244,-33.9634
 1574414503945.0000,0.0627,0.1168,-0.0266,-6.4634,-29.6951,-30.2439
 1574414503946.0000,0.0609,0.1187,-0.0256,-0.1829,-28.0488,-26.3415
 1574414503988.0000,0.0596,0.1180,-0.0253,6.2805,-25.6098,-24.3902
 1574414503989.0000,0.0602,0.1163,-0.0251,10.0000,-23.1098,-25.3659
 1574414503990.0000,0.0615,0.1151,-0.0244,12.6220,-22.6829,-27.1951
 1574414503991.0000,0.0614,0.1146,-0.0225,14.8780,-22.8659,-26.5244
 1574414503992.0000,0.0594,0.1143,-0.0212,16.0976,-21.0366,-22.6220
 1574414504033.0000,0.0580,0.1135,-0.0205,15.0000,-17.7439,-18.6585
 1574414504034.0000,0.0582,0.1124,-0.0203,12.5610,-16.2195,-17.8049
 1574414504035.0000,0.0598,0.1111,-0.0217,9.6951,-15.8537,-18.6585
 1574414504036.0000,0.0599,0.1125,-0.0215,7.9878,-15.3659,-18.1098
 1574414504078.0000,0.0590,0.1123,-0.0224,8.9024,-14.2683,-15.1220
 1574414504079.0000,0.0594,0.1110,-0.0231,9.8780,-12.8049,-12.6220
 1574414504080.0000,0.0600,0.1109,-0.0236,11.7683,-12.3171,-10.4268
 1574414504081.0000,0.0598,0.1125,-0.0229,14.9390,-11.9512,-6.6463
 1574414504081.0000,0.0582,0.1123,-0.0227,18.0488,-11.2805,-2.6829
 1574414504123.0000,0.0558,0.1130,-0.0219,19.6951,-10.9146,-1.0366
 1574414504124.0000,0.0549,0.1096,-0.0229,21.1585,-10.3659,-1.9512
 1574414504125.0000,0.0565,0.1083,-0.0232,21.7073,-10.1829,-4.3902
 1574414504126.0000,0.0573,0.1077,-0.0223,23.2927,-10.8537,-5.4878
 1574414504168.0000,0.0578,0.1066,-0.0220,23.8415,-10.4268,-4.6341
 1574414504169.0000,0.0569,0.1056,-0.0227,23.0488,-9.0854,-2.5000
 1574414504170.0000,0.0563,0.1049,-0.0233,20.9756,-8.3537,0.0610
 1574414504171.0000,0.0561,0.1056,-0.0239,19.3293,-8.3537,2.8049
 1574414504172.0000,0.0574,0.1051,-0.0231,20.0610,-7.6829,5.0610
 1574414504213.0000,0.0569,0.1030,-0.0228,20.0610,-6.7073,7.6220
 1574414504214.0000,0.0563,0.1035,-0.0210,18.7805,-4.3902,10.9756
 1574414504215.0000,0.0551,0.1029,-0.0201,17.6829,-2.3171,14.4512
 1574414504216.0000,0.0599,0.0981,-0.0217,13.9634,-0.7317,15.9756
 1574414504216.0000,0.0497,0.0983,-0.0234,10.5488,-0.4268,14.8780
 1574414504258.0000,0.0500,0.1052,-0.0186,14.0854,1.7073,12.5000
 1574414504259.0000,0.0564,0.0975,-0.0191,13.4756,-4.0244,11.4024
 1574414504260.0000,0.0561,0.0978,-0.0183,5.7317,-4.0854,9.3293
 1574414504261.0000,0.0550,0.0986,-0.0198,3.4756,-1.7683,9.7561
 1574414504303.0000,0.0553,0.0986,-0.0217,0.0000,-0.5488,9.7561
 1574414504304.0000,0.0565,0.0979,-0.0222,-0.6707,-0.0610,8.9634
 1574414504305.0000,0.0562,0.0955,-0.0227,2.3780,-1.0366,6.2195
 1574414504306.0000,0.0525,0.0993,-0.0217,6.7683,-0.6098,2.3171
 1574414504307.0000,0.0620,0.1010,-0.0194,12.6220,-4.5732,-1.4024
 1574414504348.0000,0.0648,0.1030,-0.0164,11.8902,-10.3049,-2.3171
 1574414504349.0000,0.0593,0.1003,-0.0172,13.1707,-7.1951,-0.4878
 1574414504350.0000,0.0579,0.1031,-0.0158,11.3415,-4.8171,-0.8537
 1574414504351.0000,0.0654,0.1002,-0.0122,7.8049,-10.3049,-0.7927
 1574414504438.0000,0.0629,0.0991,-0.0114,2.8659,-12.8659,-1.7073
 1574414504439.0000,0.0640,0.1011,-0.0120,-2.5610,-10.1829,0.7317
 1574414504440.0000,0.0598,0.1005,-0.0171,-9.2683,-9.5122,2.1341
 1574414504441.0000,0.0599,0.1031,-0.0192,-13.1098,-8.4146,-0.4878
 1574414504442.0000,0.0667,0.1044,-0.0208,-12.5610,-15.9756,-6.8902
 1574414504442.0000,0.0675,0.1053,-0.0244,-14.0854,-23.6585,-10.3659
 1574414504443.0000,0.0714,0.1053,-0.0255,-14.0854,-26.0976,-8.1707
 1574414504444.0000,0.0637,0.1058,-0.0257,-9.2683,-27.3780,-5.5488
 1574414504445.0000,0.0629,0.1086,-0.0230,-0.3659,-25.1829,-3.7195
 1574414504446.0000,0.0640,0.1078,-0.0211,2.9878,-30.5488,-3.4146
 1574414504483.0000,0.0628,0.1049,-0.0200,-0.4878,-33.4756,-1.7683
 1574414504484.0000,0.0624,0.1028,-0.0220,-1.0976,-29.8780,-2.9268
 1574414504485.0000,0.0627,0.1027,-0.0246,-5.8537,-28.6585,-4.3902
 1574414504486.0000,0.0636,0.1025,-0.0268,-11.2805,-30.0000,-3.6585
 1574414504528.0000,0.0641,0.1003,-0.0291,-15.9756,-30.7927,-0.7317
 1574414504529.0000,0.0598,0.1031,-0.0286,-14.2073,-26.9512,0.7927
 1574414504530.0000,0.0632,0.0984,-0.0318,-14.2683,-26.7073,3.6585
 1574414504531.0000,0.0588,0.1030,-0.0306,-18.2317,-31.0976,7.0122
 1574414504573.0000,0.0579,0.1045,-0.0277,-9.2073,-31.4024,7.7439
 1574414504574.0000,0.0547,0.1020,-0.0272,-3.1707,-31.8902,7.7439
 1574414504575.0000,0.0534,0.0978,-0.0260,4.3902,-26.6463,6.3415
 1574414504576.0000,0.0557,0.0953,-0.0259,7.5610,-22.7439,5.0610
 1574414504577.0000,0.0573,0.0951,-0.0259,7.1951,-21.4024,4.7561
 1574414504663.0000,0.0574,0.0937,-0.0267,9.5122,-18.7805,4.0854
 1574414504664.0000,0.0599,0.0938,-0.0245,8.8415,-20.1829,7.4390
 1574414504665.0000,0.0595,0.0934,-0.0206,10.6707,-23.5366,11.5244
 1574414504666.0000,0.0580,0.0959,-0.0174,9.8171,-24.3902,16.8293
 1574414504667.0000,0.0546,0.1030,-0.0137,4.2073,-22.1341,22.9878
 1574414504667.0000,0.0519,0.1078,-0.0116,-0.9756,-15.9756,24.6341
 1574414504668.0000,0.0528,0.1028,-0.0155,-7.0122,-9.5732,20.0610
 1574414504669.0000,0.0542,0.1013,-0.0208,-16.1585,-4.6951,13.1098
 1574414504669.0000,0.0582,0.1033,-0.0228,-18.7195,-5.6098,6.4634
 1574414504708.0000,0.0608,0.1044,-0.0259,-18.1098,-13.7805,3.5976
 1574414504709.0000,0.0609,0.1045,-0.0262,-12.7439,-23.4146,1.9512
 1574414504710.0000,0.0609,0.1049,-0.0242,-3.9634,-33.7805,1.1585
 1574414504711.0000,0.0587,0.1072,-0.0214,3.5366,-43.3537,0.9146
 1574414504712.0000,0.0534,0.1122,-0.0186,6.2195,-47.9268,1.7683
 1574414504753.0000,0.0535,0.1153,-0.0185,5.5488,-44.8171,2.6829
 1574414504754.0000,0.0488,0.1166,-0.0195,3.0488,-36.8293,0.4878
 1574414504755.0000,0.0471,0.1147,-0.0217,0.3049,-32.7439,-1.3415
 1574414504756.0000,0.0486,0.1131,-0.0233,-5.4268,-34.1463,-5.5488
 1574414504798.0000,0.0493,0.1115,-0.0240,-7.5610,-37.6829,-10.9146
 1574414504799.0000,0.0500,0.1104,-0.0231,-6.3415,-40.6098,-16.0976
 1574414504800.0000,0.0507,0.1109,-0.0233,-6.7073,-40.9756,-16.8293
 1574414504801.0000,0.0513,0.1106,-0.0246,-14.8171,-42.9268,-12.6829
 1574414504802.0000,0.0474,0.1151,-0.0239,-25.1829,-46.4634,-7.2561
 1574414504843.0000,0.0436,0.1204,-0.0253,-31.3415,-47.3781,-3.2927
 1574414504843.0000,0.0413,0.1223,-0.0286,-40.6707,-45.6098,-2.1341
 1574414504844.0000,0.0396,0.1215,-0.0298,-35.6707,-35.5488,-6.9512
 1574414504845.0000,0.0409,0.1164,-0.0305,-27.9268,-27.8659,-8.1707
 1574414504888.0000,0.0407,0.1136,-0.0323,-23.4146,-26.5244,-7.3171
 1574414504889.0000,0.0436,0.1112,-0.0329,-15.9146,-24.3293,-6.5854
 1574414504890.0000,0.0435,0.1084,-0.0325,-8.7805,-25.9756,-4.8171
 1574414504891.0000,0.0428,0.1075,-0.0320,-8.7195,-26.2805,-4.7561
 1574414504892.0000,0.0421,0.1078,-0.0308,-3.5976,-23.6585,-2.6220
 1574414504933.0000,0.0402,0.1075,-0.0311,2.5610,-19.7561,0.0000
 1574414504935.0000,0.0412,0.1042,-0.0315,2.4390,-17.0732,0.4878
 1574414504935.0000,0.0431,0.1033,-0.0303,-1.4024,-15.8537,-2.2561
 1574414504936.0000,0.0429,0.1034,-0.0298,-4.6341,-15.1220,-3.9024
 1574414504978.0000,0.0435,0.1029,-0.0284,-9.1463,-12.9268,-3.4146
 1574414504979.0000,0.0419,0.1049,-0.0296,-13.6585,-7.9268,-4.0244
 1574414504979.0000,0.0396,0.1077,-0.0322,-16.7073,-1.2805,-8.4146
 1574414504980.0000,0.0405,0.1066,-0.0358,-20.6707,3.1707,-10.9146
 1574414504980.0000,0.0434,0.1063,-0.0370,-22.6829,0.6707,-10.3049
 1574414505023.0000,0.0486,0.1055,-0.0355,-18.2927,-6.2195,-9.8780
 1574414505025.0000,0.0502,0.1083,-0.0351,-11.3415,-11.3415,-10.3049
 1574414505025.0000,0.0493,0.1123,-0.0354,-2.2561,-10.3659,-10.3659
 1574414505026.0000,0.0479,0.1143,-0.0353,6.1585,-6.2805,-9.6341
 1574414505068.0000,0.0475,0.1113,-0.0330,12.9268,-4.8171,-8.3537
 1574414505069.0000,0.0483,0.1088,-0.0302,16.2805,-8.4756,-6.9512
 1574414505070.0000,0.0496,0.1069,-0.0273,21.5244,-13.0488,-5.7927
 1574414505071.0000,0.0491,0.1041,-0.0261,23.7805,-13.1707,-2.8659
 1574414505072.0000,0.0472,0.1009,-0.0267,21.8293,-10.1220,2.5000
 1574414505113.0000,0.0461,0.0995,-0.0280,18.7195,-8.6585,8.7805
 1574414505114.0000,0.0464,0.0978,-0.0309,16.4024,-8.7195,12.8659
 1574414505115.0000,0.0497,0.0966,-0.0364,14.7561,-7.2561,14.8780
 1574414505116.0000,0.0518,0.0988,-0.0390,19.4512,-5.6707,18.2317
 1574414505117.0000,0.0531,0.1008,-0.0367,29.4512,-5.7317,23.0488
 1574414505159.0000,0.0597,0.1002,-0.0321,38.4756,-8.4756,26.6463
 1574414505160.0000,0.0651,0.0970,-0.0275,43.6585,-13.4756,28.2927
 1574414505161.0000,0.0636,0.0923,-0.0259,44.3293,-17.6829,30.7927
 1574414505162.0000,0.0672,0.0866,-0.0266,42.1951,-20.0610,34.9390
 1574414505203.0000,0.0724,0.0887,-0.0246,42.9878,-26.8293,40.7317
 1574414505204.0000,0.0732,0.0894,-0.0215,48.5366,-40.0610,47.6829
 1574414505205.0000,0.0735,0.0891,-0.0246,44.0244,-56.4634,59.5122
 1574414505205.0000,0.0645,0.0966,-0.0305,38.5366,-71.9512,75.1220
 1574414505206.0000,0.0342,0.1238,-0.0375,41.0366,-80.2439,86.9512
 1574414505248.0000,0.0164,0.1611,-0.0562,43.3537,-74.2683,88.2317
 1574414505249.0000,0.0540,0.1339,-0.0466,38.7195,-46.4634,91.4024
 1574414505250.0000,0.0527,0.1104,-0.0437,7.9268,-29.2683,71.2805
 1574414505250.0000,0.0530,0.1031,-0.0523,1.0976,-21.4024,39.3293
 1574414505293.0000,0.0521,0.1053,-0.0586,4.0244,-18.7195,27.4390
 1574414505295.0000,0.0501,0.1056,-0.0552,19.5732,-20.6098,25.6098
 1574414505295.0000,0.0435,0.1084,-0.0548,30.8537,-29.5122,19.4512
 1574414505296.0000,0.0389,0.1126,-0.0601,36.3415,-37.6829,8.5366
 1574414505297.0000,0.0352,0.1182,-0.0660,35.5488,-43.9024,-4.9390
 1574414505338.0000,0.0338,0.1265,-0.0709,32.7439,-52.4390,-21.7683
 1574414505339.0000,0.0355,0.1355,-0.0729,28.5366,-60.1829,-39.0244
 1574414505339.0000,0.0397,0.1381,-0.0769,22.9268,-62.3781,-53.2317
 1574414505340.0000,0.0490,0.1318,-0.0790,16.9512,-56.4024,-61.1585
 1574414505383.0000,0.0591,0.1234,-0.0731,16.0976,-44.6951,-56.8293
 1574414505384.0000,0.0620,0.1159,-0.0657,22.5000,-28.0488,-39.4512
 1574414505384.0000,0.0602,0.1086,-0.0603,29.4512,-4.1463,-13.0488
 1574414505385.0000,0.0575,0.1024,-0.0534,35.4268,23.3537,17.5000
 1574414505385.0000,0.0511,0.0951,-0.0478,40.2439,47.7439,45.3659
 1574414505428.0000,0.0416,0.0869,-0.0449,42.4390,65.3049,63.2927
 1574414505429.0000,0.0383,0.0806,-0.0438,43.1098,74.5122,70.7927
 1574414505429.0000,0.0361,0.0775,-0.0434,42.1341,73.3537,69.5122
 1574414505430.0000,0.0363,0.0780,-0.0462,39.6341,60.7317,57.8659
 1574414505518.0000,0.0392,0.0770,-0.0511,35.0610,39.6341,37.8049
 1574414505608.0000,0.0449,0.0754,-0.0538,30.3049,16.1585,15.5488
 1574414505609.0000,0.0507,0.0748,-0.0552,27.5000,-5.4268,-3.7805
 1574414505610.0000,0.0539,0.0773,-0.0585,25.8537,-19.4512,-15.9146
 1574414505611.0000,0.0538,0.0795,-0.0635,23.5366,-23.6585,-20.6707
 1574414505611.0000,0.0565,0.0792,-0.0663,20.6707,-21.5854,-21.4634
 1574414505612.0000,0.0598,0.0801,-0.0671,19.5122,-15.5488,-18.5976
 1574414505612.0000,0.0602,0.0820,-0.0671,21.8293,-8.1098,-12.6829
 1574414505613.0000,0.0616,0.0831,-0.0662,24.0244,0.7317,-5.4878
 1574414505614.0000,0.0638,0.0825,-0.0647,24.5122,9.7561,0.1829
 1574414505614.0000,0.0660,0.0834,-0.0629,25.1829,15.7927,3.7805
 1574414505653.0000,0.0681,0.0836,-0.0618,26.0366,18.6585,6.3415
 1574414505654.0000,0.0675,0.0827,-0.0621,25.7927,19.4512,8.0488
 1574414505655.0000,0.0690,0.0823,-0.0615,25.9146,17.4390,9.6951
 1574414505656.0000,0.0700,0.0826,-0.0587,27.5000,13.4146,11.7073
 1574414505656.0000,0.0707,0.0828,-0.0573,28.9024,8.8415,12.3171
 1574414505657.0000,0.0716,0.0835,-0.0557,29.6951,5.4878,12.8049
 1574414505657.0000,0.0713,0.0846,-0.0543,29.1463,2.2561,14.1463
 1574414505658.0000,0.0693,0.0849,-0.0552,27.2561,-0.7317,14.2073
 1574414505658.0000,0.0690,0.0839,-0.0567,24.3293,-3.1707,12.7439
 1574414505659.0000,0.0696,0.0838,-0.0561,21.5854,-6.3415,10.9146
 1574414505698.0000,0.0712,0.0828,-0.0558,18.9024,-11.0366,8.0488
 1574414505699.0000,0.0730,0.0800,-0.0561,16.0366,-14.3293,4.8171
 1574414505700.0000,0.0728,0.0779,-0.0573,12.8659,-15.3659,3.5366
 1574414505700.0000,0.0725,0.0768,-0.0584,10.1220,-15.8537,5.2439
 1574414505701.0000,0.0721,0.0773,-0.0584,8.5976,-16.9512,7.9878
 1574414505701.0000,0.0727,0.0790,-0.0588,7.7439,-18.5366,10.7927
 1574414505702.0000,0.0734,0.0798,-0.0610,5.7927,-19.6341,12.9878
 1574414505743.0000,0.0744,0.0791,-0.0612,3.3537,-21.2805,14.8171
 1574414505744.0000,0.0768,0.0802,-0.0606,2.1341,-23.3537,17.1951
 1574414505745.0000,0.0789,0.0800,-0.0617,2.3171,-26.1585,18.9634
 1574414505746.0000,0.0811,0.0803,-0.0648,-0.3049,-29.2683,20.0610
 1574414505878.0000,0.0825,0.0804,-0.0671,-3.7805,-33.7805,23.1098
 1574414505923.0000,0.0825,0.0806,-0.0669,-5.6707,-40.4268,28.5366
 1574414505924.0000,0.0820,0.0819,-0.0673,-6.0976,-47.6829,35.1220
 1574414505925.0000,0.0797,0.0823,-0.0681,-7.3171,-54.5732,41.2195
 1574414505926.0000,0.0810,0.0825,-0.0684,-9.8171,-60.1829,46.8293
 1574414505926.0000,0.0826,0.0816,-0.0680,-12.7439,-62.9268,52.1341
 1574414505927.0000,0.0822,0.0803,-0.0670,-16.2195,-67.0732,56.7073
 1574414505928.0000,0.0817,0.0813,-0.0673,-19.5122,-73.1707,61.7073
 1574414505929.0000,0.0772,0.0818,-0.0685,-22.7439,-77.0122,65.6707
 1574414505930.0000,0.0721,0.0824,-0.0684,-25.9146,-80.9146,67.1341
 1574414505930.0000,0.0680,0.0831,-0.0673,-28.9634,-86.2805,63.9024
 1574414505968.0000,0.0641,0.0829,-0.0710,-34.8780,-91.4024,56.5244
 1574414505969.0000,0.0599,0.0848,-0.0709,-38.3537,-96.7073,46.4024
 1574414505970.0000,0.0573,0.0844,-0.0722,-36.5854,-101.0976,34.8780
 1574414505971.0000,0.0538,0.0876,-0.0718,-36.8293,-105.4268,24.2073
 1574414506013.0000,0.0493,0.0912,-0.0738,-35.0610,-111.3415,13.9634
 1574414506014.0000,0.0413,0.0894,-0.0803,-34.3902,-115.5488,6.4024
 1574414506015.0000,0.0334,0.0862,-0.0823,-32.4390,-118.6585,2.9268
 1574414506016.0000,0.0274,0.0843,-0.0794,-23.6585,-119.6341,2.1951
 1574414506017.0000,0.0197,0.0809,-0.0787,-15.2439,-114.8781,2.3780
 1574414506018.0000,0.0117,0.0785,-0.0790,-11.6463,-104.3293,2.9878
 1574414506019.0000,0.0070,0.0749,-0.0798,-10.3659,-91.0366,3.5976
 1574414506019.0000,0.0042,0.0731,-0.0787,-12.3171,-77.5610,2.8659
 1574414506020.0000,0.0037,0.0728,-0.0757,-15.1220,-67.9878,0.4878
 1574414506020.0000,0.0063,0.0713,-0.0732,-20.4268,-63.5976,-2.8659
 1574414506103.0000,0.0096,0.0720,-0.0715,-27.1951,-59.8781,-4.6951
 1574414506104.0000,0.0120,0.0757,-0.0739,-34.6951,-50.9146,-3.1098
 1574414506105.0000,0.0123,0.0804,-0.0784,-42.0732,-38.5976,1.1585
 1574414506106.0000,0.0137,0.0863,-0.0831,-45.3049,-27.3780,5.4878
 1574414506107.0000,0.0140,0.0891,-0.0864,-42.1341,-18.2927,8.6585
 1574414506108.0000,0.0152,0.0911,-0.0879,-35.1829,-11.7073,8.2317
 1574414506108.0000,0.0201,0.0894,-0.0858,-25.8537,-6.3415,5.7317
 1574414506109.0000,0.0292,0.0880,-0.0840,-16.8293,-0.4268,2.3780
 1574414506110.0000,0.0366,0.0887,-0.0850,-6.2195,6.0976,2.5610
 1574414506111.0000,0.0396,0.0875,-0.0854,3.8415,10.8537,6.7073
 1574414506148.0000,0.0414,0.0841,-0.0822,12.3171,11.5854,12.3171
 1574414506149.0000,0.0387,0.0834,-0.0765,21.0366,7.7439,17.6829
 1574414506150.0000,0.0372,0.0821,-0.0728,26.7683,4.1463,20.0000
 1574414506151.0000,0.0363,0.0776,-0.0722,24.5732,3.7805,16.4634
 1574414506152.0000,0.0361,0.0752,-0.0719,19.6341,6.0366,10.1220
 1574414506153.0000,0.0382,0.0735,-0.0712,14.9390,9.0244,6.2805
