0,1,2,3,4,5,6
1574837569878.0,1.0787,-0.0247,0.4249,71.5854,-43.1098,-0.122
1574837569893.0,1.1267,-0.0157,0.385,59.6951,-31.4024,1.5244
1574837569901.0,1.1311,0.0246,0.3665,42.3171,-10.3659,1.5854
1574837569908.0,0.9874,0.0693,0.3293,31.9512,20.9146,0.061
1574837569916.0,0.9261,0.0522,0.3616,26.2195,56.3415,-1.2195
1574837569931.0,0.8572,0.0771,0.409,21.1585,78.4146,1.8293
1574837569938.0,0.7531,0.0934,0.4613,17.6829,83.5366,7.561
1574837569946.0,0.8426,0.111,0.5598,17.7439,72.9878,17.378
1574837569961.0,0.9507,0.155,0.6254,13.0488,57.7439,29.7561
1574837569968.0,1.1076,0.0544,0.5916,-4.8171,44.8171,41.7683
1574837569983.0,1.0313,0.0036,0.6143,-21.8293,40.7927,46.4634
1574837569991.0,0.8382,0.0359,0.6602,-14.4512,50.061,45.1829
1574837569998.0,1.0394,-0.0196,0.7274,-3.6585,39.4512,42.3171
1574837570006.0,1.2968,-0.0588,0.7866,8.9634,5.3659,42.0122
1574837570021.0,1.3151,-0.0605,0.7172,30.7317,-14.1463,46.0366
1574837570028.0,1.278,-0.1158,0.6353,44.0244,-9.1463,48.5976
1574837570036.0,1.3739,-0.1547,0.6784,53.2927,8.7195,51.6463
1574837570051.0,1.4546,-0.1108,0.6987,76.7683,38.0488,57.0732
1574837570058.0,1.4186,-0.0737,0.6387,93.9024,83.8415,64.2073
1574837570066.0,1.2991,-0.1315,0.5397,97.2561,128.2317,76.5244
1574837570073.0,1.1841,-0.0809,0.4845,98.5976,154.2683,83.7195
1574837570088.0,1.0912,-0.0306,0.3678,100.0,153.1707,90.1829
1574837570096.0,1.0792,-0.1593,0.2891,91.7683,141.3415,90.6707
1574837570104.0,0.9885,-0.1389,0.3507,79.6951,119.3902,95.3049
1574837570118.0,0.9193,-0.1283,0.4484,68.6585,94.8781,101.5244
1574837570126.0,0.8937,-0.1633,0.5244,56.6463,80.3049,98.7195
1574837570133.0,0.829,-0.2145,0.6262,54.2073,68.4146,95.3659
1574837570148.0,0.8391,-0.2308,0.7127,62.9268,72.5,94.3293
1574837570156.0,0.8461,-0.2084,0.7396,78.7805,96.5854,96.7683
1574837570164.0,0.7196,-0.1898,0.6567,93.4146,129.5122,99.5732
1574837570178.0,0.6085,-0.1586,0.557,98.3537,152.1342,104.4512
1574837570186.0,0.4972,-0.1754,0.5128,97.2561,158.4756,106.9512
1574837570193.0,0.3194,-0.1713,0.5311,90.3049,147.8659,105.7927
1574837570208.0,0.1743,-0.1294,0.567,84.3293,123.8415,105.9146
1574837570216.0,0.1502,-0.1028,0.6327,77.561,89.8781,107.0732
1574837570223.0,0.1727,-0.1384,0.7732,75.3659,50.7927,104.3902
1574837570238.0,0.24,-0.1718,0.8839,81.2195,18.5976,97.3781
1574837570246.0,0.3578,-0.1353,0.9338,88.4146,-3.8415,92.1341
1574837570253.0,0.3737,-0.11,0.8632,89.0854,-14.2683,88.0488
1574837570261.0,0.31,-0.1332,0.7643,84.4512,-10.3659,78.7805
1574837570276.0,0.2404,-0.1121,0.7048,83.8415,-6.8293,73.0488
1574837570283.0,0.251,-0.0675,0.7034,83.1707,-12.9878,68.6585
1574837570298.0,0.2764,-0.0806,0.7188,79.5122,-22.439,63.7195
1574837570306.0,0.333,-0.1031,0.8212,75.7927,-25.0,57.622
1574837570313.0,0.3849,-0.0591,0.9145,75.9146,-21.0976,48.7195
1574837570321.0,0.3313,-0.0417,0.9334,73.4756,-13.1098,41.8293
1574837570336.0,0.2906,-0.0031,0.9516,67.622,-3.1707,35.0
1574837570344.0,0.3603,0.0339,0.9559,63.7195,-4.2683,29.2683
1574837570351.0,0.4296,0.0568,0.8868,64.2683,-14.6951,22.6829
1574837570366.0,0.4372,0.0684,0.7764,66.9512,-23.7805,15.1829
1574837570373.0,0.538,0.0322,0.6805,69.5732,-35.3049,10.4268
1574837570381.0,0.7368,0.0532,0.6702,73.9024,-42.378,6.0976
1574837570396.0,0.8339,0.092,0.7365,74.0244,-28.7195,4.3293
1574837570404.0,0.7778,0.0895,0.7932,64.8171,7.5,2.9878
1574837570411.0,0.5848,0.0546,0.8783,50.122,56.8902,0.2439
1574837570418.0,0.4122,0.0672,0.9841,38.5366,98.3537,-2.0122
1574837570433.0,0.3283,0.0516,0.9835,37.439,115.6707,-1.2805
1574837570441.0,0.1557,0.0391,0.9506,43.1707,115.3659,-0.6707
1574837570448.0,0.1333,0.0465,0.8882,47.561,95.9756,2.378
1574837570464.0,0.3131,0.0759,0.8159,51.0366,54.2073,3.6585
1574837570471.0,0.2994,0.1399,0.8199,55.6098,15.2439,0.2439
1574837570478.0,0.3089,0.089,0.99,50.3659,-4.3293,-3.5976
1574837570493.0,0.6689,0.0323,1.0974,31.2195,-27.439,-1.3415
1574837570501.0,0.6252,0.1092,1.0621,15.3049,-36.0366,1.8293
1574837570508.0,0.366,0.0651,0.9931,10.6707,-9.3902,3.1098
1574837570524.0,0.5021,0.0746,0.9435,8.3537,4.5122,0.7927
1574837570531.0,0.7773,0.1235,0.9528,12.378,-3.6585,-4.5122
1574837570539.0,0.8292,0.0884,0.9516,18.4756,0.3049,-10.9146
1574837570553.0,0.6142,0.1501,0.9019,19.0854,27.622,-13.9634
1574837570561.0,0.4678,0.195,0.8491,16.0366,53.9024,-11.5854
1574837570568.0,0.5338,0.1658,0.8433,11.4024,50.4268,-5.9756
1574837570584.0,0.642,0.1851,0.8927,7.0732,32.2561,-1.6463
1574837570591.0,0.7073,0.1796,0.9014,3.4756,24.5732,2.2561
1574837570598.0,0.4933,0.1572,0.8857,-0.7317,37.3171,0.6098
1574837570606.0,0.2026,0.1562,0.8627,-7.7439,59.939,-2.1951
1574837570621.0,0.1554,0.1434,0.857,-10.9756,59.3293,-2.0732
1574837570628.0,0.2152,0.1929,0.8322,-7.6829,31.5244,-3.1098
1574837570636.0,0.3226,0.2444,0.8568,-4.0244,-2.8049,-5.061
1574837570651.0,0.4938,0.2457,0.853,-1.6463,-32.6829,-7.9878
1574837570658.0,0.6158,0.2645,0.799,2.5,-47.0732,-8.9634
1574837570666.0,0.6284,0.2759,0.7951,8.7805,-42.1341,-6.9512
1574837570681.0,0.6816,0.2671,0.8267,11.5854,-31.2195,-0.6707
1574837570688.0,0.7306,0.2692,0.869,10.7927,-22.6829,8.1707
1574837570696.0,0.6769,0.2491,0.907,8.5366,-14.5122,13.4146
1574837570713.0,0.5783,0.2456,0.9348,6.6463,-9.0244,13.5976
1574837570718.0,0.6177,0.2319,0.9681,6.1585,-12.1341,12.1951
1574837570726.0,0.6979,0.2147,1.0111,7.1341,-21.8293,12.3171
1574837570741.0,0.6764,0.213,1.0402,11.4634,-27.2561,13.6585
1574837570748.0,0.6925,0.2114,0.9376,15.4268,-30.3049,14.878
1574837570764.0,0.8055,0.1691,0.8048,16.7073,-38.5366,17.378
1574837570771.0,0.8207,0.1199,0.7643,18.2317,-41.2195,19.3902
1574837570778.0,0.7598,0.062,0.7477,18.9634,-28.1707,21.9512
1574837570786.0,0.581,-0.0198,0.7703,16.7683,-5.3659,23.5976
1574837570793.0,0.4386,-0.0754,0.8196,17.0732,11.7073,20.9146
1574837570808.0,0.3824,-0.0826,0.8961,19.3902,16.4634,15.5488
1574837570816.0,0.2925,-0.0991,0.9565,19.5732,17.1341,11.8902
1574837570824.0,0.1607,-0.1422,0.9916,16.2805,21.6463,8.9634
1574837570838.0,0.0943,-0.1656,0.9926,9.878,24.6951,5.3659
1574837570846.0,0.1302,-0.1778,0.9515,3.9024,18.5976,-1.8902
1574837570853.0,0.2897,-0.1517,0.9387,0.8537,6.3415,-10.9146
1574837570868.0,0.468,-0.0977,0.9747,0.7317,-2.9268,-19.4512
1574837570876.0,0.5006,-0.0681,1.0884,-1.7683,1.7073,-26.1585
1574837570884.0,0.3301,-0.0555,1.1544,-8.9024,23.1707,-30.3049
1574837570898.0,0.1238,-0.0494,1.101,-17.9268,50.0,-33.1707
1574837570906.0,0.2536,-0.0297,0.9727,-26.4024,53.3537,-34.6951
1574837570913.0,0.4383,0.0054,0.8499,-27.439,24.878,-36.4024
1574837570929.0,0.4692,0.0362,0.7866,-24.878,3.4756,-39.6951
1574837570936.0,0.5481,0.0975,0.8007,-26.1585,0.4268,-39.5732
1574837570944.0,0.6307,0.1524,0.839,-27.0732,-0.4878,-36.7683
1574837570951.0,0.7524,0.1912,0.851,-25.6098,-3.7195,-30.6707
1574837570966.0,0.8936,0.2435,0.825,-18.5976,-10.122,-22.6829
1574837570973.0,0.9564,0.2802,0.7914,-9.7561,-16.8293,-13.1707
1574837570981.0,0.9193,0.2878,0.781,-1.7683,-17.561,-2.2561
1574837570996.0,0.8538,0.2958,0.7706,4.3902,-11.7683,9.2073
1574837571003.0,0.7305,0.3116,0.7702,10.4268,-1.3415,18.8415
1574837571018.0,0.5887,0.2818,0.7402,14.7561,9.6951,26.4024
1574837571026.0,0.4979,0.225,0.7114,17.1341,11.5244,33.9634
1574837571033.0,0.4781,0.2207,0.706,21.7683,0.2439,39.0854
1574837571041.0,0.5333,0.2278,0.7332,27.9878,-18.4146,42.0732
1574837571056.0,0.6597,0.2386,0.7815,35.4878,-34.3293,43.5976
1574837571063.0,0.7952,0.2676,0.8646,41.4024,-38.3537,43.5366
1574837571071.0,0.7393,0.2588,1.0343,43.2317,-28.3537,40.3659
1574837571086.0,0.5237,0.2026,1.1721,39.0854,-6.5854,34.7561
1574837571093.0,0.3949,0.1391,1.1855,29.5732,13.9634,29.7561
1574837571101.0,0.3192,0.0657,1.1342,20.7317,23.2317,25.061
1574837571116.0,0.1743,-0.025,1.0387,14.4512,27.2561,20.5488
1574837571124.0,0.0696,-0.1146,0.9675,8.5366,29.2073,15.061
1574837571131.0,0.0253,-0.1787,0.9023,4.8171,25.9146,8.8415
1574837571138.0,0.045,-0.1976,0.8138,2.2561,20.9756,1.7073
1574837571153.0,0.2003,-0.1923,0.7877,0.1829,12.439,-5.5488
1574837571161.0,0.3704,-0.1644,0.8009,0.7927,-1.7073,-13.2317
1574837571168.0,0.4452,-0.1371,0.8767,0.4268,-9.939,-22.3171
1574837571184.0,0.4497,-0.1212,0.9656,-4.5732,-4.0244,-29.8171
1574837571191.0,0.4353,-0.1451,0.9934,-13.1707,9.6341,-31.5244
1574837571198.0,0.4829,-0.1599,0.9637,-21.0366,18.7195,-28.1098
1574837571213.0,0.5598,-0.1304,0.9372,-23.1707,14.6341,-25.8537
1574837571221.0,0.6354,-0.1011,0.9215,-20.9146,3.7195,-26.0976
1574837571228.0,0.7093,-0.0629,0.882,-18.6585,-4.3902,-24.6341
1574837571244.0,0.7663,-0.03,0.8544,-18.8415,-7.5,-20.061
1574837571251.0,0.7758,0.0275,0.8089,-20.1829,-7.6829,-13.9024
1574837571258.0,0.7655,0.0852,0.759,-20.7317,-7.1951,-8.6585
1574837571273.0,0.7042,0.131,0.7571,-18.9024,-7.0122,-4.2683
1574837571281.0,0.6581,0.1843,0.7446,-14.8171,-6.1585,0.7927
1574837571288.0,0.6502,0.2433,0.7394,-9.4512,-6.6463,7.561
1574837571296.0,0.6169,0.3078,0.7698,-2.8049,-8.3537,13.4146
1574837571311.0,0.627,0.3654,0.8113,2.439,-9.5732,18.5366
1574837571318.0,0.5885,0.4117,0.8561,7.8049,-11.5854,21.5854
1574837571326.0,0.5192,0.4254,0.8683,12.561,-12.9878,23.3537
1574837571341.0,0.5599,0.4605,0.8472,15.122,-17.0732,25.4878
1574837571348.0,0.6148,0.4673,0.835,17.5,-25.3659,26.6463
1574837571356.0,0.5659,0.4578,0.8461,19.2073,-26.0366,27.1341
1574837571378.0,0.497,0.4483,0.8763,20.122,-18.8415,27.1341
1574837571379.0,0.5054,0.4413,0.9046,19.939,-12.9268,26.8293
1574837571386.0,0.5174,0.4333,0.9457,20.6707,-11.6463,24.939
1574837571401.0,0.4284,0.3879,1.0104,19.2073,-8.6585,20.6707
1574837571408.0,0.3542,0.3304,1.0282,14.6341,-1.4634,15.8537
1574837571416.0,0.3751,0.282,1.0037,10.061,1.7683,10.5488
1574837571431.0,0.4189,0.2208,0.9719,7.7439,1.9512,3.5976
1574837571438.0,0.4097,0.1306,0.9827,3.5366,7.6829,-3.2317
1574837571446.0,0.3232,0.0386,0.9978,-1.6463,17.1951,-10.0
1574837571461.0,0.2183,-0.0363,0.9765,-5.7317,25.3659,-17.8049
1574837571468.0,0.2295,-0.1244,0.9228,-9.0244,27.1341,-23.6585
1574837571476.0,0.2955,-0.1885,0.8806,-12.2561,21.2195,-26.1585
1574837571484.0,0.3107,-0.2579,0.888,-14.1463,13.7195,-29.0854
1574837571498.0,0.3406,-0.3318,0.9247,-15.0,8.7195,-32.378
1574837571506.0,0.4857,-0.3566,0.9464,-14.0244,1.9512,-33.5976
1574837571513.0,0.6304,-0.355,0.9764,-13.0488,-3.7195,-33.5976
1574837571528.0,0.6749,-0.3334,1.0063,-14.3293,-5.3049,-32.7439
1574837571536.0,0.6502,-0.3015,0.9905,-16.9512,-0.061,-32.0732
1574837571544.0,0.6548,-0.2964,0.9225,-21.2805,5.122,-29.2073
1574837571558.0,0.6886,-0.2571,0.8467,-23.2927,4.0854,-25.3659
1574837571566.0,0.7405,-0.194,0.7996,-22.3171,0.9146,-21.7073
1574837571574.0,0.7363,-0.1407,0.7798,-20.3659,3.1098,-17.8659
1574837571589.0,0.6061,-0.0932,0.778,-18.3537,12.439,-13.9634
1574837571596.0,0.5339,-0.0499,0.7549,-18.2927,19.7561,-9.0854
1574837571604.0,0.5413,-0.0124,0.7391,-17.0732,14.2073,-2.7439
1574837571619.0,0.5234,0.0328,0.7321,-13.1707,2.378,2.5
1574837571626.0,0.5392,0.0883,0.7402,-9.0854,-6.4024,6.7073
1574837571634.0,0.6036,0.1662,0.753,-5.9756,-14.6341,10.4268
1574837571641.0,0.6418,0.242,0.7818,-1.8902,-21.4024,12.439
1574837571656.0,0.6587,0.3109,0.8254,1.0976,-22.1341,14.7561
1574837571664.0,0.666,0.3755,0.8823,3.5366,-20.9756,17.3171
1574837571671.0,0.6609,0.4218,0.9348,6.8293,-22.439,19.6341
1574837571686.0,0.6467,0.449,0.9791,10.0,-24.5732,22.8659
1574837571693.0,0.6171,0.4578,0.9717,12.8659,-26.3415,27.1341
1574837571701.0,0.5954,0.4388,0.9246,17.0732,-28.9634,32.2561
1574837571716.0,0.6207,0.4276,0.8451,21.4634,-31.3415,36.5244
1574837571724.0,0.6875,0.4474,0.7867,25.8537,-31.3415,39.3293
1574837571731.0,0.6263,0.4283,0.8327,28.2317,-23.8415,38.2927
1574837571746.0,0.4282,0.3779,0.8705,25.9146,-6.8293,33.7805
1574837571754.0,0.3457,0.3572,0.8971,22.8659,8.4146,28.4146
1574837571761.0,0.3672,0.3448,0.9429,22.378,7.6829,23.6585
1574837571776.0,0.319,0.322,0.9943,21.8902,-0.6098,19.3293
1574837571784.0,0.3176,0.3087,0.9959,18.7805,-7.2561,15.122
1574837571791.0,0.3106,0.2796,1.0022,14.2073,-15.3049,10.4268
1574837571806.0,0.2989,0.2465,1.0088,8.2927,-23.1098,5.061
1574837571814.0,0.3323,0.2141,0.9781,1.6463,-29.1463,-2.1341
1574837571821.0,0.3306,0.1647,0.9683,-5.3049,-35.9146,-9.878
1574837571829.0,0.3398,0.1544,0.952,-13.2317,-44.1463,-17.378
1574837571844.0,0.3076,0.1638,0.8818,-20.7317,-57.7439,-23.2927
1574837571851.0,0.2491,0.1379,0.8365,-29.6341,-77.6829,-26.0366
1574837571859.0,0.2314,0.121,0.8433,-39.878,-102.3781,-25.3659
1574837571874.0,0.3032,0.129,0.8178,-52.5,-136.3415,-25.7317
1574837571881.0,0.2748,0.1697,0.7607,-60.1829,-168.2317,-32.7439
1574837571889.0,0.1635,0.1879,0.6554,-63.4146,-183.1098,-39.6951
1574837571904.0,0.2781,0.1797,0.6008,-72.622,-199.7561,-39.3293
1574837571911.0,0.5784,0.1218,0.7016,-88.6585,-240.7927,-32.0732
1574837571919.0,0.9511,0.0661,0.8138,-108.9024,-291.7683,-20.9146
1574837571934.0,1.2445,0.0352,0.7629,-127.9878,-321.2195,-11.2805
1574837571941.0,1.2871,0.0408,0.7041,-142.1951,-318.0488,-3.5366
1574837571949.0,1.309,-0.0349,0.5967,-153.7195,-291.3415,3.9634
1574837571964.0,1.2755,-0.0494,0.4609,-163.5366,-251.7683,9.0854
1574837571971.0,1.1926,-0.0489,0.3467,-169.6951,-211.2805,17.2561
1574837571979.0,1.0525,-0.0966,0.2737,-175.6098,-171.6463,22.9878
1574837571986.0,0.9392,-0.0959,0.2439,-179.5732,-135.9756,23.6585
1574837572002.0,0.9493,-0.1301,0.2316,-181.5854,-111.5244,26.5854
1574837572008.0,0.8919,-0.1891,0.3126,-181.0976,-102.0732,25.4878
1574837572016.0,1.0214,-0.2233,0.4165,-174.4512,-99.6951,20.9146
1574837572031.0,1.0432,-0.2043,0.404,-169.5732,-81.8902,13.8415
1574837572038.0,0.9279,-0.2177,0.3384,-152.6219,-46.0366,4.878
1574837572046.0,0.9371,-0.289,0.3051,-134.6951,-6.0976,-2.2561
1574837572061.0,0.7426,-0.3351,0.2462,-120.122,20.061,-8.9024
1574837572068.0,0.5546,-0.3856,0.1652,-105.4268,23.1098,-12.9268
1574837572076.0,0.5614,-0.3418,0.1463,-89.6341,14.939,-19.878
1574837572091.0,0.6879,-0.2803,0.1816,-77.9878,3.7195,-20.6098
1574837572098.0,0.8292,-0.2712,0.2064,-74.8171,-4.3293,-20.6098
1574837572106.0,1.0331,-0.3087,0.2231,-82.1951,-5.3659,-22.9268
1574837572121.0,1.14,-0.2991,0.2212,-88.2317,0.6707,-29.5732
1574837572128.0,0.9833,-0.3324,0.1998,-91.5854,14.939,-40.7317
1574837572136.0,0.7491,-0.3809,0.2396,-91.6463,28.2317,-49.6341
1574837572151.0,0.7208,-0.3339,0.2987,-86.1585,23.9634,-50.9756
1574837572158.0,0.7697,-0.2536,0.2979,-75.0,4.7561,-42.8049
1574837572166.0,0.7528,-0.2711,0.303,-64.6951,-11.7683,-30.5488
1574837572173.0,0.9043,-0.2921,0.3445,-61.5854,-31.5244,-25.9146
1574837572188.0,1.1099,-0.2664,0.2921,-57.9268,-59.5732,-22.9268
1574837572196.0,1.153,-0.2573,0.1718,-51.7683,-72.622,-21.1585
1574837572204.0,1.2116,-0.1836,0.166,-46.1585,-64.4512,-23.0488
1574837572218.0,1.2228,-0.1417,0.151,-43.4756,-45.3049,-22.9878
1574837572226.0,1.008,-0.2096,0.1376,-50.9146,-13.7805,-22.8659
1574837572233.0,0.9643,-0.1924,0.2031,-53.5366,7.2561,-20.7317
1574837572248.0,1.0793,-0.1206,0.2722,-41.7683,2.9878,-15.8537
1574837572256.0,1.1639,-0.0905,0.3058,-33.0488,-1.7073,-12.5
1574837572264.0,1.2095,-0.1612,0.2848,-31.5244,2.622,-8.5366
1574837572278.0,1.1578,-0.1819,0.2705,-32.1951,8.4146,-6.4024
1574837572286.0,1.1445,-0.1418,0.2826,-22.7439,6.4634,-5.0
1574837572301.0,1.1602,-0.1314,0.3099,-10.1829,-3.7805,-6.4634
1574837572308.0,1.1541,-0.1031,0.2809,-3.4146,-11.6463,-7.561
1574837572316.0,1.186,-0.0793,0.2446,-2.1951,-8.1098,-7.1341
1574837572324.0,1.1354,-0.1131,0.2217,-6.0976,8.7195,-8.3537
1574837572338.0,1.015,-0.1478,0.2446,-11.1585,39.5732,-10.9146
1574837572346.0,0.9546,-0.1191,0.3054,-13.2317,73.6585,-10.5488
1574837572361.0,0.9529,-0.1286,0.3918,-15.4878,98.5976,-6.2195
1574837572362.0,0.9304,-0.1354,0.4421,-17.3171,118.7195,-4.3902
1574837572376.0,0.8375,-0.1091,0.4007,-13.2927,134.939,-4.4512
1574837572384.0,0.7083,-0.1432,0.3789,-10.4268,136.8902,-5.9756
1574837572391.0,0.702,-0.1296,0.3687,-4.3902,120.122,-7.439
1574837572406.0,0.7932,-0.1424,0.4543,9.7561,89.8781,-6.0366
1574837572413.0,0.7791,-0.1125,0.5601,9.5732,66.2195,-5.6707
1574837572421.0,0.9293,-0.1165,0.597,9.5732,49.2073,-4.6951
1574837572436.0,0.9807,-0.105,0.6069,12.622,42.9878,-5.5488
1574837572451.0,0.9785,-0.1411,0.5906,13.3537,55.8537,-7.378
1574837572452.0,0.9045,-0.12,0.5807,11.0366,78.5366,-10.122
1574837572466.0,1.1222,-0.134,0.6017,13.5976,87.1341,-2.8659
1574837572473.0,1.045,-0.0995,0.5369,14.3293,72.2561,2.3171
1574837572481.0,0.9512,-0.1315,0.4299,10.3659,62.561,2.0122
1574837572511.0,1.0451,-0.1305,0.4243,7.9878,46.7073,-0.6707
1574837572512.0,1.0366,-0.1744,0.4161,16.4024,16.1585,1.7073
1574837572513.0,0.8929,-0.1428,0.4066,18.4756,-9.0244,-0.3659
1574837572518.0,1.0117,-0.1633,0.4603,20.5488,-24.0244,2.7439
1574837572533.0,0.9674,-0.151,0.4662,20.3049,-23.4756,2.7439
1574837572541.0,0.9683,-0.1213,0.4807,18.2927,0.061,6.9512
1574837572548.0,0.9931,-0.1369,0.4646,17.0732,24.2683,10.4878
1574837572564.0,0.8987,-0.1256,0.4479,13.5366,41.5854,10.7927
1574837572571.0,0.8641,-0.1295,0.4743,12.561,48.3537,10.4878
1574837572578.0,0.8612,-0.1508,0.5277,10.9756,40.9146,8.9024
1574837572594.0,0.8531,-0.1383,0.5318,9.1463,29.6341,6.5244
1574837572601.0,0.8299,-0.1442,0.5444,9.939,21.2805,2.7439
1574837572608.0,0.8395,-0.095,0.5632,10.0,13.7805,0.3659
1574837572624.0,0.8804,-0.0262,0.5441,7.1341,4.3293,-1.2195
1574837572631.0,0.8967,0.0191,0.5609,-1.8902,-3.6585,-2.378
1574837572638.0,0.9747,0.0814,0.5604,-16.6463,-9.4512,-2.3171
1574837572653.0,1.0958,0.0976,0.5896,-34.4512,-10.3659,-2.6829
1574837572661.0,1.2661,0.0666,0.7222,-50.6098,1.9512,-1.6463
1574837572668.0,1.2359,0.0237,0.8867,-54.3293,26.7683,-0.7317
1574837572684.0,1.1829,0.1329,0.7702,-47.8049,61.3415,-4.0854
1574837572706.0,1.2314,0.1044,0.5616,-34.6951,88.1707,5.1829
1574837572707.0,1.1202,0.1176,0.4095,-30.6707,90.061,14.939
1574837572713.0,1.1149,0.1124,0.4247,-38.9634,88.4146,28.4756
1574837572721.0,1.2359,0.0316,0.5404,-53.9634,88.8415,47.8049
1574837572728.0,1.2319,-0.0692,0.5735,-71.4634,102.5,67.1341
1574837572736.0,1.1625,-0.1716,0.4948,-85.7927,129.2683,85.9146
1574837572751.0,1.105,-0.2454,0.388,-90.5488,155.9146,102.3781
1574837572758.0,1.0138,-0.3145,0.2939,-86.0976,174.5122,116.3415
1574837572766.0,0.9247,-0.402,0.2242,-81.8293,180.1219,129.5122
1574837572781.0,0.8452,-0.5052,0.2256,-79.2683,171.7073,139.2073
1574837572789.0,0.7569,-0.595,0.3178,-71.8902,153.1098,146.3415
1574837572796.0,0.6741,-0.7025,0.427,-52.5,130.6707,152.7439
1574837572811.0,0.5822,-0.7224,0.5135,-11.7073,105.9146,155.7317
1574837572819.0,0.4493,-0.7208,0.5308,44.8171,78.1707,152.1342
1574837572826.0,0.3391,-0.6797,0.4787,89.2683,50.3659,148.1707
1574837572841.0,0.2657,-0.6116,0.4122,126.5244,22.8049,140.061
1574837572849.0,0.205,-0.5624,0.3782,154.8171,-4.0854,126.7073
1574837572856.0,0.1677,-0.5254,0.3807,172.1951,-29.5732,112.561
1574837572864.0,0.129,-0.6346,0.4175,175.5488,-53.4756,98.8415
1574837572886.0,0.1323,-0.6902,0.5449,174.3293,-82.6829,86.7073
1574837572887.0,0.2282,-0.6241,0.6805,187.2561,-115.122,74.0854
1574837572894.0,0.3262,-0.5345,0.7441,206.8902,-140.1219,57.1341
1574837572909.0,0.2806,-0.4263,0.6968,228.1098,-145.5488,36.9512
1574837572916.0,0.221,-0.3041,0.6533,243.4756,-134.0854,18.4146
1574837572924.0,0.3036,-0.1933,0.6829,242.7439,-107.7439,7.9268
1574837572946.0,0.4223,-0.06,0.7522,224.939,-69.3293,5.4268
1574837572947.0,0.5733,0.0895,0.876,198.1098,-32.3171,6.3415
1574837572961.0,0.6664,0.1749,0.9568,169.2073,-7.378,4.939
1574837572969.0,0.5894,0.1924,1.0599,142.9268,5.122,-2.0122
1574837572976.0,0.5615,0.3032,1.1782,131.2805,-4.6951,-4.2683
1574837572984.0,0.708,0.3086,1.1555,132.439,-39.3902,-2.622
1574837573006.0,0.7241,0.2289,0.903,130.4268,-77.561,-4.0854
1574837573007.0,0.7028,0.3196,0.7515,122.1341,-101.2195,-6.7683
1574837573014.0,1.0402,0.5169,0.8896,100.3659,-109.4512,-1.8902
1574837573029.0,1.3837,0.5314,1.0532,55.061,-91.8902,5.3049
1574837573036.0,0.9887,0.34,1.0059,0.5488,-23.3537,13.0488
1574837573044.0,0.6526,-0.0082,0.97,-32.378,56.0366,13.4756
1574837573051.0,0.5927,-0.0432,0.935,-43.5976,68.7195,0.7317
1574837573066.0,0.4566,0.0771,0.8369,-36.2805,41.7073,-3.1098
1574837573073.0,0.4228,0.0547,0.7166,-15.9146,15.2439,-0.9146
1574837573081.0,0.3102,-0.0062,0.6635,7.0122,-7.622,6.4634
1574837573096.0,0.345,0.0244,0.6121,19.6951,-31.6463,15.061
1574837573103.0,0.5132,0.0864,0.6094,25.9756,-62.1341,15.8537
1574837573111.0,0.6769,0.139,0.6454,26.2195,-87.8049,16.4024
1574837573126.0,0.826,0.1463,0.6755,18.3537,-103.4756,13.4756
1574837573133.0,0.9159,0.1581,0.7137,7.622,-109.6951,8.1707
1574837573141.0,0.8055,0.1464,0.765,-4.0244,-94.3902,2.8049
1574837573156.0,0.7564,0.0778,0.8132,-18.8415,-62.439,-0.4268
1574837573164.0,0.7671,0.0567,0.8012,-26.4634,-44.2683,1.2195
1574837573171.0,0.7089,0.0327,0.7057,-26.4634,-42.7439,0.122
1574837573186.0,0.7083,0.0079,0.6633,-25.3659,-56.6463,-3.7805
1574837573194.0,0.7966,0.0125,0.6263,-24.8171,-82.5,-4.6341
1574837573201.0,0.817,0.0137,0.6058,-25.2439,-104.8781,-4.7561
1574837573209.0,0.8563,0.012,0.598,-26.0976,-120.9756,-6.1585
1574837573224.0,0.8986,-0.0012,0.5539,-27.0122,-127.6829,-6.5854
1574837573231.0,0.8981,-0.0784,0.507,-29.2683,-117.3171,-5.061
1574837573246.0,0.9802,-0.102,0.5502,-32.439,-99.939,-5.4268
1574837573254.0,0.9317,-0.0867,0.5563,-30.8537,-78.4146,-4.4512
1574837573261.0,0.8607,-0.1548,0.5231,-26.8902,-44.4512,-4.939
1574837573269.0,0.8822,-0.1508,0.4954,-23.6585,-23.7805,-6.5244
1574837573284.0,0.7979,-0.1221,0.4603,-17.9878,-14.6341,-9.5122
1574837573291.0,0.7747,-0.1468,0.418,-12.1951,-12.6829,-14.6341
1574837573299.0,0.8573,-0.1186,0.4457,-6.2195,-22.9268,-20.1829
1574837573329.0,0.9048,-0.1141,0.4885,0.122,-34.7561,-21.8293
1574837573329.0,0.9641,-0.1215,0.5361,3.9024,-31.1585,-24.0244
1574837573330.0,1.0625,-0.0942,0.5901,7.7439,-18.4146,-24.5122
1574837573344.0,0.9908,-0.1152,0.5298,13.5366,3.9634,-21.4024
1574837573351.0,0.9112,-0.1043,0.434,18.1707,33.5366,-21.4634
1574837573359.0,0.8275,-0.0738,0.3884,23.1707,48.5976,-20.6707
1574837573374.0,0.7268,-0.0875,0.4175,24.0854,51.5244,-19.939
