0,1,2,3,4,5,6
1574685459034.0,0.42,-0.107,0.9153,2.6829,-37.439,-15.9756
1574685459035.0,0.4525,-0.091,0.8951,2.378,-39.3293,-11.3415
1574685459037.0,0.4665,-0.0689,0.8948,1.4024,-38.9024,-7.8659
1574685459038.0,0.4572,-0.0421,0.888,0.7317,-36.2805,-5.122
1574685459078.0,0.433,-0.0276,0.8863,-0.9756,-30.3049,-4.0244
1574685459079.0,0.4045,-0.0124,0.9047,-2.8659,-22.1341,-3.2317
1574685459080.0,0.3867,0.0068,0.9312,-4.5732,-13.3537,-2.0122
1574685459082.0,0.3662,0.0182,0.9355,-6.6463,-5.6098,-1.0976
1574685459083.0,0.3481,0.0154,0.9318,-8.9024,-0.061,-1.2195
1574685459123.0,0.3405,0.015,0.9363,-10.6098,2.8049,-1.8902
1574685459124.0,0.3408,0.012,0.9402,-11.0976,2.1951,-2.8659
1574685459125.0,0.355,0.0032,0.9479,-10.5488,-0.7317,-4.4512
1574685459127.0,0.3634,-0.0044,0.9686,-9.2073,-2.6829,-6.4634
1574685459128.0,0.361,-0.011,0.9846,-7.8049,-1.6463,-7.8049
1574685459168.0,0.3519,-0.0197,1.0008,-7.0732,0.9756,-8.5366
1574685459169.0,0.3365,-0.0186,1.0038,-6.3415,3.2927,-9.3293
1574685459170.0,0.3377,-0.0267,0.9956,-6.5244,4.6951,-10.1829
1574685459172.0,0.3495,-0.0366,0.9921,-7.8049,5.1829,-11.0976
1574685459173.0,0.3499,-0.0518,0.9865,-8.3537,5.1829,-11.4634
1574685459213.0,0.3534,-0.0773,1.0001,-9.3293,4.5732,-11.7073
1574685459214.0,0.3586,-0.0998,1.0015,-9.5122,3.8415,-12.439
1574685459216.0,0.3574,-0.1257,0.9818,-10.1829,2.622,-13.4146
1574685459217.0,0.3541,-0.167,0.9666,-10.5488,1.4024,-14.6341
1574685459218.0,0.363,-0.1811,0.9811,-9.8171,0.6707,-15.7927
1574685459258.0,0.3811,-0.2012,0.9586,-7.6829,0.7317,-17.378
1574685459259.0,0.4164,-0.2398,0.9575,-7.8659,1.0976,-18.9634
1574685459261.0,0.4443,-0.2643,0.9725,-5.9756,7.0732,-19.7561
1574685459262.0,0.4478,-0.2806,1.003,-4.2683,16.7073,-19.939
1574685459263.0,0.432,-0.3017,1.0277,-3.0488,25.6707,-20.2439
1574685459303.0,0.4097,-0.3123,1.0132,-2.3171,30.4268,-20.4878
1574685459304.0,0.3923,-0.3266,0.9805,-1.8902,30.4268,-20.0
1574685459305.0,0.3838,-0.3467,0.9454,-2.8659,26.6463,-19.4512
1574685459307.0,0.3689,-0.3376,0.9101,-2.9878,19.8171,-19.0854
1574685459308.0,0.3621,-0.2979,0.884,-2.622,9.0854,-19.4512
1574685459349.0,0.389,-0.2548,0.8501,-3.2317,-4.6951,-19.3902
1574685459350.0,0.4245,-0.2277,0.8418,-3.2927,-18.6585,-19.5732
1574685459351.0,0.4532,-0.2059,0.8558,-2.6829,-30.7927,-19.6341
1574685459352.0,0.4826,-0.1814,0.8662,-1.9512,-40.0,-17.9268
1574685459354.0,0.5086,-0.1703,0.8717,-0.6098,-45.1829,-15.9756
1574685459394.0,0.5277,-0.1608,0.8907,0.1829,-46.4024,-14.2073
1574685459395.0,0.5305,-0.1379,0.8931,1.8902,-43.8415,-11.5244
1574685459396.0,0.5385,-0.1399,0.8898,2.0732,-40.0,-8.5366
1574685459397.0,0.5477,-0.1351,0.8967,2.0122,-35.3659,-5.6707
1574685459438.0,0.5423,-0.1182,0.8972,4.3293,-29.7561,-2.8659
1574685459440.0,0.5291,-0.114,0.8971,5.5488,-24.6951,-0.3049
1574685459441.0,0.5267,-0.1157,0.8977,4.939,-21.0976,2.5
1574685459442.0,0.5181,-0.1072,0.9063,5.061,-19.5122,4.7561
1574685459444.0,0.518,-0.097,0.9144,5.4268,-19.878,5.8537
1574685459484.0,0.5219,-0.0884,0.9292,5.4268,-20.6707,6.7683
1574685459485.0,0.5413,-0.0792,0.9531,5.1829,-20.8537,8.1707
1574685459486.0,0.5558,-0.0632,0.9749,5.6098,-19.3293,9.2683
1574685459488.0,0.5518,-0.0577,0.9799,5.0,-16.7683,10.2439
1574685459529.0,0.5441,-0.0535,0.9865,3.1098,-13.0488,11.4024
1574685459530.0,0.5344,-0.0474,0.988,1.0976,-9.1463,12.8049
1574685459531.0,0.5219,-0.0394,0.9755,-0.5488,-6.0366,13.7805
1574685459532.0,0.5115,-0.0398,0.9635,-2.1951,-4.4512,14.4512
1574685459534.0,0.5024,-0.038,0.9499,-3.4146,-4.1463,15.3049
1574685459573.0,0.491,-0.038,0.9256,-4.1463,-5.0,16.0976
1574685459575.0,0.4807,-0.053,0.8994,-5.4268,-7.0732,16.4634
1574685459576.0,0.4739,-0.0603,0.8763,-6.2805,-9.878,17.0122
1574685459577.0,0.4722,-0.0745,0.8666,-6.3415,-13.7195,17.561
1574685459579.0,0.4832,-0.0899,0.8707,-5.7927,-17.8049,17.8049
1574685459619.0,0.4998,-0.0976,0.8718,-4.7561,-19.939,18.3537
1574685459620.0,0.5088,-0.1099,0.8797,-3.7195,-19.2073,19.0244
1574685459621.0,0.5104,-0.1227,0.887,-3.7195,-14.939,19.5732
1574685459622.0,0.5029,-0.1375,0.8913,-4.2683,-9.0244,19.8171
1574685459664.0,0.498,-0.1582,0.8992,-5.061,-3.9634,19.7561
1574685459665.0,0.4896,-0.1725,0.9039,-4.8171,0.122,19.3293
1574685459667.0,0.4715,-0.181,0.8983,-4.2073,3.2317,18.2927
1574685459668.0,0.4542,-0.1868,0.8794,-3.4146,5.122,16.9512
1574685459708.0,0.4407,-0.2055,0.8694,-3.4756,5.3049,15.4878
1574685459709.0,0.4352,-0.2104,0.8718,-3.5366,4.0244,14.3293
1574685459711.0,0.4343,-0.2043,0.8766,-3.0488,1.2195,13.7195
1574685459712.0,0.4449,-0.2129,0.8857,-3.2317,-2.5,12.9878
1574685459713.0,0.4563,-0.217,0.8902,-3.7805,-6.4634,12.2561
1574685459754.0,0.4626,-0.2142,0.8918,-3.5366,-9.878,11.5244
1574685459755.0,0.4808,-0.2092,0.883,-3.1707,-11.8293,10.3659
1574685459756.0,0.4928,-0.2064,0.8798,-2.439,-11.5854,9.0244
1574685459757.0,0.4957,-0.2034,0.8831,-1.8293,-9.0244,7.9878
1574685459759.0,0.4915,-0.198,0.8892,-1.5854,-4.8171,7.0122
1574685459798.0,0.4819,-0.1826,0.8936,-1.5244,-0.061,5.9146
1574685459800.0,0.465,-0.1735,0.8885,-1.5854,4.0244,4.5732
1574685459801.0,0.4477,-0.1719,0.8825,-2.439,6.9512,3.5366
1574685459802.0,0.4344,-0.1609,0.8833,-2.561,7.8049,2.561
1574685459843.0,0.4302,-0.1547,0.8909,-2.439,6.3415,1.6463
1574685459845.0,0.4294,-0.1487,0.8975,-2.3171,3.3537,1.1585
1574685459846.0,0.4299,-0.1477,0.9011,-2.5,-0.5488,0.9146
1574685459847.0,0.4363,-0.1425,0.9003,-2.9878,-4.6951,0.4268
1574685459849.0,0.4485,-0.1364,0.8941,-3.5976,-8.7195,-0.122
1574685459889.0,0.454,-0.1354,0.8849,-4.5122,-12.1341,-0.8537
1574685459890.0,0.4555,-0.1406,0.8766,-5.3049,-14.5122,-1.7683
1574685459891.0,0.4563,-0.1467,0.8834,-5.9146,-15.8537,-2.561
1574685459893.0,0.4736,-0.1584,0.9158,-7.1951,-17.0122,-3.1098
1574685459894.0,0.5002,-0.1477,0.9412,-7.439,-18.1707,-4.0244
1574685459933.0,0.526,-0.129,0.938,-7.0122,-20.2439,-5.1829
1574685459935.0,0.5497,-0.1268,0.9121,-8.4756,-24.2683,-6.5854
1574685459936.0,0.5916,-0.1325,0.9004,-10.061,-30.061,-7.1341
1574685459938.0,0.6579,-0.1451,0.9096,-11.3415,-37.5,-6.5244
1574685459979.0,0.7333,-0.1534,0.9359,-12.8659,-45.061,-4.3902
1574685459980.0,0.7733,-0.1348,0.9614,-13.0488,-49.3902,-1.1585
1574685459981.0,0.7836,-0.1235,0.9794,-11.8293,-49.3902,0.4878
1574685459982.0,0.7897,-0.1287,0.9745,-12.0732,-47.2561,1.3415
1574685459984.0,0.7943,-0.1274,0.9371,-14.1463,-47.0122,6.0976
1574685460023.0,0.7877,-0.1216,0.8978,-16.4634,-50.4878,11.8902
1574685460025.0,0.7727,-0.1279,0.8527,-16.3415,-57.439,16.1585
1574685460026.0,0.7571,-0.1586,0.8106,-15.3049,-65.7317,21.3415
1574685460027.0,0.7545,-0.1957,0.7791,-14.4512,-71.4024,27.561
1574685460069.0,0.7686,-0.2465,0.7626,-12.3171,-70.9146,32.9268
1574685460070.0,0.7601,-0.2771,0.7657,-8.5976,-63.6585,36.6463
1574685460071.0,0.7123,-0.2729,0.736,-3.3537,-52.3171,40.1829
1574685460072.0,0.6047,-0.2613,0.6876,1.0366,-44.2683,41.6463
1574685460074.0,0.5587,-0.2792,0.6889,2.561,-50.7927,41.5854
1574685460114.0,0.7216,-0.274,0.6974,5.7317,-73.9634,41.3415
1574685460115.0,0.9183,-0.183,0.7156,17.5,-92.3781,39.5732
1574685460116.0,0.9345,-0.1042,0.7278,35.3659,-84.2073,34.3293
1574685460117.0,0.7729,-0.0719,0.6476,42.561,-54.5732,28.9024
1574685460159.0,0.5999,0.0111,0.589,39.878,-22.439,27.0732
1574685460160.0,0.6345,0.1454,0.5913,39.5732,3.4756,27.9878
1574685460161.0,0.7108,0.2167,0.6378,44.6951,30.122,27.8659
1574685460162.0,0.8374,0.1732,0.6267,41.2195,57.3171,33.9634
1574685460164.0,0.9139,0.0184,0.6562,29.939,92.9878,39.2683
1574685460204.0,0.9123,-0.0838,0.6815,24.1463,147.5,37.1951
1574685460205.0,0.7262,-0.0956,0.6732,25.6707,216.0366,37.0122
1574685460206.0,0.4251,-0.1492,0.6515,27.9878,289.2073,30.2439
1574685460207.0,0.1773,-0.2403,0.6418,28.9024,340.9146,24.8171
1574685460209.0,-0.0453,-0.3228,0.7234,30.9146,350.4268,27.2561
1574685460249.0,-0.1154,-0.3307,0.8002,36.0366,319.5732,32.1341
1574685460250.0,-0.0571,-0.3144,0.8298,45.6707,260.3658,37.1951
1574685460251.0,0.0089,-0.3247,0.8733,54.7561,188.9634,39.3293
1574685460253.0,0.0831,-0.3782,0.9188,59.6951,118.7195,43.6585
1574685460294.0,0.1446,-0.4481,0.9085,61.5244,60.7927,49.939
1574685460295.0,0.1416,-0.4445,0.9039,64.6341,25.7317,53.7805
1574685460296.0,0.145,-0.4045,0.9052,69.6951,4.5122,55.3049
1574685460297.0,0.2467,-0.3726,0.8763,72.561,-19.2683,55.7317
1574685460299.0,0.3328,-0.3094,0.7953,74.5732,-39.6951,53.5976
1574685460338.0,0.3246,-0.301,0.708,75.1829,-45.9146,48.9634
1574685460340.0,0.3447,-0.321,0.6721,74.0854,-43.4756,44.0854
1574685460341.0,0.3834,-0.3008,0.7136,75.3049,-39.6341,45.2439
1574685460342.0,0.3925,-0.2582,0.791,79.7561,-33.1707,46.5854
1574685460384.0,0.3942,-0.2112,0.8941,83.0488,-20.061,43.9024
1574685460385.0,0.3347,-0.1462,0.9609,83.7805,2.622,41.5854
1574685460386.0,0.1786,-0.1061,0.9752,83.9024,29.3902,42.1951
1574685460388.0,0.0891,-0.0881,0.9811,81.5854,49.2073,43.4146
1574685460389.0,0.1,-0.0531,1.0028,79.6341,54.5732,45.0
1574685460429.0,0.121,-0.0013,1.0587,77.8659,45.1829,46.2805
1574685460430.0,0.1209,0.0517,1.111,76.2805,30.6098,45.9146
1574685460431.0,0.1226,0.0698,1.101,73.4756,15.4268,43.8415
1574685460432.0,0.1708,0.0704,1.1356,68.0488,-4.6341,41.7073
1574685460474.0,0.2523,0.1055,1.2111,66.5244,-25.1829,35.9756
1574685460475.0,0.2483,0.1446,1.2274,65.9756,-30.3049,25.1829
1574685460476.0,0.1769,0.1422,1.1959,59.6341,-15.2439,17.5
1574685460477.0,0.1257,0.1227,1.1597,48.8415,7.1341,15.8537
1574685460479.0,0.1136,0.1166,1.1164,39.3902,22.8659,15.6098
1574685460519.0,0.0977,0.1307,1.0797,33.5976,31.3415,12.439
1574685460520.0,0.114,0.1473,1.0636,28.7195,35.9756,7.378
1574685460521.0,0.0309,0.1853,1.1107,26.6463,38.0488,2.8659
1574685460523.0,-0.0804,0.1992,1.1206,22.3171,37.622,1.8902
1574685460564.0,-0.0244,0.196,1.0724,12.622,25.8537,4.6341
1574685460565.0,0.0093,0.1815,1.0267,8.9634,5.3659,4.4512
1574685460566.0,0.0467,0.177,1.0382,6.5854,-12.1951,5.1829
1574685460568.0,0.22,0.1567,1.071,-0.6098,-26.6463,6.4634
1574685460569.0,0.3617,0.1272,1.0781,-7.3171,-33.5366,4.2073
1574685460609.0,0.3499,0.1189,1.0488,-8.9634,-23.5976,-0.4268
1574685460610.0,0.3489,0.1193,1.0442,-10.3049,-10.0,-1.5244
1574685460611.0,0.387,0.1093,1.0049,-9.0854,-5.061,-5.6098
1574685460613.0,0.43,0.0615,0.9228,-7.0122,-3.5976,-10.0
1574685460614.0,0.4136,0.0228,0.8841,-5.8537,-1.3415,-5.2439
1574685460654.0,0.3735,0.0222,0.8947,-2.9878,2.1341,-0.5488
1574685460655.0,0.3853,0.0333,0.9196,0.6707,4.2073,1.7073
1574685460656.0,0.4208,0.0456,0.9495,4.8171,5.4268,4.6341
1574685460658.0,0.4002,0.0637,0.9844,8.4146,11.8902,4.6341
1574685460699.0,0.3784,0.0516,1.0009,10.122,22.1951,4.8171
1574685460700.0,0.3314,0.0731,1.0409,10.5488,32.3171,6.8293
1574685460701.0,0.2364,0.0864,1.0885,11.3415,40.4268,10.061
1574685460703.0,0.223,0.0511,1.103,10.5488,46.2195,6.5854
1574685460704.0,0.199,0.0557,1.0997,10.4878,49.7561,5.122
1574685460744.0,0.1761,0.0682,1.0715,12.1341,50.9146,8.5366
1574685460745.0,0.1248,0.0597,1.0441,15.3659,50.4878,8.7805
1574685460746.0,0.0648,0.0046,0.9266,19.2683,49.0854,8.3537
1574685460748.0,0.2007,0.0114,0.9583,23.2927,45.9756,9.4512
1574685460789.0,0.238,0.0887,1.0503,27.622,45.8537,12.3171
1574685460790.0,0.1844,0.1179,1.0787,28.1707,47.9268,9.5732
1574685460833.0,0.1295,0.1207,1.0458,25.122,50.1829,3.4756
1574685460835.0,0.1174,0.1089,0.9946,23.9024,51.0366,0.6098
1574685460836.0,0.1624,0.1297,0.9968,22.8049,51.0976,1.8902
1574685460837.0,0.1424,0.143,1.0482,20.6707,47.9268,5.8537
1574685460838.0,0.0928,0.1653,1.0491,15.5488,38.5976,6.5244
1574685460879.0,0.09,0.154,0.9998,10.1829,27.0732,6.2805
1574685460880.0,0.1466,0.1252,0.9758,7.1951,17.0122,5.7317
1574685460881.0,0.1368,0.1267,0.9322,5.9756,11.2805,5.2439
1574685460882.0,0.1346,0.1116,0.8779,4.8171,14.939,4.3293
1574685460883.0,0.0573,0.1158,0.9041,3.2927,21.2195,4.939
1574685460923.0,-0.0082,0.1404,0.9382,3.8415,23.0488,4.0854
1574685460924.0,0.0137,0.1486,0.979,4.3293,18.1707,0.0
1574685460926.0,0.0188,0.1581,1.0067,2.8049,8.7805,0.0
1574685460927.0,0.0136,0.1448,1.0047,1.0976,0.9146,-0.2439
1574685460928.0,0.0549,0.1281,0.9941,-0.3659,-2.7439,-3.1707
1574685460968.0,0.0914,0.117,0.9728,-0.7317,-5.3659,-4.6951
1574685460970.0,0.0928,0.1058,0.9639,-0.7927,-7.9268,-4.5122
1574685460971.0,0.0878,0.1207,0.9893,-0.9756,-8.7805,-1.8902
1574685460972.0,0.1035,0.1542,1.0078,-1.1585,-9.2073,0.5488
1574685460973.0,0.1191,0.1641,0.9979,-2.2561,-9.2073,0.6098
1574685461013.0,0.0633,0.1485,0.9655,-4.4512,-9.7561,0.7927
1574685461015.0,0.0156,0.1399,0.9391,-8.1707,-13.6585,0.9146
1574685461016.0,0.0785,0.1374,0.9156,-11.8902,-23.4756,1.6463
1574685461017.0,0.1486,0.1117,0.9389,-13.7805,-36.2195,2.8659
1574685461018.0,0.1589,0.1179,0.9854,-12.5,-44.6341,3.3537
1574685461058.0,0.1067,0.1306,1.0179,-7.0732,-46.7683,-1.4024
1574685461059.0,0.1295,0.1515,1.0134,-4.8171,-44.878,-3.7805
1574685461060.0,0.1409,0.1686,1.0153,-4.2683,-42.378,-0.5488
1574685461062.0,0.0817,0.1647,1.0182,-5.4268,-41.4024,1.5854
1574685461063.0,0.1227,0.1754,1.0419,-7.439,-44.3293,2.1951
1574685461104.0,0.2242,0.199,1.0485,-7.9878,-52.0122,4.3293
1574685461105.0,0.1547,0.1819,1.0007,-7.3171,-51.2805,-0.061
1574685461107.0,0.129,0.1721,0.9913,-12.561,-45.4268,0.1829
1574685461108.0,0.2003,0.1672,0.9858,-14.8171,-49.0854,1.4024
1574685461109.0,0.1556,0.1484,0.918,-14.6341,-53.5366,-1.8902
1574685461149.0,0.0681,0.1036,0.8431,-15.0,-52.9268,-5.7317
1574685461150.0,0.0488,0.0928,0.8157,-17.0732,-58.0488,-4.2073
1574685461151.0,0.0812,0.1103,0.7775,-17.9878,-70.8537,-0.7927
1574685461152.0,0.0611,0.132,0.7872,-21.4024,-77.8049,3.2317
1574685461194.0,-0.0272,0.1182,0.7938,-31.2195,-82.9878,7.2561
1574685461195.0,0.0295,0.0899,0.8381,-42.1951,-99.8171,5.2439
1574685461197.0,0.2559,0.1249,1.0096,-48.6585,-128.1098,2.561
1574685461198.0,0.3417,0.1259,1.1966,-45.3659,-149.2073,-9.2683
1574685461199.0,0.3184,0.1341,1.2897,-43.9634,-152.0732,-19.939
1574685461239.0,0.473,0.0928,1.2217,-38.9024,-156.9512,-16.8902
1574685461240.0,0.6808,0.0406,1.1406,-32.5,-165.3049,-14.7561
1574685461241.0,0.6959,-0.0315,1.0132,-34.4512,-164.8781,-2.9268
1574685461243.0,0.5408,-0.0774,0.8482,-36.6463,-145.8537,-2.0122
1574685461244.0,0.4854,-0.1257,0.7006,-35.061,-130.2439,-3.0488
1574685461284.0,0.6145,-0.1408,0.6506,-31.2195,-132.6219,-3.2927
1574685461285.0,0.685,-0.1436,0.6259,-27.561,-136.9512,-4.6341
1574685461286.0,0.6456,-0.1633,0.6002,-30.122,-131.2805,-5.4268
1574685461288.0,0.5953,-0.1349,0.623,-30.6098,-125.4268,-8.1098
1574685461329.0,0.5701,-0.0901,0.6819,-33.3537,-125.4268,-8.2317
1574685461330.0,0.5594,-0.0553,0.7978,-41.0976,-131.8293,-3.7805
1574685461331.0,0.6848,-0.1221,0.9627,-50.6098,-146.0976,1.7073
1574685461333.0,0.9219,-0.1172,1.0443,-50.3659,-156.7073,1.8902
1574685461334.0,1.0352,-0.0645,0.9763,-33.9634,-151.4634,-0.122
1574685461374.0,0.8721,-0.08,0.7954,-20.4878,-118.4146,0.3659
1574685461375.0,0.6368,-0.1013,0.6549,-18.5976,-78.4146,2.6829
1574685461376.0,0.6006,-0.0717,0.5903,-16.5854,-61.9512,1.4634
1574685461378.0,0.6813,-0.0338,0.6005,-12.0122,-67.9878,-1.0366
1574685461419.0,0.7744,-0.0362,0.6415,-9.5122,-73.9634,-2.622
1574685461420.0,0.771,-0.0389,0.6415,-11.1585,-67.9878,-3.0488
1574685461421.0,0.7646,-0.029,0.6255,-10.3049,-53.1098,-3.2317
1574685461422.0,0.8248,-0.0389,0.6698,-6.7073,-38.9634,-4.2683
1574685461424.0,0.9899,-0.0122,0.7732,-3.9634,-27.0732,-2.439
1574685461464.0,1.02,-0.069,0.7524,1.1585,-13.4146,-1.9512
1574685461465.0,0.9276,-0.1271,0.7113,1.2195,7.561,-1.3415
1574685461466.0,0.9364,-0.0967,0.6665,0.6707,25.5488,2.5
1574685461467.0,0.9169,-0.0704,0.6465,1.4024,31.6463,5.061
1574685461509.0,0.843,-0.1034,0.669,0.6707,34.7561,7.439
1574685461510.0,0.8776,-0.0991,0.7542,0.3659,34.6951,8.4756
1574685461512.0,0.914,-0.0686,0.7718,3.4756,38.9634,6.9512
1574685461513.0,0.8231,-0.0612,0.7152,6.6463,54.2073,3.9634
1574685461514.0,0.6976,-0.0682,0.663,10.6707,73.6585,2.5
1574685461554.0,0.6964,-0.0525,0.6685,15.4268,83.8415,-0.6707
1574685461555.0,0.6633,-0.0187,0.702,21.9512,87.3171,-4.6341
1574685461556.0,0.6027,-0.0054,0.7659,24.5732,92.9878,-4.7561
1574685461558.0,0.6437,0.0107,0.8205,24.0244,94.939,-0.2439
1574685461599.0,0.7376,0.0051,0.8438,26.7073,93.1707,3.5366
1574685461600.0,0.8008,-0.0069,0.8712,28.5976,99.6951,5.3049
1574685461602.0,0.7877,-0.0135,0.8434,26.7073,121.1585,4.5732
1574685461603.0,0.6667,-0.071,0.7772,23.7805,150.9756,2.5
1574685461604.0,0.5776,-0.0864,0.7461,22.561,171.8902,2.0122
1574685461644.0,0.5436,-0.0403,0.7053,27.1341,176.3415,0.9756
1574685461645.0,0.4495,0.0035,0.7708,30.6707,171.1585,-1.7683
1574685461647.0,0.374,0.0683,0.9692,29.4512,159.7561,-0.9146
1574685461648.0,0.375,0.0535,1.0618,25.1829,137.0122,1.6463
1574685461649.0,0.2468,0.0186,1.0504,19.6341,111.8293,1.9512
1574685461689.0,0.2474,0.0118,1.0431,14.6951,89.0244,3.2317
1574685461690.0,0.3657,-0.0206,0.9989,12.7439,64.8171,2.8049
1574685461692.0,0.4085,-0.025,0.9195,11.4024,59.4512,-1.5244
1574685461693.0,0.4243,0.0201,0.9012,13.8415,78.9024,-1.3415
1574685461734.0,0.2964,0.0585,0.8887,16.2195,96.1585,1.1585
1574685461735.0,0.1659,0.0999,0.8907,15.9756,94.2683,3.5366
1574685461737.0,0.2974,0.0989,0.9496,16.2805,70.0,7.561
1574685461738.0,0.3407,0.0708,0.9896,16.7073,41.7073,11.0366
1574685461739.0,0.264,0.0604,1.0009,14.939,30.4268,10.122
1574685461779.0,0.3022,0.0591,1.0141,13.7195,28.2927,8.9024
1574685461781.0,0.2942,0.0874,1.0197,13.0488,25.3049,9.0244
1574685461782.0,0.2057,0.0676,0.9283,10.5488,21.7683,9.0854
1574685461784.0,0.2103,0.0131,0.8849,7.0732,11.2195,10.9756
1574685461824.0,0.3053,0.0452,0.8681,4.7561,-5.3049,14.939
1574685461825.0,0.3746,0.0656,0.8626,2.378,-14.7561,12.622
1574685461827.0,0.3734,0.0186,0.7938,-1.6463,-15.0,8.7805
1574685461828.0,0.3014,-0.0598,0.7306,-1.4634,-15.122,8.9634
1574685461829.0,0.5241,-0.0044,0.9385,-0.6098,-12.439,13.5976
1574685461869.0,0.6599,0.0309,1.0945,3.5976,-15.6707,16.9512
1574685461870.0,0.4478,0.0106,1.1112,7.378,-8.5366,10.061
1574685461872.0,0.3411,0.0377,1.1033,5.1829,7.561,4.8171
1574685461873.0,0.2944,0.0048,1.0624,0.7317,3.8415,6.5244
1574685461914.0,0.3151,0.0256,1.0333,-4.0244,-8.1098,8.1707
1574685461915.0,0.3524,0.0038,0.9205,-6.4634,-17.1341,9.7561
1574685461917.0,0.3706,-0.0228,0.8443,-7.6829,-21.8293,9.0854
1574685461918.0,0.274,0.0081,0.8992,-2.1341,-22.3171,7.8049
1574685461958.0,0.2787,0.0667,0.9005,-4.7561,-9.2683,0.5488
1574685461959.0,0.2999,0.0129,0.9051,-3.8415,-6.7683,0.0
1574685461961.0,0.3647,0.043,0.9648,-3.6585,-5.0,-5.4878
1574685461962.0,0.4382,0.0184,1.0223,-4.2073,-2.6829,-11.2805
1574685461963.0,0.5,0.0178,1.0753,-3.1098,-3.4146,-16.5244
1574685462003.0,0.499,0.0299,1.0765,-2.9268,-1.7683,-18.9634
1574685462004.0,0.4368,0.027,1.0311,-3.9024,-1.2805,-21.3415
1574685462006.0,0.3561,0.0224,0.9546,-5.6707,-7.439,-20.9146
1574685462007.0,0.3625,0.0377,0.9221,-6.5244,-19.939,-19.4512
1574685462008.0,0.3486,0.0546,0.9443,-6.5854,-30.9756,-17.9268
1574685462049.0,0.3085,0.0674,0.9462,-8.7805,-35.7317,-17.622
1574685462050.0,0.2799,0.0969,0.9297,-10.9146,-39.878,-20.3659
1574685462052.0,0.2742,0.0996,0.8976,-11.5244,-46.5854,-22.439
1574685462053.0,0.3334,0.0951,0.8615,-14.3293,-52.5,-19.2683
1574685462054.0,0.2722,0.1367,0.8463,-15.6098,-54.3902,-16.0366
1574685462094.0,0.2041,0.1726,0.7845,-15.4268,-59.0854,-16.8293
1574685462095.0,0.2293,0.1998,0.6903,-19.0854,-76.0976,-18.1098
1574685462097.0,0.2921,0.2057,0.6119,-23.6585,-105.0,-14.878
1574685462098.0,0.4757,0.2447,0.6151,-27.8049,-133.4756,-12.6829
1574685462139.0,0.8506,0.3451,0.863,-32.561,-152.3171,-14.6341
1574685462140.0,1.1691,0.4355,1.2047,-44.4512,-153.7195,-20.4878
1574685462142.0,1.1402,0.368,1.3661,-58.9024,-128.2317,-37.561
