 1575019460944.0000,-0.3795,0.5504,0.9420,-12.8659,-27.5000,-1.4634
 1575019460952.0000,-0.4057,0.5247,0.9415,-16.1585,-30.3049,4.3902
 1575019460967.0000,-0.4683,0.5029,0.9158,-19.8171,-31.0366,11.3415
 1575019460974.0000,-0.5273,0.4830,0.9001,-21.2805,-31.2195,16.2195
 1575019460982.0000,-0.4835,0.4683,0.9608,-20.4878,-31.6463,17.5610
 1575019460989.0000,-0.3749,0.4069,1.0070,-20.7927,-26.2805,17.7439
 1575019461004.0000,-0.3169,0.3994,0.9763,-21.4634,-12.6829,18.1098
 1575019461012.0000,-0.3518,0.3691,0.9648,-18.7195,3.6585,20.7927
 1575019461019.0000,-0.4128,0.3478,0.9670,-17.8049,12.8659,25.2439
 1575019461027.0000,-0.4291,0.3452,0.9689,-15.0610,13.7805,31.9512
 1575019461042.0000,-0.3881,0.3331,0.9885,-12.0122,8.4756,37.5610
 1575019461049.0000,-0.3425,0.3172,0.9715,-12.7439,-0.9756,40.9146
 1575019461057.0000,-0.3195,0.3203,0.9307,-14.3902,-9.2683,43.1707
 1575019461072.0000,-0.3277,0.3144,0.9423,-16.0976,-15.1829,44.9390
 1575019461079.0000,-0.3466,0.2950,0.9533,-20.1220,-19.0244,45.9146
 1575019461087.0000,-0.3730,0.2776,0.9211,-25.4268,-19.8780,44.1463
 1575019461102.0000,-0.3234,0.2341,0.9233,-31.4634,-18.4756,38.5976
 1575019461109.0000,-0.2323,0.1812,0.8941,-34.9390,-15.5488,32.0122
 1575019461117.0000,-0.2509,0.1791,0.8458,-31.2195,-4.5732,28.4146
 1575019461132.0000,-0.3198,0.1765,0.8613,-25.3659,8.4756,26.5244
 1575019461139.0000,-0.3499,0.1856,0.8851,-20.4268,14.7561,25.3659
 1575019461147.0000,-0.3358,0.2368,0.9070,-13.1098,15.9146,24.4512
 1575019461162.0000,-0.3342,0.2783,0.9343,-8.5366,14.2683,23.0488
 1575019461169.0000,-0.3156,0.2859,0.9325,-12.1341,12.4390,20.5488
 1575019461177.0000,-0.3328,0.3046,0.8840,-16.5854,11.0366,16.5854
 1575019461184.0000,-0.3611,0.2958,0.8793,-20.6098,8.5366,11.2195
 1575019461199.0000,-0.3193,0.2747,0.8912,-24.2073,4.2683,6.5244
 1575019461207.0000,-0.3306,0.2595,0.8872,-24.7561,4.0244,3.7805
 1575019461214.0000,-0.3260,0.2335,0.9093,-23.3537,9.3902,2.4390
 1575019461229.0000,-0.3684,0.2362,0.9258,-17.6829,17.5610,4.8780
 1575019461237.0000,-0.4335,0.2266,0.9762,-7.6220,27.9268,8.8415
 1575019461244.0000,-0.5163,0.2252,0.9896,0.7927,33.5366,12.3171
 1575019461259.0000,-0.5585,0.2495,0.9949,4.5122,28.7805,14.6951
 1575019461267.0000,-0.5271,0.2632,0.9940,5.9146,13.7195,15.9146
 1575019461274.0000,-0.4482,0.2905,1.0041,8.7195,-4.0854,16.4024
 1575019461289.0000,-0.3685,0.3261,0.9948,10.3659,-15.0000,15.5488
 1575019461297.0000,-0.3521,0.3607,0.9781,7.8049,-11.2805,12.7439
 1575019461312.0000,-0.3803,0.3723,0.9869,1.4634,0.7927,8.4146
 1575019461319.0000,-0.4018,0.3534,0.9882,-6.4024,11.1585,3.5976
 1575019461327.0000,-0.4116,0.3377,0.9532,-12.8659,15.9756,-1.8902
 1575019461334.0000,-0.4009,0.3276,0.9289,-16.0976,13.5976,-8.0488
 1575019461357.0000,-0.3804,0.2770,0.9061,-17.6220,6.3415,-13.5976
 1575019461358.0000,-0.3729,0.2602,0.8309,-18.2317,0.6098,-17.3171
 1575019461364.0000,-0.3392,0.2768,0.8118,-14.7561,-1.5244,-18.3537
 1575019461372.0000,-0.2947,0.2831,0.8423,-13.0488,-5.6707,-18.8415
 1575019461387.0000,-0.2947,0.2870,0.8511,-14.7561,-6.3415,-18.1707
 1575019461394.0000,-0.3070,0.2986,0.8383,-21.0976,-1.8293,-17.2561
 1575019461402.0000,-0.3284,0.2933,0.8481,-27.1341,0.3659,-18.4146
 1575019461417.0000,-0.3088,0.1979,0.8549,-34.0854,-1.8902,-20.3659
 1575019461424.0000,-0.2531,0.2238,0.7598,-35.3659,-4.5732,-21.4024
 1575019461432.0000,-0.2224,0.2260,0.7244,-27.6829,-5.1829,-21.4634
 1575019461447.0000,-0.2512,0.2157,0.7429,-27.1951,-6.4024,-23.1098
 1575019461454.0000,-0.3181,0.2146,0.8037,-27.3780,-5.6098,-23.8415
 1575019461462.0000,-0.3339,0.1849,0.9431,-27.6220,-5.1829,-26.5854
 1575019461477.0000,-0.3331,0.1890,0.9897,-29.6951,-6.2195,-29.5122
 1575019461484.0000,-0.3535,0.1895,0.9692,-33.4146,-3.4756,-35.1220
 1575019461492.0000,-0.3441,0.1581,0.9301,-42.5610,-2.5610,-42.6220
 1575019461507.0000,-0.2867,0.1390,0.8542,-51.5854,-4.5122,-48.9634
 1575019461514.0000,-0.1843,0.0916,0.7645,-54.3902,-3.7805,-53.4146
 1575019461522.0000,-0.1254,-0.0071,0.7495,-56.5244,1.7073,-54.0854
 1575019461529.0000,-0.1944,-0.0237,0.7830,-51.8293,12.5610,-45.4878
 1575019461544.0000,-0.3346,0.0295,0.8677,-38.1098,27.8049,-31.0976
 1575019461552.0000,-0.5082,0.0572,0.9489,-27.9268,42.7439,-16.6463
 1575019461559.0000,-0.6066,0.0712,0.9614,-24.9390,47.3781,-8.7805
 1575019461582.0000,-0.6270,0.0690,0.9463,-24.7561,37.5000,-9.1463
 1575019461582.0000,-0.6076,0.0841,0.9175,-23.0488,23.3537,-10.9146
 1575019461589.0000,-0.5557,0.0788,0.9088,-21.4024,12.8049,-12.1341
 1575019461604.0000,-0.5002,0.0416,0.9600,-20.4268,6.5854,-13.4146
 1575019461612.0000,-0.4802,0.0120,0.9270,-19.6341,5.3049,-13.1707
 1575019461619.0000,-0.3904,-0.0041,0.8679,-17.9878,4.5732,-11.9512
 1575019461634.0000,-0.3257,0.0009,0.8470,-11.6463,-0.9756,-10.3049
 1575019461642.0000,-0.3630,0.0097,0.8399,-2.5610,-5.0000,-6.0366
 1575019461649.0000,-0.3578,-0.0146,0.8351,3.0488,-4.3902,-1.2805
 1575019461664.0000,-0.3197,0.0255,0.8316,9.5732,-0.9146,1.7073
 1575019461672.0000,-0.3550,0.0524,0.9106,14.8171,7.5000,3.7195
 1575019461679.0000,-0.4723,0.0151,0.8939,9.0244,16.1585,3.1707
 1575019461694.0000,-0.5613,-0.0288,0.8459,1.9512,17.8659,-0.4268
 1575019461702.0000,-0.4441,-0.0651,0.8439,0.9756,7.9268,-6.9512
 1575019461709.0000,-0.3264,-0.0008,0.8748,8.1098,-5.2439,-9.6341
 1575019461717.0000,-0.3482,0.0212,0.8699,10.4268,-7.0732,-9.5732
 1575019461732.0000,-0.3724,0.0439,0.8257,6.2805,-0.9756,-10.0000
 1575019461739.0000,-0.2765,0.0820,0.8336,2.6220,2.5610,-10.3659
 1575019461747.0000,-0.2773,0.0886,0.8680,3.5366,6.4634,-11.7683
 1575019461762.0000,-0.3945,0.0934,0.9079,3.1098,21.5854,-11.2805
 1575019461769.0000,-0.4401,0.0989,0.9542,-2.1951,34.3293,-9.6341
 1575019461777.0000,-0.5000,0.0798,1.0128,-5.3049,39.4512,-10.0610
 1575019461792.0000,-0.5587,0.0874,1.0026,-14.6341,45.3659,-12.6220
 1575019461799.0000,-0.5610,0.0848,0.9216,-25.3049,49.6951,-13.1707
 1575019461807.0000,-0.5718,0.0505,0.8013,-29.8780,43.4146,-14.4512
 1575019461822.0000,-0.6219,0.0139,0.7920,-29.0244,31.4634,-16.1585
 1575019461829.0000,-0.4623,0.0015,0.8870,-20.4268,18.7195,-19.0854
 1575019461837.0000,-0.4149,0.0215,0.9277,-11.0366,8.3537,-16.3415
 1575019461852.0000,-0.4755,0.0189,0.8974,-6.2195,6.4024,-12.4390
 1575019461859.0000,-0.4922,0.0438,0.9127,-3.2317,3.2927,-9.5732
 1575019461867.0000,-0.4825,0.0410,0.9825,-1.2195,-6.7683,-6.7683
 1575019461874.0000,-0.4786,0.0483,1.0072,-0.6098,-15.0610,-4.6951
 1575019461889.0000,-0.4960,0.0825,0.9880,-3.2317,-18.0488,-3.2927
 1575019461897.0000,-0.4966,0.0743,0.9876,-8.4756,-19.3902,-2.9878
 1575019461904.0000,-0.4418,0.0600,1.0237,-13.6585,-20.1829,-2.8659
 1575019461919.0000,-0.4541,0.0866,1.0160,-17.0732,-19.6951,-2.1341
 1575019461927.0000,-0.4780,0.0602,1.0042,-21.8902,-14.5122,-2.0122
 1575019461934.0000,-0.4763,0.0070,0.9495,-26.8293,-11.2195,-2.8049
 1575019461949.0000,-0.4192,0.0240,0.8951,-22.6829,-10.9756,-5.4878
 1575019461957.0000,-0.3967,0.0285,0.9429,-19.3293,-10.8537,-5.9146
 1575019461964.0000,-0.4284,0.0035,1.0009,-21.7073,-10.9756,-3.9634
 1575019461979.0000,-0.4241,0.0139,0.9959,-23.0488,-13.5976,-1.5854
 1575019461987.0000,-0.4164,0.0194,0.9385,-27.4390,-17.6220,-0.3659
 1575019461994.0000,-0.4180,-0.0076,0.9358,-31.2195,-18.5366,-2.9878
 1575019462009.0000,-0.4083,-0.0240,0.9670,-31.2195,-17.7439,-5.5488
 1575019462017.0000,-0.3587,-0.0262,1.0026,-30.2439,-16.8293,-7.3171
 1575019462024.0000,-0.3355,-0.0157,0.9871,-30.3049,-15.6098,-8.4756
 1575019462039.0000,-0.3882,-0.0452,0.9535,-35.2439,-10.2439,-8.0488
 1575019462047.0000,-0.4354,-0.0999,0.8898,-40.4878,-5.7317,-9.4512
 1575019462054.0000,-0.3788,-0.0790,0.8206,-37.7439,-5.3049,-11.0366
 1575019462062.0000,-0.2462,-0.0813,0.8040,-34.7561,-8.4146,-12.3780
 1575019462077.0000,-0.2224,-0.0854,0.8047,-31.6463,-10.0000,-13.0488
 1575019462084.0000,-0.3077,-0.0754,0.8725,-25.1220,-4.1463,-9.3902
 1575019462092.0000,-0.3892,-0.0851,0.9047,-25.3049,3.5976,-4.5122
 1575019462107.0000,-0.3988,-0.0880,0.8779,-26.1585,7.3780,0.0000
 1575019462114.0000,-0.3712,-0.0700,0.8605,-26.4634,6.1585,0.0610
 1575019462122.0000,-0.3674,-0.0801,0.8547,-26.8902,4.4512,-1.7073
 1575019462137.0000,-0.3903,-0.1126,0.8523,-27.3780,6.0366,-2.1951
 1575019462144.0000,-0.4186,-0.1350,0.8738,-27.2561,7.8659,-0.7317
 1575019462152.0000,-0.4162,-0.1190,0.8625,-24.4512,6.6463,1.8902
 1575019462167.0000,-0.4279,-0.0794,0.8611,-20.7927,4.6951,4.2683
 1575019462174.0000,-0.5610,-0.0919,0.9010,-20.5488,6.4024,7.0122
 1575019462182.0000,-0.6093,-0.1148,0.9013,-21.7683,8.0488,7.5000
 1575019462197.0000,-0.5812,-0.0976,0.8657,-22.1951,4.6951,4.5732
 1575019462204.0000,-0.5813,-0.0910,0.8334,-22.5000,-3.7805,1.4634
 1575019462212.0000,-0.5320,-0.0936,0.7885,-21.0976,-13.5976,0.8537
 1575019462219.0000,-0.4063,-0.0733,0.8405,-16.8293,-21.4024,2.3780
 1575019462234.0000,-0.3342,-0.0757,0.8972,-13.7805,-24.3902,4.6951
 1575019462242.0000,-0.3566,-0.0865,0.9120,-13.4756,-17.0732,8.5366
 1575019462249.0000,-0.3421,-0.0907,0.9265,-16.0366,-8.9634,12.2561
 1575019462264.0000,-0.3065,-0.1011,0.9490,-17.5000,-9.6341,13.5366
 1575019462272.0000,-0.3422,-0.1151,0.9427,-17.6829,-16.0976,11.8293
 1575019462279.0000,-0.4194,-0.1478,0.9383,-18.5366,-21.6463,8.9634
 1575019462294.0000,-0.3855,-0.1608,0.9022,-16.8293,-25.4268,7.0122
 1575019462302.0000,-0.3062,-0.1742,0.8167,-14.0854,-26.7683,5.0610
 1575019462309.0000,-0.2773,-0.1670,0.6844,-10.6098,-26.0366,4.2073
 1575019462324.0000,-0.2260,-0.1566,0.5668,-5.2439,-26.1585,7.8659
 1575019462332.0000,-0.2686,-0.1826,0.5732,1.5854,-29.0854,16.4024
 1575019462339.0000,-0.3690,-0.2370,0.6231,11.8293,-30.8537,25.3049
 1575019462354.0000,-0.4341,-0.2465,0.6597,24.5122,-31.7683,32.5000
 1575019462362.0000,-0.4656,-0.2283,0.7128,44.5732,-35.8537,40.1829
 1575019462369.0000,-0.5035,-0.1473,0.7385,64.6341,-40.3659,49.3902
 1575019462384.0000,-0.5204,-0.0989,0.9025,79.2073,-45.1220,57.1951
 1575019462392.0000,-0.4565,-0.0214,1.1153,79.0854,-56.5854,60.1829
 1575019462399.0000,-0.4706,0.1969,1.2752,83.7195,-60.3659,65.1829
 1575019462407.0000,-0.5801,0.1573,1.1547,62.3171,-42.7439,64.5732
 1575019462422.0000,-0.5607,0.1951,0.9827,27.9268,-24.3293,51.5244
 1575019462429.0000,-0.4229,0.1794,0.9026,15.7317,-28.2317,38.3537
 1575019462437.0000,-0.2343,0.1237,0.8328,9.3902,-33.4756,25.8537
 1575019462452.0000,-0.1364,0.1172,0.8680,11.5244,-25.0610,20.9146
 1575019462459.0000,-0.2307,0.0580,0.9012,12.8049,-8.4756,25.5488
 1575019462467.0000,-0.3802,0.1187,0.9377,16.3415,5.0000,30.3659
 1575019462482.0000,-0.3895,0.1459,1.0446,18.6585,3.5976,30.2439
 1575019462489.0000,-0.4353,0.1202,1.0577,7.9268,-2.1341,28.7805
 1575019462497.0000,-0.4414,0.0529,1.0030,-8.5366,-4.2683,25.4878
 1575019462512.0000,-0.4474,-0.0436,0.9144,-17.5000,-7.9268,22.2561
 1575019462519.0000,-0.3701,-0.0361,0.9799,-5.1829,-15.1220,17.8659
 1575019462527.0000,-0.1801,0.0426,1.0802,7.2561,-20.9146,12.5610
 1575019462542.0000,-0.2117,0.0718,1.0488,5.1220,-13.5366,10.6707
 1575019462549.0000,-0.4473,0.0276,0.9086,-1.6463,10.2439,7.6829
 1575019462557.0000,-0.5752,0.0735,0.7952,-6.6463,20.9756,2.4390
 1575019462564.0000,-0.5318,0.0280,0.7774,-7.1951,10.1829,-3.1098
 1575019462580.0000,-0.3550,-0.0730,0.8602,-7.8049,-5.1829,-10.0000
 1575019462587.0000,-0.2192,-0.0370,0.9831,0.6707,-13.5366,-11.9512
 1575019462594.0000,-0.2004,-0.0374,1.0192,7.0122,-6.1585,-6.6463
 1575019462609.0000,-0.2035,-0.0204,0.9633,5.3049,10.0610,-3.2927
 1575019462617.0000,-0.2390,0.0679,0.9789,5.3049,18.2317,2.7439
 1575019462624.0000,-0.2883,0.1074,0.9550,-2.3171,22.2561,8.8415
 1575019462639.0000,-0.3040,0.1374,0.9086,-13.8415,24.4512,6.7683
 1575019462647.0000,-0.2932,0.1437,0.9419,-21.4024,19.7561,3.2317
 1575019462654.0000,-0.2576,0.1571,0.9984,-30.3049,17.3171,0.5488
 1575019462669.0000,-0.2416,0.1821,1.0382,-39.4512,18.4146,-4.8171
 1575019462677.0000,-0.2896,0.1162,1.0181,-50.7927,20.0000,-13.7805
 1575019462684.0000,-0.2757,0.1051,1.0162,-59.7561,21.1585,-19.2073
 1575019462699.0000,-0.2482,0.0583,1.0169,-60.3659,16.9512,-19.8780
 1575019462707.0000,-0.2670,-0.0140,0.9961,-60.4878,11.2195,-21.8293
 1575019462714.0000,-0.2414,-0.1669,0.9800,-59.6341,3.1098,-24.5732
 1575019462729.0000,-0.1727,-0.0712,0.9038,-43.0488,-5.9756,-26.5244
 1575019462737.0000,-0.0786,-0.1052,0.9592,-25.7317,-5.7317,-27.0732
 1575019462744.0000,-0.1486,-0.1136,1.0137,-26.8902,6.9512,-24.8171
 1575019462752.0000,-0.3579,-0.2721,1.1063,-36.7073,28.1707,-17.8659
 1575019462767.0000,-0.4248,-0.2482,1.1472,-34.4512,25.3049,-16.0366
 1575019462774.0000,-0.2885,-0.1437,1.1176,-14.3293,-3.5366,-9.6951
 1575019462782.0000,-0.2751,-0.1379,1.0643,-3.1707,-18.3537,-6.3415
 1575019462797.0000,-0.3721,-0.1706,1.0209,-6.1585,-10.1829,-8.0488
 1575019462804.0000,-0.4079,-0.1915,1.0159,-5.4878,-7.1951,-5.2439
 1575019462812.0000,-0.3525,-0.1565,0.9534,2.6829,-11.9512,-1.8293
 1575019462827.0000,-0.3051,-0.1105,0.9188,10.9756,-12.1951,0.1220
 1575019462834.0000,-0.3088,-0.1254,0.9001,14.4512,-6.1585,2.8659
 1575019462842.0000,-0.3327,-0.1100,0.9185,14.9390,3.7195,5.0610
 1575019462857.0000,-0.3876,-0.0957,0.8765,12.1951,12.1341,9.7561
 1575019462864.0000,-0.3614,-0.1213,0.7794,5.2439,13.0488,10.5488
 1575019462872.0000,-0.2533,-0.1067,0.7447,3.7805,2.8659,7.1341
 1575019462887.0000,-0.2324,-0.0939,0.7672,4.1463,-5.9146,8.3537
 1575019462894.0000,-0.2309,-0.1092,0.8026,-0.1829,-5.5488,10.1829
 1575019462902.0000,-0.2653,-0.1044,0.8612,-4.3902,-3.2927,10.2439
 1575019462909.0000,-0.3234,-0.1172,0.9278,-8.9024,-2.1951,8.8415
 1575019462924.0000,-0.3511,-0.1012,0.9764,-13.6585,-2.8049,5.3659
 1575019462932.0000,-0.4022,-0.1056,1.0079,-17.6829,-6.0366,1.2195
 1575019462939.0000,-0.4119,-0.1113,1.0432,-21.5244,-8.5366,-4.6341
 1575019462954.0000,-0.4090,-0.0840,1.0321,-20.3659,-6.6463,-6.0366
 1575019462962.0000,-0.4393,-0.0457,0.9887,-15.1220,0.2439,-3.6585
 1575019462969.0000,-0.4367,-0.0572,0.9768,-11.0976,3.5976,-2.3780
 1575019462984.0000,-0.4107,-0.0626,0.9843,-8.2317,1.4024,0.7927
 1575019462992.0000,-0.3519,-0.0753,0.9604,-2.9878,0.6098,3.5976
 1575019462999.0000,-0.2667,-0.0439,0.9142,2.3780,0.9756,4.6341
 1575019463014.0000,-0.2358,-0.0524,0.9144,7.5000,2.6220,6.7073
 1575019463022.0000,-0.2166,-0.1152,0.9182,10.4268,6.4634,6.7073
