epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1567419486382,2019-09-02T03:18:06.382,1.696,-1.036,-0.118,0.073
1567419486382,2019-09-02T03:18:06.382,1.696,-1.123,-0.055,0.013
1567419486382,2019-09-02T03:18:06.382,1.696,-1.082,-0.019,-0.068
1567419486425,2019-09-02T03:18:06.425,1.739,-1.069,-0.002,0.047
1567419486425,2019-09-02T03:18:06.425,1.739,-0.956,0.018,0.264
1567419486425,2019-09-02T03:18:06.425,1.739,-0.848,0.020,0.328
1567419486465,2019-09-02T03:18:06.465,1.779,-0.810,0.051,0.204
1567419486465,2019-09-02T03:18:06.465,1.779,-0.975,0.119,0.085
1567419486465,2019-09-02T03:18:06.465,1.779,-1.082,0.205,0.115
1567419486510,2019-09-02T03:18:06.510,1.824,-0.969,0.159,0.289
1567419486510,2019-09-02T03:18:06.510,1.824,-0.827,0.105,0.454
1567419486510,2019-09-02T03:18:06.510,1.824,-0.757,0.135,0.517
1567419486550,2019-09-02T03:18:06.550,1.864,-0.848,0.230,0.437
1567419486550,2019-09-02T03:18:06.550,1.864,-0.988,0.260,0.341
1567419486550,2019-09-02T03:18:06.550,1.864,-0.868,0.178,0.433
1567419486592,2019-09-02T03:18:06.592,1.906,-0.897,0.157,0.595
1567419486592,2019-09-02T03:18:06.592,1.906,-0.839,0.159,0.689
1567419486592,2019-09-02T03:18:06.592,1.906,-0.670,0.090,0.666
1567419486630,2019-09-02T03:18:06.630,1.944,-0.784,0.117,0.583
1567419486630,2019-09-02T03:18:06.630,1.944,-0.798,0.086,0.599
1567419486630,2019-09-02T03:18:06.630,1.944,-0.699,0.039,0.618
1567419486668,2019-09-02T03:18:06.668,1.982,-0.748,0.057,0.632
1567419486668,2019-09-02T03:18:06.668,1.982,-0.747,0.063,0.635
1567419486668,2019-09-02T03:18:06.668,1.982,-0.734,0.025,0.642
1567419486703,2019-09-02T03:18:06.703,2.017,-0.682,0.016,0.641
1567419486703,2019-09-02T03:18:06.703,2.017,-0.707,0.028,0.635
1567419486703,2019-09-02T03:18:06.703,2.017,-0.755,0.033,0.661
1567419486750,2019-09-02T03:18:06.750,2.064,-0.744,0.009,0.707
1567419486750,2019-09-02T03:18:06.750,2.064,-0.727,0.012,0.724
1567419486750,2019-09-02T03:18:06.750,2.064,-0.681,0.031,0.710
1567419486790,2019-09-02T03:18:06.790,2.104,-0.639,0.005,0.705
1567419486790,2019-09-02T03:18:06.790,2.104,-0.694,-0.032,0.696
1567419486790,2019-09-02T03:18:06.790,2.104,-0.649,-0.032,0.737
1567419486852,2019-09-02T03:18:06.852,2.166,-0.683,-0.041,0.743
1567419486852,2019-09-02T03:18:06.852,2.166,-0.659,-0.020,0.700
1567419486852,2019-09-02T03:18:06.852,2.166,-0.733,-0.047,0.684
1567419486907,2019-09-02T03:18:06.907,2.221,-0.770,-0.058,0.783
1567419486907,2019-09-02T03:18:06.907,2.221,-0.672,-0.022,0.832
1567419486907,2019-09-02T03:18:06.907,2.221,-0.888,0.138,0.598
1567419486972,2019-09-02T03:18:06.972,2.286,-0.913,0.204,0.452
1567419486972,2019-09-02T03:18:06.972,2.286,-0.976,0.155,0.532
1567419486972,2019-09-02T03:18:06.972,2.286,-0.925,0.170,0.765
1567419487028,2019-09-02T03:18:07.028,2.342,-0.931,0.215,0.882
1567419487028,2019-09-02T03:18:07.028,2.342,-0.964,0.333,0.649
1567419487028,2019-09-02T03:18:07.028,2.342,-0.778,0.379,0.449
1567419487110,2019-09-02T03:18:07.110,2.424,-0.691,0.401,0.454
1567419487110,2019-09-02T03:18:07.110,2.424,-0.584,0.400,0.486
1567419487110,2019-09-02T03:18:07.110,2.424,-0.433,0.318,0.588
1567419487141,2019-09-02T03:18:07.141,2.455,-0.306,0.253,0.629
1567419487141,2019-09-02T03:18:07.141,2.455,-0.131,0.151,0.576
1567419487141,2019-09-02T03:18:07.141,2.455,-0.144,0.027,0.625
1567419487206,2019-09-02T03:18:07.206,2.520,-0.208,-0.144,0.751
1567419487206,2019-09-02T03:18:07.206,2.520,-0.469,-0.230,0.816
1567419487206,2019-09-02T03:18:07.206,2.520,-0.684,-0.194,0.911
1567419487268,2019-09-02T03:18:07.268,2.582,-0.659,-0.197,1.046
1567419487268,2019-09-02T03:18:07.268,2.582,-0.530,-0.276,1.125
1567419487268,2019-09-02T03:18:07.268,2.582,-0.529,-0.301,1.024
1567419487342,2019-09-02T03:18:07.342,2.656,-0.641,-0.125,0.903
1567419487342,2019-09-02T03:18:07.342,2.656,-0.602,0.073,0.854
1567419487342,2019-09-02T03:18:07.342,2.656,-0.486,0.153,0.777
1567419487389,2019-09-02T03:18:07.389,2.703,-0.582,0.175,0.635
1567419487389,2019-09-02T03:18:07.389,2.703,-0.739,0.218,0.553
1567419487389,2019-09-02T03:18:07.389,2.703,-0.562,0.229,0.575
1567419487444,2019-09-02T03:18:07.444,2.758,-0.430,0.159,0.536
1567419487444,2019-09-02T03:18:07.444,2.758,-0.597,0.051,0.536
1567419487444,2019-09-02T03:18:07.444,2.758,-0.795,0.015,0.546
1567419487507,2019-09-02T03:18:07.507,2.821,-0.673,-0.101,0.838
1567419487507,2019-09-02T03:18:07.507,2.821,-0.637,-0.112,1.079
1567419487507,2019-09-02T03:18:07.507,2.821,-0.835,-0.148,1.267
1567419487563,2019-09-02T03:18:07.563,2.877,-0.575,-0.215,1.036
1567419487563,2019-09-02T03:18:07.563,2.877,-0.433,-0.170,0.606
1567419487563,2019-09-02T03:18:07.563,2.877,-0.802,-0.089,0.565
1567419487620,2019-09-02T03:18:07.620,2.934,-0.932,-0.232,0.826
1567419487620,2019-09-02T03:18:07.620,2.934,-0.379,-0.301,1.124
1567419487620,2019-09-02T03:18:07.620,2.934,-0.420,-0.196,1.016
1567419487678,2019-09-02T03:18:07.678,2.992,-0.475,-0.320,0.900
1567419487678,2019-09-02T03:18:07.678,2.992,-0.582,-0.404,0.666
1567419487678,2019-09-02T03:18:07.678,2.992,-0.676,-0.185,0.481
1567419487742,2019-09-02T03:18:07.742,3.056,-0.851,0.064,0.493
1567419487742,2019-09-02T03:18:07.742,3.056,-1.131,0.317,0.583
1567419487742,2019-09-02T03:18:07.742,3.056,-1.294,0.378,0.606
1567419487795,2019-09-02T03:18:07.795,3.109,-1.686,0.573,0.576
1567419487795,2019-09-02T03:18:07.795,3.109,-1.282,0.581,0.427
1567419487795,2019-09-02T03:18:07.795,3.109,-0.316,0.432,0.243
1567419487881,2019-09-02T03:18:07.881,3.195,0.036,0.278,0.310
1567419487881,2019-09-02T03:18:07.881,3.195,-0.401,0.231,0.678
1567419487881,2019-09-02T03:18:07.881,3.195,-0.257,0.054,0.746
1567419487976,2019-09-02T03:18:07.976,3.290,-0.242,-0.100,0.589
1567419487976,2019-09-02T03:18:07.976,3.290,-0.493,-0.482,0.930
1567419487976,2019-09-02T03:18:07.976,3.290,-0.035,-0.959,1.488
1567419488009,2019-09-02T03:18:08.009,3.323,-0.429,-1.212,1.113
1567419488009,2019-09-02T03:18:08.009,3.323,-1.122,-0.696,0.561
1567419488009,2019-09-02T03:18:08.009,3.323,-0.821,-0.454,0.568
1567419488059,2019-09-02T03:18:08.059,3.373,-1.265,0.003,0.631
1567419488059,2019-09-02T03:18:08.059,3.373,-0.701,-0.053,0.966
1567419488059,2019-09-02T03:18:08.059,3.373,-0.509,0.107,0.494
1567419488095,2019-09-02T03:18:08.095,3.409,-1.056,0.292,0.275
1567419488095,2019-09-02T03:18:08.095,3.409,-1.064,0.246,0.887
1567419488095,2019-09-02T03:18:08.095,3.409,-0.783,0.176,0.838
1567419488145,2019-09-02T03:18:08.145,3.459,-0.918,0.117,0.695
1567419488145,2019-09-02T03:18:08.145,3.459,-1.012,0.202,0.649
1567419488145,2019-09-02T03:18:08.145,3.459,-0.902,0.237,0.754
1567419488217,2019-09-02T03:18:08.217,3.531,-0.721,0.095,0.875
1567419488217,2019-09-02T03:18:08.217,3.531,-0.667,0.080,0.836
1567419488217,2019-09-02T03:18:08.217,3.531,-0.655,0.147,0.749
1567419488286,2019-09-02T03:18:08.286,3.600,-0.637,0.207,0.738
1567419488286,2019-09-02T03:18:08.286,3.600,-0.645,0.247,0.843
1567419488286,2019-09-02T03:18:08.286,3.600,-0.623,0.247,1.015
1567419488329,2019-09-02T03:18:08.329,3.643,-0.363,0.176,0.950
1567419488329,2019-09-02T03:18:08.329,3.643,-0.324,0.185,0.692
1567419488329,2019-09-02T03:18:08.329,3.643,-0.438,0.105,0.535
1567419488385,2019-09-02T03:18:08.385,3.699,-0.616,0.015,0.433
1567419488385,2019-09-02T03:18:08.385,3.699,-0.420,-0.186,0.659
1567419488385,2019-09-02T03:18:08.385,3.699,-0.305,-0.172,0.744
1567419488463,2019-09-02T03:18:08.463,3.777,-0.484,-0.125,0.599
1567419488463,2019-09-02T03:18:08.463,3.777,-0.844,-0.076,0.341
1567419488463,2019-09-02T03:18:08.463,3.777,-0.846,-0.135,0.239
1567419488547,2019-09-02T03:18:08.547,3.861,-0.716,-0.187,0.333
1567419488547,2019-09-02T03:18:08.547,3.861,-0.763,-0.283,0.510
1567419488547,2019-09-02T03:18:08.547,3.861,-0.493,-0.380,0.813
1567419488600,2019-09-02T03:18:08.600,3.914,-0.844,-0.352,0.431
1567419488600,2019-09-02T03:18:08.600,3.914,-0.805,-0.306,0.350
1567419488600,2019-09-02T03:18:08.600,3.914,-0.803,-0.205,0.243
1567419488668,2019-09-02T03:18:08.668,3.982,-0.836,-0.100,0.042
1567419488668,2019-09-02T03:18:08.668,3.982,-0.889,-0.070,0.007
1567419488668,2019-09-02T03:18:08.668,3.982,-1.066,-0.044,0.030
1567419488720,2019-09-02T03:18:08.720,4.034,-0.889,0.031,0.051
1567419488720,2019-09-02T03:18:08.720,4.034,-0.745,0.042,-0.017
1567419488720,2019-09-02T03:18:08.720,4.034,-0.923,0.026,-0.189
1567419488776,2019-09-02T03:18:08.776,4.090,-1.156,0.073,-0.241
1567419488776,2019-09-02T03:18:08.776,4.090,-1.013,0.161,-0.285
1567419488776,2019-09-02T03:18:08.776,4.090,-1.192,0.236,-0.414
1567419488826,2019-09-02T03:18:08.826,4.140,-1.617,0.258,-0.426
1567419488826,2019-09-02T03:18:08.826,4.140,-0.995,0.171,-0.146
1567419488826,2019-09-02T03:18:08.826,4.140,-0.929,0.207,-0.057
1567419488878,2019-09-02T03:18:08.878,4.192,-1.129,0.267,-0.213
1567419488878,2019-09-02T03:18:08.878,4.192,-1.051,0.229,-0.417
1567419488878,2019-09-02T03:18:08.878,4.192,-0.972,0.212,-0.588
1567419488941,2019-09-02T03:18:08.941,4.255,-0.857,0.158,-0.546
1567419488941,2019-09-02T03:18:08.941,4.255,-0.908,0.157,-0.433
1567419488941,2019-09-02T03:18:08.941,4.255,-0.941,0.135,-0.333
1567419488982,2019-09-02T03:18:08.982,4.296,-0.917,0.109,-0.317
1567419488982,2019-09-02T03:18:08.982,4.296,-0.859,0.074,-0.316
1567419488982,2019-09-02T03:18:08.982,4.296,-0.856,0.044,-0.299
1567419489070,2019-09-02T03:18:09.070,4.384,-0.958,0.031,-0.267
1567419489070,2019-09-02T03:18:09.070,4.384,-1.087,0.027,-0.215
1567419489070,2019-09-02T03:18:09.070,4.384,-1.130,0.065,-0.207
1567419489118,2019-09-02T03:18:09.118,4.432,-1.096,0.079,-0.211
1567419489118,2019-09-02T03:18:09.118,4.432,-1.018,0.075,-0.164
1567419489118,2019-09-02T03:18:09.118,4.432,-1.000,0.083,-0.147
1567419489197,2019-09-02T03:18:09.197,4.511,-1.078,0.123,-0.179
1567419489197,2019-09-02T03:18:09.197,4.511,-1.008,0.116,-0.134
1567419489197,2019-09-02T03:18:09.197,4.511,-0.990,0.082,-0.073
1567419489224,2019-09-02T03:18:09.224,4.538,-0.856,0.125,-0.011
1567419489224,2019-09-02T03:18:09.224,4.538,-0.651,0.178,-0.015
1567419489224,2019-09-02T03:18:09.224,4.538,-0.799,0.082,0.083
1567419489274,2019-09-02T03:18:09.274,4.588,-0.495,-0.006,0.450
1567419489274,2019-09-02T03:18:09.274,4.588,-0.684,-0.036,0.531
1567419489274,2019-09-02T03:18:09.274,4.588,-0.688,-0.094,0.465
1567419489333,2019-09-02T03:18:09.333,4.647,-0.898,-0.045,0.261
1567419489333,2019-09-02T03:18:09.333,4.647,-1.012,-0.008,0.138
1567419489333,2019-09-02T03:18:09.333,4.647,-0.903,-0.006,0.153
1567419489459,2019-09-02T03:18:09.459,4.773,-0.838,0.009,0.202
1567419489459,2019-09-02T03:18:09.459,4.773,-0.870,-0.003,0.288
1567419489459,2019-09-02T03:18:09.459,4.773,-1.010,0.045,0.241
1567419489513,2019-09-02T03:18:09.513,4.827,-0.982,0.023,0.220
1567419489513,2019-09-02T03:18:09.513,4.827,-0.814,-0.034,0.276
1567419489513,2019-09-02T03:18:09.513,4.827,-0.877,-0.014,0.290
1567419489575,2019-09-02T03:18:09.575,4.889,-0.987,0.075,0.245
1567419489575,2019-09-02T03:18:09.575,4.889,-1.153,0.090,0.269
1567419489575,2019-09-02T03:18:09.575,4.889,-0.924,0.001,0.388
1567419489716,2019-09-02T03:18:09.716,5.030,-0.907,-0.037,0.437
1567419489716,2019-09-02T03:18:09.716,5.030,-1.102,0.007,0.332
1567419489716,2019-09-02T03:18:09.716,5.030,-1.006,-0.009,0.238
1567419489790,2019-09-02T03:18:09.790,5.104,-0.873,-0.037,0.306
1567419489790,2019-09-02T03:18:09.790,5.104,-1.023,0.063,0.342
1567419489790,2019-09-02T03:18:09.790,5.104,-0.925,0.073,0.295
1567419489866,2019-09-02T03:18:09.866,5.180,-0.841,0.005,0.331
1567419489866,2019-09-02T03:18:09.866,5.180,-1.027,0.027,0.305
1567419489866,2019-09-02T03:18:09.866,5.180,-1.102,0.033,0.245
1567419489952,2019-09-02T03:18:09.952,5.266,-1.062,0.031,0.143
1567419489952,2019-09-02T03:18:09.952,5.266,-1.010,0.039,0.142
1567419489952,2019-09-02T03:18:09.952,5.266,-0.912,-0.003,0.323
1567419490055,2019-09-02T03:18:10.055,5.369,-0.883,-0.067,0.386
1567419490055,2019-09-02T03:18:10.055,5.369,-0.827,-0.068,0.376
1567419490055,2019-09-02T03:18:10.055,5.369,-0.807,-0.045,0.348
1567419490189,2019-09-02T03:18:10.189,5.503,-0.922,-0.002,0.303
1567419490189,2019-09-02T03:18:10.189,5.503,-0.932,0.000,0.282
1567419490189,2019-09-02T03:18:10.189,5.503,-0.916,0.002,0.291
1567419490320,2019-09-02T03:18:10.320,5.634,-0.850,0.013,0.318
1567419490320,2019-09-02T03:18:10.320,5.634,-0.808,0.042,0.372
1567419490320,2019-09-02T03:18:10.320,5.634,-0.866,0.051,0.442
1567419490380,2019-09-02T03:18:10.380,5.694,-0.902,0.044,0.545
1567419490380,2019-09-02T03:18:10.380,5.694,-0.837,0.057,0.548
1567419490380,2019-09-02T03:18:10.380,5.694,-0.867,0.102,0.447
1567419490502,2019-09-02T03:18:10.502,5.816,-0.857,0.117,0.501
1567419490502,2019-09-02T03:18:10.502,5.816,-0.887,0.068,0.561
1567419490502,2019-09-02T03:18:10.502,5.816,-0.913,0.017,0.585
1567419490590,2019-09-02T03:18:10.590,5.904,-0.796,-0.021,0.595
1567419490590,2019-09-02T03:18:10.590,5.904,-0.644,-0.032,0.581
1567419490590,2019-09-02T03:18:10.590,5.904,-0.742,-0.009,0.572
1567419490690,2019-09-02T03:18:10.690,6.004,-0.826,-0.020,0.561
1567419490690,2019-09-02T03:18:10.690,6.004,-0.838,-0.027,0.566
1567419490690,2019-09-02T03:18:10.690,6.004,-0.781,-0.015,0.570
1567419490863,2019-09-02T03:18:10.863,6.177,-0.728,-0.010,0.559
1567419490863,2019-09-02T03:18:10.863,6.177,-0.836,0.034,0.450
1567419490863,2019-09-02T03:18:10.863,6.177,-1.068,0.067,0.407
1567419491005,2019-09-02T03:18:11.005,6.319,-1.112,0.035,0.443
1567419491005,2019-09-02T03:18:11.005,6.319,-0.855,-0.004,0.420
1567419491005,2019-09-02T03:18:11.005,6.319,-0.747,-0.024,0.396
1567419491169,2019-09-02T03:18:11.169,6.483,-0.800,-0.031,0.412
1567419491169,2019-09-02T03:18:11.169,6.483,-1.068,-0.032,0.313
1567419491169,2019-09-02T03:18:11.169,6.483,-1.128,-0.035,0.326
1567419491329,2019-09-02T03:18:11.329,6.643,-1.101,-0.045,0.366
1567419491329,2019-09-02T03:18:11.329,6.643,-1.026,-0.061,0.389
1567419491329,2019-09-02T03:18:11.329,6.643,-0.931,-0.104,0.331
1567419491468,2019-09-02T03:18:11.468,6.782,-0.885,-0.120,0.339
1567419491468,2019-09-02T03:18:11.468,6.782,-0.710,-0.051,0.499
1567419491468,2019-09-02T03:18:11.468,6.782,-0.401,-0.043,0.577
1567419491641,2019-09-02T03:18:11.641,6.955,-0.413,-0.061,0.531
1567419491641,2019-09-02T03:18:11.641,6.955,-0.612,-0.017,0.573
1567419491641,2019-09-02T03:18:11.641,6.955,-0.902,-0.033,0.609
1567419491798,2019-09-02T03:18:11.798,7.112,-0.959,0.001,0.595
1567419491798,2019-09-02T03:18:11.798,7.112,-0.810,0.046,0.599
1567419491798,2019-09-02T03:18:11.798,7.112,-0.634,0.056,0.665
1567419491903,2019-09-02T03:18:11.903,7.217,-0.802,0.131,0.534
1567419491903,2019-09-02T03:18:11.903,7.217,-1.019,0.137,0.583
1567419491903,2019-09-02T03:18:11.903,7.217,-0.690,0.107,1.007
1567419492056,2019-09-02T03:18:12.056,7.370,-0.661,0.242,0.725
1567419492056,2019-09-02T03:18:12.056,7.370,-0.880,0.319,0.444
1567419492056,2019-09-02T03:18:12.056,7.370,-0.985,0.221,0.652
1567419492178,2019-09-02T03:18:12.178,7.492,-0.473,0.154,0.725
1567419492178,2019-09-02T03:18:12.178,7.492,-0.388,0.038,0.627
1567419492178,2019-09-02T03:18:12.178,7.492,-0.569,0.005,0.721
1567419492348,2019-09-02T03:18:12.348,7.662,-0.461,-0.007,0.906
1567419492348,2019-09-02T03:18:12.348,7.662,-0.279,0.028,0.892
1567419492348,2019-09-02T03:18:12.348,7.662,-0.188,-0.024,0.794
1567419492520,2019-09-02T03:18:12.520,7.834,-0.331,-0.106,0.809
1567419492520,2019-09-02T03:18:12.520,7.834,-0.352,-0.167,0.799
1567419492520,2019-09-02T03:18:12.520,7.834,-0.239,-0.173,0.712
1567419492683,2019-09-02T03:18:12.683,7.997,-0.332,-0.173,0.639
1567419492683,2019-09-02T03:18:12.683,7.997,-0.156,-0.547,1.435
1567419492683,2019-09-02T03:18:12.683,7.997,-1.076,-0.294,1.375
1567419492824,2019-09-02T03:18:12.824,8.138,-0.608,0.059,0.899
1567419492824,2019-09-02T03:18:12.824,8.138,-0.519,0.143,0.528
1567419492824,2019-09-02T03:18:12.824,8.138,-0.958,0.094,0.609
1567419492986,2019-09-02T03:18:12.986,8.300,-0.760,0.004,0.822
1567419492986,2019-09-02T03:18:12.986,8.300,-0.691,0.004,0.828
