epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1567420569846,2019-09-02T03:36:09.846,0.000,-0.915,7.500,-1.524
1567420569846,2019-09-02T03:36:09.846,0.000,-1.707,7.012,-2.256
1567420569846,2019-09-02T03:36:09.846,0.000,-1.220,6.646,-1.890
1567420569956,2019-09-02T03:36:09.956,0.110,-0.854,6.037,-0.976
1567420569956,2019-09-02T03:36:09.956,0.110,-1.098,5.671,-0.122
1567420569956,2019-09-02T03:36:09.956,0.110,-0.488,6.159,0.244
1567420570007,2019-09-02T03:36:10.007,0.161,-0.122,6.829,0.305
1567420570007,2019-09-02T03:36:10.007,0.161,0.732,7.561,0.061
1567420570007,2019-09-02T03:36:10.007,0.161,1.037,6.280,-0.244
1567420570049,2019-09-02T03:36:10.049,0.203,1.098,4.634,-0.183
1567420570049,2019-09-02T03:36:10.049,0.203,0.610,2.988,-0.183
1567420570049,2019-09-02T03:36:10.049,0.203,0.976,3.659,0.061
1567420570089,2019-09-02T03:36:10.089,0.243,1.098,2.683,0.305
1567420570089,2019-09-02T03:36:10.089,0.243,1.098,1.768,0.366
1567420570089,2019-09-02T03:36:10.089,0.243,0.732,0.671,0.305
1567420570131,2019-09-02T03:36:10.131,0.285,0.305,-0.427,0.488
1567420570131,2019-09-02T03:36:10.131,0.285,0.427,-0.122,0.305
1567420570131,2019-09-02T03:36:10.131,0.285,0.549,0.549,0.305
1567420570171,2019-09-02T03:36:10.171,0.325,0.427,2.134,0.244
1567420570171,2019-09-02T03:36:10.171,0.325,0.366,2.561,0.244
1567420570171,2019-09-02T03:36:10.171,0.325,0.122,2.439,0.305
1567420570201,2019-09-02T03:36:10.201,0.355,0.183,2.561,0.122
1567420570201,2019-09-02T03:36:10.201,0.355,-0.427,1.524,0.000
1567420570201,2019-09-02T03:36:10.201,0.355,-0.732,0.061,0.305
1567420570252,2019-09-02T03:36:10.252,0.406,-0.610,-0.244,0.488
1567420570252,2019-09-02T03:36:10.252,0.406,-0.366,0.122,0.427
1567420570252,2019-09-02T03:36:10.252,0.406,-0.183,1.098,0.366
1567420570294,2019-09-02T03:36:10.294,0.448,0.061,1.585,0.549
1567420570294,2019-09-02T03:36:10.294,0.448,0.061,1.585,0.488
1567420570294,2019-09-02T03:36:10.294,0.448,0.366,2.134,0.610
1567420570334,2019-09-02T03:36:10.334,0.488,0.610,2.561,0.671
1567420570334,2019-09-02T03:36:10.334,0.488,0.366,2.134,0.732
1567420570334,2019-09-02T03:36:10.334,0.488,-0.183,0.793,0.488
1567420570364,2019-09-02T03:36:10.364,0.518,-0.366,0.061,0.305
1567420570364,2019-09-02T03:36:10.364,0.518,-0.244,0.061,0.427
1567420570364,2019-09-02T03:36:10.364,0.518,0.122,0.854,0.549
1567420570425,2019-09-02T03:36:10.425,0.579,0.305,1.402,0.427
1567420570425,2019-09-02T03:36:10.425,0.579,0.122,0.793,0.549
1567420570425,2019-09-02T03:36:10.425,0.579,-0.244,0.183,0.671
1567420570464,2019-09-02T03:36:10.464,0.618,-0.244,0.610,0.549
1567420570464,2019-09-02T03:36:10.464,0.618,-0.183,0.488,0.671
1567420570464,2019-09-02T03:36:10.464,0.618,-0.244,-0.244,0.610
1567420570504,2019-09-02T03:36:10.504,0.658,-0.549,-0.854,0.610
1567420570504,2019-09-02T03:36:10.504,0.658,-0.061,-0.366,0.732
1567420570504,2019-09-02T03:36:10.504,0.658,0.427,0.427,0.610
1567420570547,2019-09-02T03:36:10.547,0.701,1.037,0.793,1.159
1567420570547,2019-09-02T03:36:10.547,0.701,1.037,1.524,1.707
1567420570547,2019-09-02T03:36:10.547,0.701,0.976,1.037,1.220
1567420570566,2019-09-02T03:36:10.566,0.720,0.488,0.000,1.341
1567420570566,2019-09-02T03:36:10.566,0.720,-0.122,-1.159,1.341
1567420570566,2019-09-02T03:36:10.566,0.720,-0.732,-1.951,1.463
1567420570625,2019-09-02T03:36:10.625,0.779,-0.732,-2.134,1.280
1567420570625,2019-09-02T03:36:10.625,0.779,-0.244,-1.585,1.098
1567420570625,2019-09-02T03:36:10.625,0.779,0.305,-0.671,0.549
1567420570675,2019-09-02T03:36:10.675,0.829,0.488,-0.183,0.488
1567420570675,2019-09-02T03:36:10.675,0.829,0.488,-0.183,0.671
1567420570675,2019-09-02T03:36:10.675,0.829,0.244,-0.305,0.915
1567420570712,2019-09-02T03:36:10.712,0.866,0.122,-0.305,0.793
1567420570712,2019-09-02T03:36:10.712,0.866,-0.122,-0.061,0.305
1567420570712,2019-09-02T03:36:10.712,0.866,-0.122,0.244,0.244
1567420570759,2019-09-02T03:36:10.759,0.913,-0.122,0.244,0.183
1567420570759,2019-09-02T03:36:10.759,0.913,-0.183,0.122,0.122
1567420570759,2019-09-02T03:36:10.759,0.913,-0.122,0.366,-0.061
1567420570811,2019-09-02T03:36:10.811,0.965,-0.122,0.671,-0.122
1567420570811,2019-09-02T03:36:10.811,0.965,-0.183,0.427,0.061
1567420570811,2019-09-02T03:36:10.811,0.965,0.061,1.159,0.305
1567420570864,2019-09-02T03:36:10.864,1.018,0.244,1.524,0.061
1567420570864,2019-09-02T03:36:10.864,1.018,0.427,1.707,-0.061
1567420570864,2019-09-02T03:36:10.864,1.018,0.183,0.488,-0.061
1567420570903,2019-09-02T03:36:10.903,1.057,-0.244,-0.549,-0.122
1567420570903,2019-09-02T03:36:10.903,1.057,-0.610,-0.976,-0.366
1567420570903,2019-09-02T03:36:10.903,1.057,-0.610,-0.610,-0.183
1567420570948,2019-09-02T03:36:10.948,1.102,-0.671,-0.305,0.000
1567420570948,2019-09-02T03:36:10.948,1.102,-0.549,-0.366,0.610
1567420570948,2019-09-02T03:36:10.948,1.102,-0.427,-0.488,0.854
1567420570998,2019-09-02T03:36:10.998,1.152,-0.183,-0.122,0.976
1567420570998,2019-09-02T03:36:10.998,1.152,0.244,0.427,1.098
1567420570998,2019-09-02T03:36:10.998,1.152,0.000,0.061,1.098
1567420571057,2019-09-02T03:36:11.057,1.211,-0.244,-0.305,0.915
1567420571057,2019-09-02T03:36:11.057,1.211,-0.244,0.183,1.037
1567420571057,2019-09-02T03:36:11.057,1.211,-0.305,0.915,0.915
1567420571085,2019-09-02T03:36:11.085,1.239,-0.122,2.500,0.488
1567420571085,2019-09-02T03:36:11.085,1.239,0.183,3.171,-0.244
1567420571085,2019-09-02T03:36:11.085,1.239,0.488,3.659,-0.610
1567420571124,2019-09-02T03:36:11.124,1.278,0.732,3.537,-1.037
1567420571124,2019-09-02T03:36:11.124,1.278,0.183,2.378,-0.671
1567420571124,2019-09-02T03:36:11.124,1.278,-0.427,1.159,-0.122
1567420571179,2019-09-02T03:36:11.179,1.333,-0.610,1.220,0.366
1567420571179,2019-09-02T03:36:11.179,1.333,-0.244,2.500,0.244
1567420571179,2019-09-02T03:36:11.179,1.333,0.122,3.537,0.427
1567420571208,2019-09-02T03:36:11.208,1.362,0.305,3.415,0.915
1567420571208,2019-09-02T03:36:11.208,1.362,0.000,2.256,0.732
1567420571208,2019-09-02T03:36:11.208,1.362,-0.244,0.854,0.610
1567420571246,2019-09-02T03:36:11.246,1.400,-0.549,0.183,0.793
1567420571246,2019-09-02T03:36:11.246,1.400,-0.488,0.488,0.610
1567420571246,2019-09-02T03:36:11.246,1.400,-0.183,1.524,0.427
1567420571298,2019-09-02T03:36:11.298,1.452,0.122,1.768,0.488
1567420571298,2019-09-02T03:36:11.298,1.452,0.061,1.707,0.976
1567420571298,2019-09-02T03:36:11.298,1.452,0.061,0.915,1.037
1567420571333,2019-09-02T03:36:11.333,1.487,0.305,1.768,0.427
1567420571333,2019-09-02T03:36:11.333,1.487,0.122,1.463,0.366
1567420571333,2019-09-02T03:36:11.333,1.487,-0.122,1.220,0.549
1567420571386,2019-09-02T03:36:11.386,1.540,-0.366,0.427,0.366
1567420571386,2019-09-02T03:36:11.386,1.540,-0.366,0.671,0.244
1567420571386,2019-09-02T03:36:11.386,1.540,0.061,0.976,0.366
1567420571444,2019-09-02T03:36:11.444,1.598,0.244,1.524,-0.061
1567420571444,2019-09-02T03:36:11.444,1.598,0.488,1.707,0.061
1567420571444,2019-09-02T03:36:11.444,1.598,0.244,1.341,0.061
1567420571468,2019-09-02T03:36:11.468,1.622,0.000,0.854,0.061
1567420571468,2019-09-02T03:36:11.468,1.622,0.000,1.220,0.122
1567420571468,2019-09-02T03:36:11.468,1.622,-0.183,1.768,0.366
1567420571526,2019-09-02T03:36:11.526,1.680,-0.305,2.439,0.061
1567420571526,2019-09-02T03:36:11.526,1.680,-0.305,1.524,0.183
1567420571526,2019-09-02T03:36:11.526,1.680,0.000,0.915,0.061
1567420571544,2019-09-02T03:36:11.544,1.698,-0.061,0.244,0.183
1567420571544,2019-09-02T03:36:11.544,1.698,0.122,0.183,0.122
1567420571544,2019-09-02T03:36:11.544,1.698,0.000,0.366,0.183
1567420571580,2019-09-02T03:36:11.580,1.734,0.061,0.366,0.183
1567420571580,2019-09-02T03:36:11.580,1.734,-0.183,-0.122,0.244
1567420571580,2019-09-02T03:36:11.580,1.734,-0.244,0.061,0.183
1567420571618,2019-09-02T03:36:11.618,1.772,-0.366,0.000,0.366
1567420571618,2019-09-02T03:36:11.618,1.772,-0.122,0.732,0.122
1567420571618,2019-09-02T03:36:11.618,1.772,-0.183,0.610,0.061
1567420571656,2019-09-02T03:36:11.656,1.810,-0.122,0.427,0.122
1567420571656,2019-09-02T03:36:11.656,1.810,-0.427,-0.427,0.366
1567420571656,2019-09-02T03:36:11.656,1.810,-0.244,-0.305,0.305
1567420571694,2019-09-02T03:36:11.694,1.848,-0.122,0.061,0.305
1567420571694,2019-09-02T03:36:11.694,1.848,0.305,1.098,0.244
1567420571694,2019-09-02T03:36:11.694,1.848,0.305,1.646,0.183
1567420571735,2019-09-02T03:36:11.735,1.889,0.183,1.159,0.183
1567420571735,2019-09-02T03:36:11.735,1.889,-0.183,0.366,-0.122
1567420571735,2019-09-02T03:36:11.735,1.889,-0.366,0.122,-0.305
1567420571770,2019-09-02T03:36:11.770,1.924,-0.305,0.671,-0.183
1567420571770,2019-09-02T03:36:11.770,1.924,-0.061,0.976,-0.122
1567420571770,2019-09-02T03:36:11.770,1.924,0.000,0.671,0.122
1567420571807,2019-09-02T03:36:11.807,1.961,0.061,0.793,0.366
1567420571807,2019-09-02T03:36:11.807,1.961,0.183,0.976,0.305
1567420571807,2019-09-02T03:36:11.807,1.961,0.427,1.220,0.366
1567420571863,2019-09-02T03:36:11.863,2.017,-0.061,0.915,0.427
1567420571863,2019-09-02T03:36:11.863,2.017,-0.061,0.793,0.305
1567420571863,2019-09-02T03:36:11.863,2.017,-0.305,0.366,0.427
1567420571896,2019-09-02T03:36:11.896,2.050,-0.610,0.793,0.427
1567420571896,2019-09-02T03:36:11.896,2.050,-0.793,0.976,0.183
1567420571896,2019-09-02T03:36:11.896,2.050,-0.549,0.793,0.000
1567420571970,2019-09-02T03:36:11.970,2.124,-0.061,0.915,0.000
1567420571970,2019-09-02T03:36:11.970,2.124,0.366,1.098,0.000
1567420571970,2019-09-02T03:36:11.970,2.124,0.061,0.488,0.122
1567420572015,2019-09-02T03:36:12.015,2.169,-0.305,0.488,0.305
1567420572015,2019-09-02T03:36:12.015,2.169,-0.244,1.098,-0.122
1567420572015,2019-09-02T03:36:12.015,2.169,0.122,1.524,-0.305
1567420572052,2019-09-02T03:36:12.052,2.206,0.183,1.098,-0.122
1567420572052,2019-09-02T03:36:12.052,2.206,-0.183,0.305,0.122
1567420572052,2019-09-02T03:36:12.052,2.206,-0.305,0.122,-0.061
1567420572102,2019-09-02T03:36:12.102,2.256,0.000,0.915,-0.244
1567420572102,2019-09-02T03:36:12.102,2.256,0.061,1.463,-0.305
1567420572102,2019-09-02T03:36:12.102,2.256,-0.061,1.402,-0.183
1567420572161,2019-09-02T03:36:12.161,2.315,-0.183,1.098,0.183
1567420572161,2019-09-02T03:36:12.161,2.315,-0.183,1.402,0.244
1567420572161,2019-09-02T03:36:12.161,2.315,-0.122,1.524,0.366
1567420572205,2019-09-02T03:36:12.205,2.359,-0.244,0.854,0.305
1567420572205,2019-09-02T03:36:12.205,2.359,-0.305,0.610,0.061
1567420572205,2019-09-02T03:36:12.205,2.359,-0.427,0.366,-0.122
1567420572259,2019-09-02T03:36:12.259,2.413,-0.427,0.366,0.061
1567420572259,2019-09-02T03:36:12.259,2.413,-0.183,0.305,0.183
1567420572259,2019-09-02T03:36:12.259,2.413,0.183,0.427,0.366
1567420572337,2019-09-02T03:36:12.337,2.491,0.183,0.244,0.549
1567420572337,2019-09-02T03:36:12.337,2.491,0.183,0.000,0.671
1567420572337,2019-09-02T03:36:12.337,2.491,0.183,0.122,0.610
1567420572411,2019-09-02T03:36:12.411,2.565,0.122,0.122,0.366
1567420572411,2019-09-02T03:36:12.411,2.565,0.183,0.427,0.244
1567420572411,2019-09-02T03:36:12.411,2.565,0.061,0.061,0.061
1567420572522,2019-09-02T03:36:12.522,2.676,-0.122,-0.183,0.122
1567420572522,2019-09-02T03:36:12.522,2.676,-0.610,0.000,0.427
1567420572522,2019-09-02T03:36:12.522,2.676,-0.854,1.341,0.305
1567420572564,2019-09-02T03:36:12.564,2.718,-0.549,2.134,-0.122
1567420572564,2019-09-02T03:36:12.564,2.718,-0.244,1.402,-0.061
1567420572564,2019-09-02T03:36:12.564,2.718,-0.366,0.000,0.427
1567420572595,2019-09-02T03:36:12.595,2.749,-0.427,-0.305,0.183
1567420572595,2019-09-02T03:36:12.595,2.749,-0.061,-0.305,-0.061
1567420572595,2019-09-02T03:36:12.595,2.749,0.183,0.366,0.183
1567420572638,2019-09-02T03:36:12.638,2.792,0.061,0.488,0.061
1567420572638,2019-09-02T03:36:12.638,2.792,0.122,0.610,0.122
1567420572638,2019-09-02T03:36:12.638,2.792,0.244,0.366,0.305
1567420572666,2019-09-02T03:36:12.666,2.820,0.122,0.061,0.366
1567420572666,2019-09-02T03:36:12.666,2.820,-0.122,-0.305,0.427
1567420572666,2019-09-02T03:36:12.666,2.820,-0.183,0.061,0.122
1567420572744,2019-09-02T03:36:12.744,2.898,-0.183,0.244,0.183
1567420572744,2019-09-02T03:36:12.744,2.898,-0.244,0.122,0.244
1567420572744,2019-09-02T03:36:12.744,2.898,-0.244,-0.244,0.061
1567420572807,2019-09-02T03:36:12.807,2.961,-0.122,-0.183,0.122
1567420572807,2019-09-02T03:36:12.807,2.961,0.122,0.122,0.122
1567420572807,2019-09-02T03:36:12.807,2.961,0.244,0.854,0.061
1567420572879,2019-09-02T03:36:12.879,3.033,0.305,1.585,0.061
1567420572879,2019-09-02T03:36:12.879,3.033,0.000,1.220,0.061
1567420572879,2019-09-02T03:36:12.879,3.033,-0.549,-0.061,0.244
1567420572931,2019-09-02T03:36:12.931,3.085,-0.671,-0.793,0.122
1567420572931,2019-09-02T03:36:12.931,3.085,-0.488,-0.305,0.000
1567420572931,2019-09-02T03:36:12.931,3.085,-0.244,0.366,0.061
1567420573005,2019-09-02T03:36:13.005,3.159,0.061,0.549,0.061
1567420573005,2019-09-02T03:36:13.005,3.159,0.122,0.366,0.122
1567420573005,2019-09-02T03:36:13.005,3.159,0.305,0.854,0.183
1567420573049,2019-09-02T03:36:13.049,3.203,0.366,0.793,0.244
1567420573049,2019-09-02T03:36:13.049,3.203,0.183,0.549,0.244
1567420573049,2019-09-02T03:36:13.049,3.203,-0.183,0.000,0.244
1567420573094,2019-09-02T03:36:13.094,3.248,-0.366,-0.061,0.183
1567420573094,2019-09-02T03:36:13.094,3.248,-0.366,0.671,0.305
1567420573094,2019-09-02T03:36:13.094,3.248,-0.427,1.646,0.366
1567420573134,2019-09-02T03:36:13.134,3.288,-0.488,1.524,0.122
1567420573134,2019-09-02T03:36:13.134,3.288,-0.366,0.549,0.122
1567420573134,2019-09-02T03:36:13.134,3.288,-0.061,0.122,0.122
1567420573243,2019-09-02T03:36:13.243,3.397,0.244,0.305,0.000
1567420573243,2019-09-02T03:36:13.243,3.397,0.183,0.366,0.061
1567420573243,2019-09-02T03:36:13.243,3.397,0.061,0.854,0.244
1567420573279,2019-09-02T03:36:13.279,3.433,0.183,1.524,0.122
1567420573279,2019-09-02T03:36:13.279,3.433,0.305,2.134,0.122
1567420573279,2019-09-02T03:36:13.279,3.433,0.061,1.707,0.305
1567420573316,2019-09-02T03:36:13.316,3.470,-0.488,0.427,0.366
1567420573316,2019-09-02T03:36:13.316,3.470,-0.793,0.000,0.244
1567420573316,2019-09-02T03:36:13.316,3.470,-0.549,0.488,-0.061
1567420573365,2019-09-02T03:36:13.365,3.519,-0.183,1.098,-0.366
1567420573365,2019-09-02T03:36:13.365,3.519,0.000,1.037,-0.366
1567420573365,2019-09-02T03:36:13.365,3.519,0.305,0.976,-0.061
1567420573425,2019-09-02T03:36:13.425,3.579,0.427,1.341,0.122
1567420573425,2019-09-02T03:36:13.425,3.579,0.488,2.317,0.183
1567420573425,2019-09-02T03:36:13.425,3.579,0.366,2.622,0.305
1567420573500,2019-09-02T03:36:13.500,3.654,0.000,2.134,0.061
1567420573500,2019-09-02T03:36:13.500,3.654,-0.671,0.732,0.000
1567420573500,2019-09-02T03:36:13.500,3.654,-0.915,-0.061,0.000
1567420573578,2019-09-02T03:36:13.578,3.732,-0.671,-0.305,0.061
1567420573578,2019-09-02T03:36:13.578,3.732,-0.183,0.427,0.000
1567420573578,2019-09-02T03:36:13.578,3.732,0.244,1.220,0.122
1567420573624,2019-09-02T03:36:13.624,3.778,0.488,1.585,0.366
1567420573624,2019-09-02T03:36:13.624,3.778,0.305,1.402,0.427
1567420573624,2019-09-02T03:36:13.624,3.778,0.122,1.037,0.427
1567420573661,2019-09-02T03:36:13.661,3.815,-0.061,0.183,0.305
1567420573661,2019-09-02T03:36:13.661,3.815,-0.244,-0.610,0.244
1567420573661,2019-09-02T03:36:13.661,3.815,-0.244,-0.976,0.366
1567420573725,2019-09-02T03:36:13.725,3.879,-0.244,-0.427,0.549
1567420573725,2019-09-02T03:36:13.725,3.879,-0.061,0.183,0.549
1567420573725,2019-09-02T03:36:13.725,3.879,0.122,0.854,0.671
1567420573781,2019-09-02T03:36:13.781,3.935,-0.244,0.732,0.549
1567420573781,2019-09-02T03:36:13.781,3.935,-0.427,0.915,0.366
1567420573781,2019-09-02T03:36:13.781,3.935,-0.427,0.610,0.122
1567420573863,2019-09-02T03:36:13.863,4.017,-0.061,0.854,0.305
1567420573863,2019-09-02T03:36:13.863,4.017,0.122,0.732,0.244
1567420573863,2019-09-02T03:36:13.863,4.017,-0.305,0.061,0.244
1567420573944,2019-09-02T03:36:13.944,4.098,-0.610,-0.427,0.366
1567420573944,2019-09-02T03:36:13.944,4.098,-0.549,-0.488,0.305
1567420573944,2019-09-02T03:36:13.944,4.098,-0.122,0.427,0.061
1567420574021,2019-09-02T03:36:14.021,4.175,0.061,0.793,0.000
1567420574021,2019-09-02T03:36:14.021,4.175,0.000,0.427,0.244
1567420574021,2019-09-02T03:36:14.021,4.175,-0.305,-0.610,0.305
1567420574060,2019-09-02T03:36:14.060,4.214,-0.305,-0.610,0.183
1567420574060,2019-09-02T03:36:14.060,4.214,-0.061,0.061,0.183
1567420574060,2019-09-02T03:36:14.060,4.214,0.061,0.610,0.183
1567420574118,2019-09-02T03:36:14.118,4.272,0.122,0.488,0.183
1567420574118,2019-09-02T03:36:14.118,4.272,0.000,0.305,0.244
1567420574118,2019-09-02T03:36:14.118,4.272,-0.122,0.305,0.366
1567420574165,2019-09-02T03:36:14.165,4.319,-0.183,0.610,0.061
1567420574165,2019-09-02T03:36:14.165,4.319,-0.305,0.915,0.000
1567420574165,2019-09-02T03:36:14.165,4.319,-0.427,0.610,0.061
1567420574194,2019-09-02T03:36:14.194,4.348,-0.610,-0.122,0.244
1567420574194,2019-09-02T03:36:14.194,4.348,-0.488,-0.488,0.183
1567420574194,2019-09-02T03:36:14.194,4.348,-0.122,0.061,0.244
1567420574275,2019-09-02T03:36:14.275,4.429,0.061,0.488,0.183
1567420574275,2019-09-02T03:36:14.275,4.429,0.183,0.671,0.244
1567420574275,2019-09-02T03:36:14.275,4.429,0.183,0.488,0.244
1567420574356,2019-09-02T03:36:14.356,4.510,0.000,0.305,0.244
1567420574356,2019-09-02T03:36:14.356,4.510,-0.122,-0.183,0.122
1567420574356,2019-09-02T03:36:14.356,4.510,-0.183,-0.549,0.122
1567420574414,2019-09-02T03:36:14.414,4.568,0.000,-0.244,0.183
1567420574414,2019-09-02T03:36:14.414,4.568,0.183,0.183,0.305
1567420574414,2019-09-02T03:36:14.414,4.568,0.244,1.159,0.366
1567420574457,2019-09-02T03:36:14.457,4.611,0.244,1.463,0.122
1567420574457,2019-09-02T03:36:14.457,4.611,-0.122,1.098,0.366
1567420574457,2019-09-02T03:36:14.457,4.611,-0.671,0.061,0.488
1567420574511,2019-09-02T03:36:14.511,4.665,-1.037,-0.183,0.183
1567420574511,2019-09-02T03:36:14.511,4.665,-0.671,0.366,0.000
1567420574511,2019-09-02T03:36:14.511,4.665,0.122,1.280,0.122
1567420574595,2019-09-02T03:36:14.595,4.749,0.366,1.159,0.305
1567420574595,2019-09-02T03:36:14.595,4.749,0.366,0.549,0.305
1567420574595,2019-09-02T03:36:14.595,4.749,0.061,0.183,0.488
1567420574680,2019-09-02T03:36:14.680,4.834,-0.122,0.305,0.427
1567420574680,2019-09-02T03:36:14.680,4.834,-0.122,0.305,0.244
1567420574680,2019-09-02T03:36:14.680,4.834,-0.061,0.122,0.183
1567420574718,2019-09-02T03:36:14.718,4.872,-0.183,-0.305,0.366
1567420574718,2019-09-02T03:36:14.718,4.872,-0.366,-0.366,0.427
1567420574718,2019-09-02T03:36:14.718,4.872,-0.183,0.366,0.244
1567420574800,2019-09-02T03:36:14.800,4.954,0.000,1.098,0.061
1567420574800,2019-09-02T03:36:14.800,4.954,-0.122,0.854,0.183
1567420574800,2019-09-02T03:36:14.800,4.954,-0.305,0.427,0.305
1567420574890,2019-09-02T03:36:14.890,5.044,-0.305,0.488,0.244
1567420574890,2019-09-02T03:36:14.890,5.044,-0.122,0.793,0.305
1567420574890,2019-09-02T03:36:14.890,5.044,-0.183,0.732,0.244
1567420574969,2019-09-02T03:36:14.969,5.123,-0.244,0.427,0.061
1567420574969,2019-09-02T03:36:14.969,5.123,-0.244,0.427,-0.061
1567420574969,2019-09-02T03:36:14.969,5.123,-0.122,0.610,0.000
1567420574999,2019-09-02T03:36:14.999,5.153,-0.122,0.793,0.061
1567420574999,2019-09-02T03:36:14.999,5.153,-0.061,1.220,0.183
1567420574999,2019-09-02T03:36:14.999,5.153,0.000,1.220,0.061
1567420575248,2019-09-02T03:36:15.248,5.402,-0.122,0.671,0.183
1567420575248,2019-09-02T03:36:15.248,5.402,-0.244,0.183,0.305
1567420575248,2019-09-02T03:36:15.248,5.402,-0.244,0.305,0.183
1567420575402,2019-09-02T03:36:15.402,5.556,0.183,1.159,0.000
1567420575402,2019-09-02T03:36:15.402,5.556,0.122,1.220,-0.061
1567420575402,2019-09-02T03:36:15.402,5.556,-0.183,0.610,0.000
1567420575575,2019-09-02T03:36:15.575,5.729,-0.427,-0.061,0.122
1567420575575,2019-09-02T03:36:15.575,5.729,-0.061,0.549,0.000
1567420575575,2019-09-02T03:36:15.575,5.729,0.305,1.707,-0.122
1567420575703,2019-09-02T03:36:15.703,5.857,0.610,2.073,-0.122
1567420575703,2019-09-02T03:36:15.703,5.857,0.244,1.524,0.183
1567420575703,2019-09-02T03:36:15.703,5.857,-0.366,0.488,0.183
1567420575800,2019-09-02T03:36:15.800,5.954,-0.366,0.366,0.000
1567420575800,2019-09-02T03:36:15.800,5.954,-0.183,1.037,0.061
1567420575800,2019-09-02T03:36:15.800,5.954,-0.244,1.585,0.122
1567420575911,2019-09-02T03:36:15.911,6.065,-0.427,1.280,0.244
1567420575911,2019-09-02T03:36:15.911,6.065,-0.366,1.220,0.244
1567420575911,2019-09-02T03:36:15.911,6.065,0.000,0.976,0.061
1567420576061,2019-09-02T03:36:16.061,6.215,-0.061,0.000,0.061
1567420576061,2019-09-02T03:36:16.061,6.215,0.061,0.000,0.122
1567420576061,2019-09-02T03:36:16.061,6.215,0.305,0.610,0.122
1567420576231,2019-09-02T03:36:16.231,6.385,0.488,1.524,0.427
1567420576231,2019-09-02T03:36:16.231,6.385,0.549,1.951,0.671
1567420576231,2019-09-02T03:36:16.231,6.385,0.122,1.037,0.671
1567420576385,2019-09-02T03:36:16.385,6.539,-0.366,-0.366,0.732
1567420576385,2019-09-02T03:36:16.385,6.539,-0.671,-1.585,0.488
1567420576385,2019-09-02T03:36:16.385,6.539,-0.671,-1.768,0.244
1567420576565,2019-09-02T03:36:16.565,6.719,-0.244,-1.220,0.122
1567420576565,2019-09-02T03:36:16.565,6.719,0.366,0.244,0.000
1567420576565,2019-09-02T03:36:16.565,6.719,0.854,1.707,0.305
1567420576689,2019-09-02T03:36:16.689,6.843,0.671,2.012,0.427
1567420576689,2019-09-02T03:36:16.689,6.843,0.183,1.768,0.366
1567420576689,2019-09-02T03:36:16.689,6.843,-0.366,1.341,0.000
1567420576856,2019-09-02T03:36:16.856,7.010,-0.793,0.854,0.061
1567420576856,2019-09-02T03:36:16.856,7.010,-1.098,-0.061,0.122
1567420576856,2019-09-02T03:36:16.856,7.010,-1.159,-0.793,0.183
1567420577000,2019-09-02T03:36:17.000,7.154,-0.915,-1.037,0.244
1567420577000,2019-09-02T03:36:17.000,7.154,-0.122,-0.427,0.122
1567420577000,2019-09-02T03:36:17.000,7.154,0.427,0.244,-0.244
1567420577165,2019-09-02T03:36:17.165,7.319,0.671,0.366,0.061
1567420577165,2019-09-02T03:36:17.165,7.319,0.427,0.183,0.305
1567420577165,2019-09-02T03:36:17.165,7.319,0.305,0.305,0.366
1567420577297,2019-09-02T03:36:17.297,7.451,0.183,0.610,0.549
1567420577297,2019-09-02T03:36:17.297,7.451,-0.244,0.366,0.549
1567420577297,2019-09-02T03:36:17.297,7.451,-0.732,-0.671,0.610
1567420577419,2019-09-02T03:36:17.419,7.573,-0.854,-1.463,0.610
1567420577419,2019-09-02T03:36:17.419,7.573,-0.793,-1.707,0.549
1567420577419,2019-09-02T03:36:17.419,7.573,-0.427,-0.915,0.305
1567420577592,2019-09-02T03:36:17.592,7.746,-0.305,-1.098,0.122
1567420577592,2019-09-02T03:36:17.592,7.746,-1.159,-2.012,0.244
1567420577592,2019-09-02T03:36:17.592,7.746,-2.744,-4.939,0.183
1567420577705,2019-09-02T03:36:17.705,7.859,-4.085,-10.305,0.061
1567420577705,2019-09-02T03:36:17.705,7.859,-5.305,-22.134,-0.610
1567420577705,2019-09-02T03:36:17.705,7.859,-10.183,-33.902,-3.171
1567420577831,2019-09-02T03:36:17.831,7.985,-11.646,-44.085,-6.707
1567420577831,2019-09-02T03:36:17.831,7.985,-4.329,-44.756,-6.402
1567420577831,2019-09-02T03:36:17.831,7.985,5.488,-50.000,-5.976
1567420577968,2019-09-02T03:36:17.968,8.122,10.061,-34.268,-4.817
1567420577968,2019-09-02T03:36:17.968,8.122,16.768,-23.232,-9.451
1567420577968,2019-09-02T03:36:17.968,8.122,20.976,-30.183,-11.768
1567420578149,2019-09-02T03:36:18.149,8.303,29.146,-11.524,-12.500
1567420578149,2019-09-02T03:36:18.149,8.303,30.915,3.659,-16.098
1567420578149,2019-09-02T03:36:18.149,8.303,25.061,2.683,-19.878
1567420578320,2019-09-02T03:36:18.320,8.474,25.244,11.280,-17.866
1567420578320,2019-09-02T03:36:18.320,8.474,27.317,12.805,-15.610
1567420578320,2019-09-02T03:36:18.320,8.474,15.976,-4.817,-12.805
1567420578479,2019-09-02T03:36:18.479,8.633,3.354,-24.146,-14.207
