epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1567418992569,2019-09-02T03:09:52.569,0.692,-2.195,7.378,-3.232
1567418992569,2019-09-02T03:09:52.569,0.692,-2.622,6.585,-3.415
1567418992605,2019-09-02T03:09:52.605,0.728,-2.805,7.500,-3.598
1567418992605,2019-09-02T03:09:52.605,0.728,-2.683,7.805,-3.720
1567418992605,2019-09-02T03:09:52.605,0.728,-3.415,7.378,-3.476
1567418992643,2019-09-02T03:09:52.643,0.766,-3.963,6.646,-3.110
1567418992643,2019-09-02T03:09:52.643,0.766,-4.024,7.256,-2.988
1567418992643,2019-09-02T03:09:52.643,0.766,-4.085,9.878,-3.841
1567418992687,2019-09-02T03:09:52.687,0.810,-4.573,12.134,-4.817
1567418992687,2019-09-02T03:09:52.687,0.810,-3.659,13.720,-5.610
1567418992687,2019-09-02T03:09:52.687,0.810,-2.256,13.537,-6.037
1567418992714,2019-09-02T03:09:52.714,0.837,-1.463,12.622,-5.976
1567418992714,2019-09-02T03:09:52.714,0.837,-1.098,12.256,-6.402
1567418992714,2019-09-02T03:09:52.714,0.837,-1.280,11.159,-7.317
1567418992751,2019-09-02T03:09:52.751,0.874,-2.012,10.610,-8.232
1567418992751,2019-09-02T03:09:52.751,0.874,-1.646,10.366,-9.451
1567418992751,2019-09-02T03:09:52.751,0.874,-0.732,12.317,-10.915
1567418992796,2019-09-02T03:09:52.796,0.919,0.976,13.232,-10.732
1567418992796,2019-09-02T03:09:52.796,0.919,3.902,8.841,-10.610
1567418992796,2019-09-02T03:09:52.796,0.919,5.610,3.659,-10.549
1567418992834,2019-09-02T03:09:52.834,0.957,6.707,-1.646,-11.341
1567418992834,2019-09-02T03:09:52.834,0.957,7.439,-5.732,-13.841
1567418992834,2019-09-02T03:09:52.834,0.957,7.439,-8.232,-15.488
1567418992878,2019-09-02T03:09:52.878,1.001,8.049,-14.390,-14.512
1567418992878,2019-09-02T03:09:52.878,1.001,8.780,-20.061,-11.951
1567418992878,2019-09-02T03:09:52.878,1.001,8.415,-20.305,-9.390
1567418992913,2019-09-02T03:09:52.913,1.036,6.890,-17.805,-7.866
1567418992913,2019-09-02T03:09:52.913,1.036,5.244,-15.488,-7.012
1567418992913,2019-09-02T03:09:52.913,1.036,4.146,-14.817,-5.183
1567418992940,2019-09-02T03:09:52.940,1.063,2.622,-12.988,-4.085
1567418992940,2019-09-02T03:09:52.940,1.063,1.524,-8.841,-3.476
1567418992940,2019-09-02T03:09:52.940,1.063,0.732,-5.366,-4.024
1567418993010,2019-09-02T03:09:53.010,1.133,0.854,-1.951,-3.110
1567418993010,2019-09-02T03:09:53.010,1.133,0.183,-1.829,-4.329
1567418993010,2019-09-02T03:09:53.010,1.133,-0.061,-2.073,-5.244
1567418993052,2019-09-02T03:09:53.052,1.175,1.037,1.280,-5.122
1567418993052,2019-09-02T03:09:53.052,1.175,2.073,3.537,-5.183
1567418993052,2019-09-02T03:09:53.052,1.175,2.073,3.171,-5.732
1567418993111,2019-09-02T03:09:53.111,1.234,1.768,0.305,-6.829
1567418993111,2019-09-02T03:09:53.111,1.234,1.524,-2.805,-7.805
1567418993111,2019-09-02T03:09:53.111,1.234,1.951,-4.146,-8.780
1567418993154,2019-09-02T03:09:53.154,1.277,1.646,-5.732,-9.695
1567418993154,2019-09-02T03:09:53.154,1.277,1.585,-5.549,-9.634
1567418993154,2019-09-02T03:09:53.154,1.277,1.890,-4.390,-9.329
1567418993195,2019-09-02T03:09:53.195,1.318,1.524,-4.451,-9.695
1567418993195,2019-09-02T03:09:53.195,1.318,0.915,-2.988,-8.720
1567418993195,2019-09-02T03:09:53.195,1.318,0.366,-2.500,-7.317
1567418993252,2019-09-02T03:09:53.252,1.375,0.671,-3.841,-6.341
1567418993252,2019-09-02T03:09:53.252,1.375,1.220,-5.854,-5.732
1567418993252,2019-09-02T03:09:53.252,1.375,1.402,-4.024,-3.963
1567418993298,2019-09-02T03:09:53.298,1.421,0.854,-0.732,-2.805
1567418993298,2019-09-02T03:09:53.298,1.421,1.341,0.610,-1.280
1567418993298,2019-09-02T03:09:53.298,1.421,1.524,-3.293,0.183
1567418993346,2019-09-02T03:09:53.346,1.469,0.732,-8.232,-1.220
1567418993346,2019-09-02T03:09:53.346,1.469,0.549,-5.549,0.183
1567418993346,2019-09-02T03:09:53.346,1.469,0.305,-2.317,-0.122
1567418993383,2019-09-02T03:09:53.383,1.506,0.610,-1.341,-0.244
1567418993383,2019-09-02T03:09:53.383,1.506,0.061,-1.951,-0.549
1567418993383,2019-09-02T03:09:53.383,1.506,-1.220,-4.573,-1.220
1567418993421,2019-09-02T03:09:53.421,1.544,-1.585,-8.780,-2.317
1567418993421,2019-09-02T03:09:53.421,1.544,-3.720,-10.244,-3.171
1567418993421,2019-09-02T03:09:53.421,1.544,-8.110,-10.000,-3.415
1567418993449,2019-09-02T03:09:53.449,1.572,-12.683,-9.329,-6.037
1567418993449,2019-09-02T03:09:53.449,1.572,-10.061,5.122,-7.439
1567418993449,2019-09-02T03:09:53.449,1.572,-10.183,47.195,-1.037
1567418993486,2019-09-02T03:09:53.486,1.609,-14.146,124.451,2.927
1567418993486,2019-09-02T03:09:53.486,1.609,-13.110,207.134,17.561
1567418993486,2019-09-02T03:09:53.486,1.609,-8.476,288.963,36.341
1567418993523,2019-09-02T03:09:53.523,1.646,4.390,338.171,54.146
1567418993523,2019-09-02T03:09:53.523,1.646,8.232,319.878,68.537
1567418993523,2019-09-02T03:09:53.523,1.646,3.659,258.476,84.146
1567418993579,2019-09-02T03:09:53.579,1.702,-4.634,177.866,94.146
1567418993579,2019-09-02T03:09:53.579,1.702,-12.317,50.244,81.646
1567418993579,2019-09-02T03:09:53.579,1.702,-11.341,-52.317,68.049
1567418993612,2019-09-02T03:09:53.612,1.735,-14.573,-63.902,64.390
1567418993612,2019-09-02T03:09:53.612,1.735,-23.902,-26.524,52.805
1567418993612,2019-09-02T03:09:53.612,1.735,-27.439,10.122,37.012
1567418993656,2019-09-02T03:09:53.656,1.779,-21.280,24.268,28.780
1567418993656,2019-09-02T03:09:53.656,1.779,-11.341,13.780,23.598
1567418993656,2019-09-02T03:09:53.656,1.779,-7.988,8.293,12.805
1567418993695,2019-09-02T03:09:53.695,1.818,-8.537,17.134,0.183
1567418993695,2019-09-02T03:09:53.695,1.818,-5.976,13.110,-9.329
1567418993695,2019-09-02T03:09:53.695,1.818,-3.110,-3.963,-22.256
1567418993728,2019-09-02T03:09:53.728,1.851,-4.451,-4.695,-31.829
1567418993728,2019-09-02T03:09:53.728,1.851,-2.012,1.585,-29.512
1567418993728,2019-09-02T03:09:53.728,1.851,1.890,-28.110,-36.402
1567418993775,2019-09-02T03:09:53.775,1.898,2.622,-43.963,-44.695
1567418993775,2019-09-02T03:09:53.775,1.898,1.159,-19.024,-45.122
1567418993775,2019-09-02T03:09:53.775,1.898,2.195,9.573,-43.354
1567418993818,2019-09-02T03:09:53.818,1.941,5.061,7.500,-43.902
1567418993818,2019-09-02T03:09:53.818,1.941,2.744,-23.780,-42.805
1567418993818,2019-09-02T03:09:53.818,1.941,1.402,-33.232,-34.512
1567418993872,2019-09-02T03:09:53.872,1.995,2.317,-36.768,-29.634
1567418993872,2019-09-02T03:09:53.872,1.995,1.159,-58.902,-28.415
1567418993872,2019-09-02T03:09:53.872,1.995,2.012,-79.146,-20.915
1567418993917,2019-09-02T03:09:53.917,2.040,11.220,-83.171,-21.341
1567418993917,2019-09-02T03:09:53.917,2.040,18.598,-67.012,-17.500
1567418993917,2019-09-02T03:09:53.917,2.040,17.378,-32.744,-17.744
1567418993972,2019-09-02T03:09:53.972,2.095,6.341,-3.171,-13.415
1567418993972,2019-09-02T03:09:53.972,2.095,-1.037,-6.585,-6.159
1567418993972,2019-09-02T03:09:53.972,2.095,-4.024,-35.366,-4.085
1567418993999,2019-09-02T03:09:53.999,2.122,-3.902,-35.610,-3.780
1567418993999,2019-09-02T03:09:53.999,2.122,-3.476,-21.890,-5.488
1567418993999,2019-09-02T03:09:53.999,2.122,-1.829,-19.512,-10.366
1567418994040,2019-09-02T03:09:54.040,2.163,1.646,-13.598,-9.512
1567418994040,2019-09-02T03:09:54.040,2.163,6.159,-10.488,-9.695
1567418994040,2019-09-02T03:09:54.040,2.163,7.622,-3.232,-8.659
1567418994074,2019-09-02T03:09:54.074,2.197,5.244,13.841,-6.707
1567418994074,2019-09-02T03:09:54.074,2.197,4.512,10.732,-5.854
1567418994074,2019-09-02T03:09:54.074,2.197,3.476,-4.268,-5.488
1567418994108,2019-09-02T03:09:54.108,2.231,3.354,-12.683,-6.646
1567418994108,2019-09-02T03:09:54.108,2.231,3.598,-16.524,-3.720
1567418994108,2019-09-02T03:09:54.108,2.231,5.427,-15.427,2.744
1567418994150,2019-09-02T03:09:54.150,2.273,6.585,-26.951,5.732
1567418994150,2019-09-02T03:09:54.150,2.273,5.854,-38.659,5.244
1567418994150,2019-09-02T03:09:54.150,2.273,7.744,-30.793,5.427
1567418994205,2019-09-02T03:09:54.205,2.328,7.988,-23.841,7.073
1567418994205,2019-09-02T03:09:54.205,2.328,6.585,-27.500,3.110
1567418994205,2019-09-02T03:09:54.205,2.328,8.415,-30.305,-1.098
1567418994268,2019-09-02T03:09:54.268,2.391,8.598,-31.037,-2.317
1567418994268,2019-09-02T03:09:54.268,2.391,7.012,-15.427,-1.890
1567418994268,2019-09-02T03:09:54.268,2.391,5.854,9.085,-1.037
1567418994320,2019-09-02T03:09:54.320,2.443,5.183,16.402,-1.524
1567418994320,2019-09-02T03:09:54.320,2.443,4.451,13.293,-4.146
1567418994320,2019-09-02T03:09:54.320,2.443,4.329,14.207,-6.220
1567418994380,2019-09-02T03:09:54.380,2.503,2.988,16.098,-6.707
1567418994380,2019-09-02T03:09:54.380,2.503,0.854,20.305,-4.573
1567418994380,2019-09-02T03:09:54.380,2.503,-0.671,22.012,-2.500
1567418994439,2019-09-02T03:09:54.439,2.562,1.646,10.183,-4.329
1567418994439,2019-09-02T03:09:54.439,2.562,2.134,-3.171,-3.110
1567418994439,2019-09-02T03:09:54.439,2.562,1.768,-2.866,1.402
1567418994502,2019-09-02T03:09:54.502,2.625,0.671,-5.244,-0.915
1567418994502,2019-09-02T03:09:54.502,2.625,-0.061,-9.146,-3.171
1567418994502,2019-09-02T03:09:54.502,2.625,0.244,-11.037,-2.439
1567418994567,2019-09-02T03:09:54.567,2.690,0.427,-14.634,-2.195
1567418994567,2019-09-02T03:09:54.567,2.690,0.427,-19.756,-1.951
1567418994567,2019-09-02T03:09:54.567,2.690,0.000,-24.573,-2.317
1567418994633,2019-09-02T03:09:54.633,2.756,0.427,-21.585,-1.524
1567418994633,2019-09-02T03:09:54.633,2.756,0.427,-15.488,-1.829
1567418994633,2019-09-02T03:09:54.633,2.756,-0.183,-15.488,-0.854
1567418994706,2019-09-02T03:09:54.706,2.829,-0.061,-17.683,-0.488
1567418994706,2019-09-02T03:09:54.706,2.829,0.183,-17.500,-0.244
1567418994706,2019-09-02T03:09:54.706,2.829,0.000,-14.268,0.488
1567418994784,2019-09-02T03:09:54.784,2.907,-1.159,-9.573,0.000
1567418994784,2019-09-02T03:09:54.784,2.907,-0.976,-9.634,-0.305
1567418994784,2019-09-02T03:09:54.784,2.907,-0.244,-14.146,-0.427
1567418994821,2019-09-02T03:09:54.821,2.944,-0.244,-13.720,-0.854
1567418994821,2019-09-02T03:09:54.821,2.944,-0.671,-8.293,-1.037
1567418994821,2019-09-02T03:09:54.821,2.944,-0.671,-7.866,-1.890
1567418994870,2019-09-02T03:09:54.870,2.993,0.122,-11.463,-2.317
1567418994870,2019-09-02T03:09:54.870,2.993,1.159,-7.866,-3.110
1567418994870,2019-09-02T03:09:54.870,2.993,1.280,-3.049,-3.720
1567418994924,2019-09-02T03:09:54.924,3.047,1.585,1.280,-3.659
1567418994924,2019-09-02T03:09:54.924,3.047,2.073,0.244,-3.293
1567418994924,2019-09-02T03:09:54.924,3.047,1.829,-6.829,-2.805
1567418994983,2019-09-02T03:09:54.983,3.106,1.402,-9.878,-3.720
1567418994983,2019-09-02T03:09:54.983,3.106,2.317,-8.720,-2.683
1567418994983,2019-09-02T03:09:54.983,3.106,2.805,-8.902,-0.976
1567418995042,2019-09-02T03:09:55.042,3.165,1.646,-18.476,-1.646
1567418995042,2019-09-02T03:09:55.042,3.165,0.671,-26.402,-1.463
1567418995042,2019-09-02T03:09:55.042,3.165,0.976,-29.817,-1.098
1567418995098,2019-09-02T03:09:55.098,3.221,2.134,-32.866,-1.524
1567418995098,2019-09-02T03:09:55.098,3.221,3.415,-39.268,-0.854
1567418995098,2019-09-02T03:09:55.098,3.221,4.146,-43.293,-0.244
1567418995166,2019-09-02T03:09:55.166,3.289,5.976,-35.976,0.549
1567418995166,2019-09-02T03:09:55.166,3.289,5.793,-25.610,1.524
1567418995166,2019-09-02T03:09:55.166,3.289,3.415,-18.780,3.110
1567418995229,2019-09-02T03:09:55.229,3.352,0.427,-20.976,7.500
1567418995229,2019-09-02T03:09:55.229,3.352,-2.683,-20.488,13.780
1567418995229,2019-09-02T03:09:55.229,3.352,-5.061,-17.622,21.402
1567418995284,2019-09-02T03:09:55.284,3.407,-4.817,-11.829,29.573
1567418995284,2019-09-02T03:09:55.284,3.407,-2.866,-0.122,32.622
1567418995284,2019-09-02T03:09:55.284,3.407,0.000,14.695,34.268
1567418995384,2019-09-02T03:09:55.384,3.507,2.134,27.134,35.122
1567418995384,2019-09-02T03:09:55.384,3.507,3.902,28.476,36.220
1567418995384,2019-09-02T03:09:55.384,3.507,7.256,25.549,35.793
1567418995440,2019-09-02T03:09:55.440,3.563,8.537,21.280,33.476
1567418995440,2019-09-02T03:09:55.440,3.563,8.293,8.049,29.268
1567418995440,2019-09-02T03:09:55.440,3.563,8.598,1.220,22.805
1567418995527,2019-09-02T03:09:55.527,3.650,10.610,-10.549,24.207
1567418995527,2019-09-02T03:09:55.527,3.650,12.439,14.634,30.854
1567418995527,2019-09-02T03:09:55.527,3.650,30.549,27.378,38.415
1567418995571,2019-09-02T03:09:55.571,3.694,35.427,-4.085,37.134
1567418995571,2019-09-02T03:09:55.571,3.694,29.756,3.780,34.573
1567418995571,2019-09-02T03:09:55.571,3.694,19.573,47.622,25.549
1567418995605,2019-09-02T03:09:55.605,3.728,7.439,86.890,6.341
1567418995605,2019-09-02T03:09:55.605,3.728,-6.098,114.390,-18.841
1567418995605,2019-09-02T03:09:55.605,3.728,-15.793,153.537,-42.988
1567418995653,2019-09-02T03:09:55.653,3.776,-18.049,195.610,-59.573
1567418995653,2019-09-02T03:09:55.653,3.776,-17.622,192.500,-65.915
1567418995653,2019-09-02T03:09:55.653,3.776,-13.780,128.841,-60.915
1567418995692,2019-09-02T03:09:55.692,3.815,-7.988,43.293,-62.500
1567418995692,2019-09-02T03:09:55.692,3.815,-8.049,-5.610,-63.780
1567418995692,2019-09-02T03:09:55.692,3.815,-6.890,-22.134,-59.207
1567418995780,2019-09-02T03:09:55.780,3.903,-3.902,-34.024,-39.573
1567418995780,2019-09-02T03:09:55.780,3.903,-1.646,-45.793,-15.732
1567418995780,2019-09-02T03:09:55.780,3.903,-2.378,-52.622,-6.768
1567418995825,2019-09-02T03:09:55.825,3.948,-3.110,-36.341,1.707
1567418995825,2019-09-02T03:09:55.825,3.948,-7.561,-23.110,3.598
1567418995825,2019-09-02T03:09:55.825,3.948,-11.159,-26.402,-2.073
1567418995874,2019-09-02T03:09:55.874,3.997,-11.463,-35.366,-3.659
1567418995874,2019-09-02T03:09:55.874,3.997,-12.073,-45.305,-4.573
1567418995874,2019-09-02T03:09:55.874,3.997,-11.037,-45.976,-6.280
1567418995936,2019-09-02T03:09:55.936,4.059,-8.049,-35.610,-3.354
1567418995936,2019-09-02T03:09:55.936,4.059,-6.037,-22.683,-0.122
1567418995936,2019-09-02T03:09:55.936,4.059,-5.671,-14.878,3.049
1567418996008,2019-09-02T03:09:56.008,4.131,-8.293,-10.793,7.378
1567418996008,2019-09-02T03:09:56.008,4.131,-10.793,-16.037,9.634
1567418996008,2019-09-02T03:09:56.008,4.131,-12.805,-33.232,9.024
1567418996053,2019-09-02T03:09:56.053,4.176,-11.890,-49.695,7.195
1567418996053,2019-09-02T03:09:56.053,4.176,-9.268,-56.220,1.037
1567418996053,2019-09-02T03:09:56.053,4.176,-11.037,-48.720,-7.561
1567418996126,2019-09-02T03:09:56.126,4.249,-8.841,-21.159,-12.012
1567418996126,2019-09-02T03:09:56.126,4.249,-0.854,-0.244,-16.951
1567418996126,2019-09-02T03:09:56.126,4.249,7.256,-0.488,-14.695
1567418996178,2019-09-02T03:09:56.178,4.301,10.061,-1.768,-9.878
1567418996178,2019-09-02T03:09:56.178,4.301,6.890,6.341,-4.329
1567418996178,2019-09-02T03:09:56.178,4.301,2.378,11.524,-1.037
1567418996231,2019-09-02T03:09:56.231,4.354,-0.854,3.354,0.610
1567418996231,2019-09-02T03:09:56.231,4.354,-2.134,-10.061,-0.183
1567418996231,2019-09-02T03:09:56.231,4.354,-2.134,-12.012,-2.500
1567418996286,2019-09-02T03:09:56.286,4.409,-1.951,-2.378,-2.256
1567418996286,2019-09-02T03:09:56.286,4.409,-2.012,-3.293,-1.098
1567418996286,2019-09-02T03:09:56.286,4.409,-1.220,-9.817,-1.159
1567418996345,2019-09-02T03:09:56.345,4.468,-0.061,-8.476,0.061
1567418996345,2019-09-02T03:09:56.345,4.468,-0.244,-1.951,0.732
1567418996345,2019-09-02T03:09:56.345,4.468,-1.341,-0.915,0.122
1567418996410,2019-09-02T03:09:56.410,4.533,-2.195,-7.073,1.280
1567418996410,2019-09-02T03:09:56.410,4.533,-3.659,-16.829,2.256
1567418996410,2019-09-02T03:09:56.410,4.533,-2.805,-21.037,2.317
1567418996529,2019-09-02T03:09:56.529,4.652,-2.134,-15.122,5.549
1567418996529,2019-09-02T03:09:56.529,4.652,-1.037,-16.524,9.024
1567418996529,2019-09-02T03:09:56.529,4.652,-0.732,-26.646,6.890
1567418996607,2019-09-02T03:09:56.607,4.730,-0.305,-38.354,6.524
1567418996607,2019-09-02T03:09:56.607,4.730,-0.610,-48.537,5.915
1567418996607,2019-09-02T03:09:56.607,4.730,-0.244,-49.939,5.061
1567418996693,2019-09-02T03:09:56.693,4.816,0.427,-47.683,5.305
1567418996693,2019-09-02T03:09:56.693,4.816,-0.976,-44.451,4.207
1567418996693,2019-09-02T03:09:56.693,4.816,-4.634,-39.939,1.707
1567418996733,2019-09-02T03:09:56.733,4.856,-7.622,-33.537,-1.341
1567418996733,2019-09-02T03:09:56.733,4.856,-8.232,-24.939,-5.061
1567418996733,2019-09-02T03:09:56.733,4.856,-6.890,-14.390,-5.915
1567418996798,2019-09-02T03:09:56.798,4.921,-4.329,-2.134,-2.622
1567418996798,2019-09-02T03:09:56.798,4.921,-0.305,9.878,1.890
1567418996798,2019-09-02T03:09:56.798,4.921,2.439,17.744,9.451
1567418996842,2019-09-02T03:09:56.842,4.965,5.000,20.610,17.866
1567418996842,2019-09-02T03:09:56.842,4.965,8.232,23.963,24.451
1567418996842,2019-09-02T03:09:56.842,4.965,12.195,27.927,30.976
1567418996991,2019-09-02T03:09:56.991,5.114,15.183,31.829,37.500
1567418996991,2019-09-02T03:09:56.991,5.114,18.354,27.195,40.793
1567418996991,2019-09-02T03:09:56.991,5.114,16.463,16.098,44.268
1567418997107,2019-09-02T03:09:57.107,5.230,19.817,12.439,41.951
1567418997107,2019-09-02T03:09:57.107,5.230,22.012,-4.817,33.720
1567418997107,2019-09-02T03:09:57.107,5.230,14.329,-28.659,23.963
1567418997193,2019-09-02T03:09:57.193,5.316,17.500,-27.317,20.366
1567418997193,2019-09-02T03:09:57.193,5.316,22.500,-9.451,18.354
1567418997193,2019-09-02T03:09:57.193,5.316,23.171,12.317,15.854
1567418997274,2019-09-02T03:09:57.274,5.397,23.598,58.354,20.976
1567418997274,2019-09-02T03:09:57.274,5.397,34.085,84.268,26.768
1567418997274,2019-09-02T03:09:57.274,5.397,33.049,51.829,18.598
1567418997353,2019-09-02T03:09:57.353,5.476,24.207,43.780,10.305
1567418997353,2019-09-02T03:09:57.353,5.476,12.683,93.476,5.305
1567418997353,2019-09-02T03:09:57.353,5.476,0.061,158.659,-8.171
1567418997426,2019-09-02T03:09:57.426,5.549,-3.232,179.085,-30.183
1567418997426,2019-09-02T03:09:57.426,5.549,-4.146,131.707,-48.049
1567418997426,2019-09-02T03:09:57.426,5.549,-6.037,55.732,-55.061
1567418997477,2019-09-02T03:09:57.477,5.600,-10.671,-2.012,-55.671
1567418997477,2019-09-02T03:09:57.477,5.600,-11.524,-11.646,-50.854
1567418997477,2019-09-02T03:09:57.477,5.600,-8.049,0.976,-46.159
1567418997584,2019-09-02T03:09:57.584,5.707,-5.671,-9.756,-44.878
1567418997584,2019-09-02T03:09:57.584,5.707,-6.829,-32.805,-36.768
1567418997584,2019-09-02T03:09:57.584,5.707,-4.573,-36.341,-11.585
1567418997622,2019-09-02T03:09:57.622,5.745,-5.000,-37.073,1.159
1567418997622,2019-09-02T03:09:57.622,5.745,-7.256,-29.085,4.329
1567418997622,2019-09-02T03:09:57.622,5.745,-8.110,-24.085,3.110
1567418997696,2019-09-02T03:09:57.696,5.819,-8.354,-31.220,-1.098
1567418997696,2019-09-02T03:09:57.696,5.819,-7.317,-37.134,-4.024
1567418997696,2019-09-02T03:09:57.696,5.819,-5.122,-35.183,-4.451
1567418997774,2019-09-02T03:09:57.774,5.897,-4.939,-30.915,-4.390
1567418997774,2019-09-02T03:09:57.774,5.897,-6.463,-28.171,-3.476
1567418997774,2019-09-02T03:09:57.774,5.897,-6.890,-29.939,-3.720
1567418997814,2019-09-02T03:09:57.814,5.937,-5.183,-38.720,-7.988
1567418997814,2019-09-02T03:09:57.814,5.937,-3.110,-40.305,-13.171
1567418997814,2019-09-02T03:09:57.814,5.937,-0.915,-24.146,-12.500
1567418997899,2019-09-02T03:09:57.899,6.022,1.463,-4.573,-9.878
1567418997899,2019-09-02T03:09:57.899,6.022,3.110,7.378,-6.402
1567418997899,2019-09-02T03:09:57.899,6.022,4.634,3.049,-5.427
1567418997941,2019-09-02T03:09:57.941,6.064,2.988,0.183,-7.134
1567418997941,2019-09-02T03:09:57.941,6.064,1.585,14.695,-3.841
1567418997941,2019-09-02T03:09:57.941,6.064,1.280,13.902,-2.683
1567418998013,2019-09-02T03:09:58.013,6.136,0.183,0.000,-3.902
1567418998013,2019-09-02T03:09:58.013,6.136,0.305,-6.524,-2.500
1567418998013,2019-09-02T03:09:58.013,6.136,-0.122,-4.695,-0.915
1567418998059,2019-09-02T03:09:58.059,6.182,-0.305,-2.561,0.305
1567418998059,2019-09-02T03:09:58.059,6.182,0.305,-6.341,-0.854
1567418998059,2019-09-02T03:09:58.059,6.182,-0.671,-4.451,-2.683
1567418998139,2019-09-02T03:09:58.139,6.262,0.183,2.439,-0.488
1567418998139,2019-09-02T03:09:58.139,6.262,2.134,1.707,-1.707
1567418998139,2019-09-02T03:09:58.139,6.262,2.866,0.244,-0.549
1567418998213,2019-09-02T03:09:58.213,6.336,2.988,-0.549,1.524
1567418998213,2019-09-02T03:09:58.213,6.336,2.256,-1.341,2.195
1567418998213,2019-09-02T03:09:58.213,6.336,1.524,-3.415,0.915
1567418998299,2019-09-02T03:09:58.299,6.422,1.341,-8.232,2.439
1567418998299,2019-09-02T03:09:58.299,6.422,1.646,-16.341,5.000
1567418998299,2019-09-02T03:09:58.299,6.422,1.585,-26.829,5.244
1567418998354,2019-09-02T03:09:58.354,6.477,1.098,-32.195,4.024
1567418998354,2019-09-02T03:09:58.354,6.477,2.439,-30.061,3.902
1567418998354,2019-09-02T03:09:58.354,6.477,4.817,-22.683,1.951
1567418998454,2019-09-02T03:09:58.454,6.577,7.378,-14.268,-0.183
1567418998454,2019-09-02T03:09:58.454,6.577,8.780,-8.293,-1.159
1567418998454,2019-09-02T03:09:58.454,6.577,9.634,-8.963,-2.134
1567418998492,2019-09-02T03:09:58.492,6.615,8.415,-10.244,-2.073
1567418998492,2019-09-02T03:09:58.492,6.615,5.915,-8.537,-1.098
1567418998492,2019-09-02T03:09:58.492,6.615,3.659,-7.378,3.049
1567418998564,2019-09-02T03:09:58.564,6.687,2.317,-10.122,8.963
1567418998564,2019-09-02T03:09:58.564,6.687,3.171,-9.939,15.366
1567418998564,2019-09-02T03:09:58.564,6.687,2.317,-0.366,23.171
1567418998600,2019-09-02T03:09:58.600,6.723,4.573,8.476,32.317
1567418998600,2019-09-02T03:09:58.600,6.723,8.110,12.195,38.171
1567418998600,2019-09-02T03:09:58.600,6.723,12.683,20.976,42.317
1567418998641,2019-09-02T03:09:58.641,6.764,16.707,33.598,42.195
1567418998641,2019-09-02T03:09:58.641,6.764,17.500,34.268,38.110
1567418998641,2019-09-02T03:09:58.641,6.764,10.244,21.890,33.110
1567418998708,2019-09-02T03:09:58.708,6.831,5.488,4.390,28.598
1567418998708,2019-09-02T03:09:58.708,6.831,0.976,-8.720,22.927
1567418998708,2019-09-02T03:09:58.708,6.831,-8.232,-14.329,16.159
1567418998787,2019-09-02T03:09:58.787,6.910,-12.622,15.915,26.341
1567418998787,2019-09-02T03:09:58.787,6.910,-2.683,60.793,33.537
1567418998787,2019-09-02T03:09:58.787,6.910,2.439,59.024,27.378
1567418998827,2019-09-02T03:09:58.827,6.950,5.732,63.354,20.854
1567418998827,2019-09-02T03:09:58.827,6.950,6.585,81.585,10.122
1567418998827,2019-09-02T03:09:58.827,6.950,3.963,103.354,-3.110
1567418998924,2019-09-02T03:09:58.924,7.047,0.976,122.805,-17.805
1567418998924,2019-09-02T03:09:58.924,7.047,-0.244,106.890,-37.073
