epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1567418993307,2019-09-02T03:09:53.307,1.138,-13.415,62.622,18.171
1567418993307,2019-09-02T03:09:53.307,1.138,-10.854,66.463,21.829
1567418993307,2019-09-02T03:09:53.307,1.138,-7.805,49.878,20.305
1567418993336,2019-09-02T03:09:53.336,1.167,-7.317,22.439,16.159
1567418993336,2019-09-02T03:09:53.336,1.167,-5.244,18.110,17.195
1567418993336,2019-09-02T03:09:53.336,1.167,-0.061,31.280,21.829
1567418993373,2019-09-02T03:09:53.373,1.204,5.549,35.183,24.939
1567418993373,2019-09-02T03:09:53.373,1.204,9.024,26.402,23.841
1567418993373,2019-09-02T03:09:53.373,1.204,10.793,23.049,25.244
1567418993411,2019-09-02T03:09:53.411,1.242,13.841,13.780,25.122
1567418993411,2019-09-02T03:09:53.411,1.242,18.049,-3.354,21.341
1567418993411,2019-09-02T03:09:53.411,1.242,19.878,-36.098,8.720
1567418993457,2019-09-02T03:09:53.457,1.288,18.415,-80.427,-20.549
1567418993457,2019-09-02T03:09:53.457,1.288,17.744,-93.293,-51.890
1567418993457,2019-09-02T03:09:53.457,1.288,20.427,-69.634,-75.000
1567418993495,2019-09-02T03:09:53.495,1.326,12.622,-87.561,-97.439
1567418993495,2019-09-02T03:09:53.495,1.326,-9.390,-194.634,-111.707
1567418993495,2019-09-02T03:09:53.495,1.326,-29.512,-247.195,-64.390
1567418993533,2019-09-02T03:09:53.533,1.364,-27.988,-253.598,-51.707
1567418993533,2019-09-02T03:09:53.533,1.364,-31.890,-217.317,-46.463
1567418993533,2019-09-02T03:09:53.533,1.364,-13.354,-45.183,-17.927
1567418993569,2019-09-02T03:09:53.569,1.400,-12.256,56.463,12.988
1567418993569,2019-09-02T03:09:53.569,1.400,-17.988,89.634,50.183
1567418993569,2019-09-02T03:09:53.569,1.400,-16.951,98.963,70.061
1567418993628,2019-09-02T03:09:53.628,1.459,-10.549,134.085,85.061
1567418993628,2019-09-02T03:09:53.628,1.459,-3.293,185.732,106.341
1567418993628,2019-09-02T03:09:53.628,1.459,-2.744,158.049,103.476
1567418993665,2019-09-02T03:09:53.665,1.496,-2.317,77.134,85.854
1567418993665,2019-09-02T03:09:53.665,1.496,9.756,44.390,74.085
1567418993665,2019-09-02T03:09:53.665,1.496,22.195,58.963,64.939
1567418993703,2019-09-02T03:09:53.703,1.534,31.037,107.683,60.854
1567418993703,2019-09-02T03:09:53.703,1.534,34.512,129.573,51.159
1567418993703,2019-09-02T03:09:53.703,1.534,33.415,127.439,43.110
1567418993736,2019-09-02T03:09:53.736,1.567,29.207,116.159,36.098
1567418993736,2019-09-02T03:09:53.736,1.567,24.756,107.012,31.707
1567418993736,2019-09-02T03:09:53.736,1.567,17.378,98.720,24.573
1567418993784,2019-09-02T03:09:53.784,1.615,2.317,87.622,10.854
1567418993784,2019-09-02T03:09:53.784,1.615,-12.683,91.646,-1.829
1567418993784,2019-09-02T03:09:53.784,1.615,-18.902,97.012,-11.098
1567418993801,2019-09-02T03:09:53.801,1.632,-17.195,97.012,-16.524
1567418993801,2019-09-02T03:09:53.801,1.632,-14.329,108.415,-20.183
1567418993801,2019-09-02T03:09:53.801,1.632,-21.280,107.378,-28.659
1567418993881,2019-09-02T03:09:53.881,1.712,-38.476,85.244,-33.841
1567418993881,2019-09-02T03:09:53.881,1.712,-54.695,65.549,-39.878
1567418993881,2019-09-02T03:09:53.881,1.712,-66.890,45.244,-50.732
1567418993909,2019-09-02T03:09:53.909,1.740,-75.610,41.646,-61.402
1567418993909,2019-09-02T03:09:53.909,1.740,-78.537,49.451,-65.244
1567418993909,2019-09-02T03:09:53.909,1.740,-78.841,36.829,-66.768
1567418993955,2019-09-02T03:09:53.955,1.786,-78.232,14.695,-66.951
1567418993955,2019-09-02T03:09:53.955,1.786,-75.671,16.768,-62.134
1567418993955,2019-09-02T03:09:53.955,1.786,-73.598,20.122,-56.220
1567418994007,2019-09-02T03:09:54.007,1.838,-75.122,-27.134,-55.976
1567418994007,2019-09-02T03:09:54.007,1.838,-81.524,-116.098,-59.329
1567418994007,2019-09-02T03:09:54.007,1.838,-91.829,-149.939,-51.951
1567418994032,2019-09-02T03:09:54.032,1.863,-94.512,-93.963,-39.756
1567418994032,2019-09-02T03:09:54.032,1.863,-86.463,-58.049,-35.122
1567418994032,2019-09-02T03:09:54.032,1.863,-79.085,-92.134,-38.659
1567418994065,2019-09-02T03:09:54.065,1.896,-70.000,-112.500,-37.988
1567418994065,2019-09-02T03:09:54.065,1.896,-60.183,-79.695,-34.573
1567418994065,2019-09-02T03:09:54.065,1.896,-48.780,-14.939,-33.537
1567418994100,2019-09-02T03:09:54.100,1.931,-37.134,14.634,-39.939
1567418994100,2019-09-02T03:09:54.100,1.931,-32.439,-4.085,-48.415
1567418994100,2019-09-02T03:09:54.100,1.931,-31.707,-13.110,-50.061
1567418994141,2019-09-02T03:09:54.141,1.972,-29.939,-13.354,-47.195
1567418994141,2019-09-02T03:09:54.141,1.972,-24.390,-32.378,-46.646
1567418994141,2019-09-02T03:09:54.141,1.972,-18.415,-50.793,-47.866
1567418994214,2019-09-02T03:09:54.214,2.045,-18.598,-65.305,-48.476
1567418994214,2019-09-02T03:09:54.214,2.045,-21.646,-84.573,-38.354
1567418994214,2019-09-02T03:09:54.214,2.045,-20.793,-154.085,-29.024
1567418994259,2019-09-02T03:09:54.259,2.090,-21.463,-250.122,-27.805
1567418994259,2019-09-02T03:09:54.259,2.090,-13.415,-267.256,-17.805
1567418994259,2019-09-02T03:09:54.259,2.090,3.110,-245.976,-1.524
1567418994330,2019-09-02T03:09:54.330,2.161,25.122,-234.512,8.963
1567418994330,2019-09-02T03:09:54.330,2.161,35.061,-263.354,17.012
1567418994330,2019-09-02T03:09:54.330,2.161,32.012,-288.841,19.634
1567418994390,2019-09-02T03:09:54.390,2.221,28.659,-274.512,15.671
1567418994390,2019-09-02T03:09:54.390,2.221,27.866,-219.878,6.402
1567418994390,2019-09-02T03:09:54.390,2.221,25.183,-150.549,-11.890
1567418994448,2019-09-02T03:09:54.448,2.279,18.293,-103.659,-28.780
1567418994448,2019-09-02T03:09:54.448,2.279,17.683,-76.402,-41.768
1567418994448,2019-09-02T03:09:54.448,2.279,9.329,-70.305,-45.610
1567418994492,2019-09-02T03:09:54.492,2.323,-8.780,-65.427,-46.159
1567418994492,2019-09-02T03:09:54.492,2.323,-28.476,-36.463,-45.000
1567418994492,2019-09-02T03:09:54.492,2.323,-37.683,13.902,-37.866
1567418994556,2019-09-02T03:09:54.556,2.387,-37.561,60.976,-30.183
1567418994556,2019-09-02T03:09:54.556,2.387,-42.012,62.500,-19.024
1567418994556,2019-09-02T03:09:54.556,2.387,-47.439,-0.610,-6.280
1567418994621,2019-09-02T03:09:54.621,2.452,-64.146,-139.024,18.415
1567418994621,2019-09-02T03:09:54.621,2.452,-65.061,-172.866,29.451
1567418994621,2019-09-02T03:09:54.621,2.452,-16.463,-11.220,30.244
1567418994695,2019-09-02T03:09:54.695,2.526,-9.756,5.915,42.378
1567418994695,2019-09-02T03:09:54.695,2.526,-13.598,-19.451,32.561
1567418994695,2019-09-02T03:09:54.695,2.526,-7.622,27.195,16.220
1567418994765,2019-09-02T03:09:54.765,2.596,-8.537,73.354,-5.549
1567418994765,2019-09-02T03:09:54.765,2.596,-0.671,112.195,-21.463
1567418994765,2019-09-02T03:09:54.765,2.596,-1.159,108.537,-17.378
1567418994809,2019-09-02T03:09:54.809,2.640,13.171,105.610,-14.390
1567418994809,2019-09-02T03:09:54.809,2.640,23.293,90.366,-17.134
1567418994809,2019-09-02T03:09:54.809,2.640,24.512,64.451,-19.695
1567418994854,2019-09-02T03:09:54.854,2.685,16.280,15.854,-22.561
1567418994854,2019-09-02T03:09:54.854,2.685,9.268,24.512,-17.866
1567418994854,2019-09-02T03:09:54.854,2.685,6.098,25.549,-13.354
1567418994934,2019-09-02T03:09:54.934,2.765,9.390,-5.549,-8.598
1567418994934,2019-09-02T03:09:54.934,2.765,9.817,-55.366,2.378
1567418994934,2019-09-02T03:09:54.934,2.765,-0.671,-47.866,14.207
1567418994971,2019-09-02T03:09:54.971,2.802,-12.622,-0.183,16.037
1567418994971,2019-09-02T03:09:54.971,2.802,-16.220,9.085,1.220
1567418994971,2019-09-02T03:09:54.971,2.802,-19.085,-39.817,-2.134
1567418995026,2019-09-02T03:09:55.026,2.857,-10.488,8.476,-15.427
1567418995026,2019-09-02T03:09:55.026,2.857,2.134,119.573,-27.683
1567418995026,2019-09-02T03:09:55.026,2.857,9.329,208.110,-24.329
1567418995088,2019-09-02T03:09:55.088,2.919,9.085,222.927,-16.220
1567418995088,2019-09-02T03:09:55.088,2.919,13.841,191.280,-5.366
1567418995088,2019-09-02T03:09:55.088,2.919,18.780,148.659,10.244
1567418995149,2019-09-02T03:09:55.149,2.980,22.622,118.537,23.963
1567418995149,2019-09-02T03:09:55.149,2.980,19.573,115.915,37.744
1567418995149,2019-09-02T03:09:55.149,2.980,12.927,130.488,47.988
1567418995213,2019-09-02T03:09:55.213,3.044,10.000,93.476,53.476
1567418995213,2019-09-02T03:09:55.213,3.044,3.963,14.024,58.049
1567418995213,2019-09-02T03:09:55.213,3.044,-1.890,-39.329,60.793
1567418995264,2019-09-02T03:09:55.264,3.095,-14.817,-70.976,61.951
1567418995264,2019-09-02T03:09:55.264,3.095,-21.829,-102.439,62.622
1567418995264,2019-09-02T03:09:55.264,3.095,-22.500,-105.915,65.671
1567418995368,2019-09-02T03:09:55.368,3.199,-28.354,-72.378,63.780
1567418995368,2019-09-02T03:09:55.368,3.199,-33.841,-52.134,58.293
1567418995368,2019-09-02T03:09:55.368,3.199,-36.585,-75.122,49.207
1567418995427,2019-09-02T03:09:55.427,3.258,-41.341,-96.402,42.073
1567418995427,2019-09-02T03:09:55.427,3.258,-53.049,-80.244,31.585
1567418995427,2019-09-02T03:09:55.427,3.258,-51.280,-27.195,23.293
1567418995488,2019-09-02T03:09:55.488,3.319,-50.427,-42.256,11.707
1567418995488,2019-09-02T03:09:55.488,3.319,-59.939,-69.756,-2.317
1567418995488,2019-09-02T03:09:55.488,3.319,-52.378,-49.573,-3.659
1567418995559,2019-09-02T03:09:55.559,3.390,-47.744,-38.841,-5.000
1567418995559,2019-09-02T03:09:55.559,3.390,-42.988,-45.183,-9.634
1567418995559,2019-09-02T03:09:55.559,3.390,-46.280,-63.293,-3.476
1567418995596,2019-09-02T03:09:55.596,3.427,-44.634,-63.659,13.110
1567418995596,2019-09-02T03:09:55.596,3.427,-40.915,-75.366,22.988
1567418995596,2019-09-02T03:09:55.596,3.427,-51.220,-85.854,22.256
1567418995624,2019-09-02T03:09:55.624,3.455,-48.537,-46.890,20.793
1567418995624,2019-09-02T03:09:55.624,3.455,-44.085,-6.951,23.415
1567418995624,2019-09-02T03:09:55.624,3.455,-47.012,-3.902,26.463
1567418995681,2019-09-02T03:09:55.681,3.512,-53.537,-1.646,22.988
1567418995681,2019-09-02T03:09:55.681,3.512,-49.512,6.463,20.427
1567418995681,2019-09-02T03:09:55.681,3.512,-44.939,16.951,27.317
1567418995769,2019-09-02T03:09:55.769,3.600,-39.512,13.902,33.110
1567418995769,2019-09-02T03:09:55.769,3.600,-40.061,-20.122,33.171
1567418995769,2019-09-02T03:09:55.769,3.600,-43.354,-47.317,30.000
1567418995815,2019-09-02T03:09:55.815,3.646,-42.378,-20.122,30.549
1567418995815,2019-09-02T03:09:55.815,3.646,-37.256,18.171,28.659
1567418995815,2019-09-02T03:09:55.815,3.646,-37.500,18.659,23.598
1567418995860,2019-09-02T03:09:55.860,3.691,-40.183,2.073,15.183
1567418995860,2019-09-02T03:09:55.860,3.691,-41.951,-2.439,6.524
1567418995860,2019-09-02T03:09:55.860,3.691,-40.915,17.439,-0.610
1567418995925,2019-09-02T03:09:55.925,3.756,-36.890,27.439,-2.561
1567418995925,2019-09-02T03:09:55.925,3.756,-33.598,4.756,-5.061
1567418995925,2019-09-02T03:09:55.925,3.756,-20.244,-14.085,0.915
1567418995999,2019-09-02T03:09:55.999,3.830,3.171,-11.707,6.524
1567418995999,2019-09-02T03:09:55.999,3.830,13.598,23.659,-0.366
1567418995999,2019-09-02T03:09:55.999,3.830,1.098,17.500,-3.902
1567418996042,2019-09-02T03:09:56.042,3.873,-12.805,-6.768,-6.037
1567418996042,2019-09-02T03:09:56.042,3.873,-10.366,-15.732,-6.463
1567418996042,2019-09-02T03:09:56.042,3.873,2.195,7.012,-2.805
1567418996088,2019-09-02T03:09:56.088,3.919,6.159,19.573,-1.524
1567418996088,2019-09-02T03:09:56.088,3.919,2.439,3.476,-6.646
1567418996088,2019-09-02T03:09:56.088,3.919,6.402,-0.061,-11.768
1567418996168,2019-09-02T03:09:56.168,3.999,12.927,5.976,-9.268
1567418996168,2019-09-02T03:09:56.168,3.999,9.939,-2.683,-7.256
1567418996168,2019-09-02T03:09:56.168,3.999,-2.500,-11.890,-2.866
1567418996223,2019-09-02T03:09:56.223,4.054,-1.159,-8.841,-9.634
1567418996223,2019-09-02T03:09:56.223,4.054,-2.622,-19.146,-8.902
1567418996223,2019-09-02T03:09:56.223,4.054,-3.171,-19.268,-6.220
1567418996274,2019-09-02T03:09:56.274,4.105,-1.037,-14.085,-5.366
1567418996274,2019-09-02T03:09:56.274,4.105,0.610,-21.585,-7.439
1567418996274,2019-09-02T03:09:56.274,4.105,0.732,-25.610,-6.951
1567418996333,2019-09-02T03:09:56.333,4.164,4.268,-19.268,-7.378
1567418996333,2019-09-02T03:09:56.333,4.164,5.366,-16.341,-7.256
1567418996333,2019-09-02T03:09:56.333,4.164,3.171,-21.280,-5.793
1567418996401,2019-09-02T03:09:56.401,4.232,0.488,-28.354,-5.671
1567418996401,2019-09-02T03:09:56.401,4.232,0.549,-30.549,-5.000
1567418996401,2019-09-02T03:09:56.401,4.232,1.341,-27.866,-4.390
1567418996516,2019-09-02T03:09:56.516,4.347,2.073,-19.146,-4.024
1567418996516,2019-09-02T03:09:56.516,4.347,6.463,-5.854,-3.415
1567418996516,2019-09-02T03:09:56.516,4.347,6.524,-9.878,-3.049
1567418996595,2019-09-02T03:09:56.595,4.426,7.012,-4.817,-4.085
1567418996595,2019-09-02T03:09:56.595,4.426,2.500,2.744,-5.427
1567418996595,2019-09-02T03:09:56.595,4.426,-0.549,4.695,-5.976
1567418996633,2019-09-02T03:09:56.633,4.464,5.732,-1.463,-3.659
1567418996633,2019-09-02T03:09:56.633,4.464,14.329,-20.610,-10.366
1567418996633,2019-09-02T03:09:56.633,4.464,21.829,-15.305,-13.537
1567418996725,2019-09-02T03:09:56.725,4.556,16.341,-28.354,-16.037
1567418996725,2019-09-02T03:09:56.725,4.556,13.171,-45.671,-17.012
1567418996725,2019-09-02T03:09:56.725,4.556,12.988,-42.622,-17.805
1567418996770,2019-09-02T03:09:56.770,4.601,14.329,-32.317,-20.488
1567418996770,2019-09-02T03:09:56.770,4.601,9.207,-45.915,-19.268
1567418996770,2019-09-02T03:09:56.770,4.601,2.073,-54.817,-15.122
1567418996831,2019-09-02T03:09:56.831,4.662,1.890,-36.098,-10.183
1567418996831,2019-09-02T03:09:56.831,4.662,3.110,-26.037,-7.988
1567418996831,2019-09-02T03:09:56.831,4.662,2.195,-35.976,-4.878
1567418996882,2019-09-02T03:09:56.882,4.713,-1.768,-46.280,-2.500
1567418996882,2019-09-02T03:09:56.882,4.713,-1.098,-36.951,-1.280
1567418996882,2019-09-02T03:09:56.882,4.713,2.317,-17.012,-1.707
1567418997096,2019-09-02T03:09:57.096,4.927,5.061,-0.305,-4.878
1567418997096,2019-09-02T03:09:57.096,4.927,7.256,11.524,-8.841
1567418997096,2019-09-02T03:09:57.096,4.927,11.037,21.768,-9.085
1567418997171,2019-09-02T03:09:57.171,5.002,12.378,26.159,-9.329
1567418997171,2019-09-02T03:09:57.171,5.002,13.720,31.402,-8.598
1567418997171,2019-09-02T03:09:57.171,5.002,11.951,23.537,-8.415
1567418997219,2019-09-02T03:09:57.219,5.050,7.500,6.707,-9.207
1567418997219,2019-09-02T03:09:57.219,5.050,5.610,4.207,-7.439
1567418997219,2019-09-02T03:09:57.219,5.050,10.244,15.549,-3.415
1567418997313,2019-09-02T03:09:57.313,5.144,15.427,20.305,-2.012
1567418997313,2019-09-02T03:09:57.313,5.144,12.500,12.195,-0.671
1567418997313,2019-09-02T03:09:57.313,5.144,5.549,-5.854,-2.744
1567418997418,2019-09-02T03:09:57.418,5.249,2.622,-8.902,-4.390
1567418997418,2019-09-02T03:09:57.418,5.249,3.293,2.500,-1.951
1567418997418,2019-09-02T03:09:57.418,5.249,0.976,11.646,-2.805
1567418997457,2019-09-02T03:09:57.457,5.288,-0.671,18.780,-3.780
1567418997457,2019-09-02T03:09:57.457,5.288,0.549,13.598,-4.451
1567418997457,2019-09-02T03:09:57.457,5.288,4.024,26.280,-4.451
1567418997541,2019-09-02T03:09:57.541,5.372,12.622,61.951,-3.598
1567418997541,2019-09-02T03:09:57.541,5.372,22.744,109.390,2.134
1567418997541,2019-09-02T03:09:57.541,5.372,27.866,167.439,9.390
1567418997604,2019-09-02T03:09:57.604,5.435,23.780,201.890,27.073
1567418997604,2019-09-02T03:09:57.604,5.435,23.232,199.756,42.439
1567418997604,2019-09-02T03:09:57.604,5.435,4.329,142.561,35.793
1567418997657,2019-09-02T03:09:57.657,5.488,-17.561,74.146,33.232
1567418997657,2019-09-02T03:09:57.657,5.488,-22.134,21.646,35.976
1567418997657,2019-09-02T03:09:57.657,5.488,-21.098,-43.415,30.549
1567418997733,2019-09-02T03:09:57.733,5.564,-33.171,-64.756,26.159
1567418997733,2019-09-02T03:09:57.733,5.564,-37.317,-45.244,6.829
1567418997733,2019-09-02T03:09:57.733,5.564,-35.061,-75.305,-15.732
1567418997806,2019-09-02T03:09:57.806,5.637,-33.110,-120.244,-42.500
1567418997806,2019-09-02T03:09:57.806,5.637,-29.634,-94.634,-55.000
1567418997806,2019-09-02T03:09:57.806,5.637,-23.232,-47.744,-55.305
1567418997860,2019-09-02T03:09:57.860,5.691,-12.866,-46.098,-65.122
1567418997860,2019-09-02T03:09:57.860,5.691,6.890,-13.780,-55.732
1567418997860,2019-09-02T03:09:57.860,5.691,27.561,8.110,-44.512
1567418997927,2019-09-02T03:09:57.927,5.758,37.378,15.915,-43.659
1567418997927,2019-09-02T03:09:57.927,5.758,35.549,49.146,-56.646
1567418997927,2019-09-02T03:09:57.927,5.758,22.439,54.512,-69.634
1567418997972,2019-09-02T03:09:57.972,5.803,13.232,60.549,-67.683
1567418997972,2019-09-02T03:09:57.972,5.803,17.561,43.841,-54.146
1567418997972,2019-09-02T03:09:57.972,5.803,6.280,-7.317,-30.244
1567418998042,2019-09-02T03:09:58.042,5.873,14.756,28.963,-35.244
1567418998042,2019-09-02T03:09:58.042,5.873,10.671,24.146,-32.683
1567418998042,2019-09-02T03:09:58.042,5.873,5.976,10.976,-30.854
1567418998110,2019-09-02T03:09:58.110,5.941,-2.439,-19.817,-32.561
1567418998110,2019-09-02T03:09:58.110,5.941,-23.110,-51.220,-30.976
1567418998110,2019-09-02T03:09:58.110,5.941,-27.073,-74.390,-31.280
1567418998205,2019-09-02T03:09:58.205,6.036,5.122,-20.915,-22.500
1567418998205,2019-09-02T03:09:58.205,6.036,40.732,43.293,-20.305
1567418998205,2019-09-02T03:09:58.205,6.036,31.829,23.415,-17.866
1567418998248,2019-09-02T03:09:58.248,6.079,16.220,-14.268,-9.451
1567418998248,2019-09-02T03:09:58.248,6.079,12.683,-25.915,0.915
1567418998248,2019-09-02T03:09:58.248,6.079,16.890,-20.122,8.902
1567418998334,2019-09-02T03:09:58.334,6.165,20.549,-6.585,12.805
1567418998334,2019-09-02T03:09:58.334,6.165,25.305,-13.720,12.317
1567418998334,2019-09-02T03:09:58.334,6.165,20.610,-20.366,15.244
1567418998444,2019-09-02T03:09:58.444,6.275,2.378,-38.232,22.744
1567418998444,2019-09-02T03:09:58.444,6.275,-13.110,-48.598,27.744
1567418998444,2019-09-02T03:09:58.444,6.275,-21.341,-27.683,17.927
1567418998482,2019-09-02T03:09:58.482,6.313,-20.061,17.500,-12.195
1567418998482,2019-09-02T03:09:58.482,6.313,8.415,3.049,-37.256
1567418998482,2019-09-02T03:09:58.482,6.313,0.488,-30.183,-31.280
1567418998554,2019-09-02T03:09:58.554,6.385,15.488,64.268,-24.756
1567418998554,2019-09-02T03:09:58.554,6.385,6.098,49.085,-17.195
1567418998554,2019-09-02T03:09:58.554,6.385,12.012,29.451,-30.061
1567418998590,2019-09-02T03:09:58.590,6.421,24.512,22.439,-40.671
1567418998590,2019-09-02T03:09:58.590,6.421,31.463,9.451,-49.390
1567418998590,2019-09-02T03:09:58.590,6.421,35.854,10.122,-49.878
1567418998629,2019-09-02T03:09:58.629,6.460,41.890,5.732,-51.220
1567418998629,2019-09-02T03:09:58.629,6.460,53.841,6.280,-54.634
1567418998629,2019-09-02T03:09:58.629,6.460,62.378,1.646,-64.634
1567418998688,2019-09-02T03:09:58.688,6.519,56.159,5.427,-61.159
1567418998688,2019-09-02T03:09:58.688,6.519,34.634,15.732,-34.634
1567418998688,2019-09-02T03:09:58.688,6.519,16.280,29.024,6.585
1567418998738,2019-09-02T03:09:58.738,6.569,17.073,12.012,26.646
1567418998738,2019-09-02T03:09:58.738,6.569,24.207,5.244,43.537
1567418998738,2019-09-02T03:09:58.738,6.569,27.927,13.232,55.366
1567418998820,2019-09-02T03:09:58.820,6.651,27.927,16.951,60.732
1567418998820,2019-09-02T03:09:58.820,6.651,17.256,-2.134,65.549
1567418998820,2019-09-02T03:09:58.820,6.651,-3.841,-75.915,83.902
1567418998912,2019-09-02T03:09:58.912,6.743,-25.244,-135.915,80.183
1567418998912,2019-09-02T03:09:58.912,6.743,-34.634,-125.244,56.463
1567418998912,2019-09-02T03:09:58.912,6.743,-34.634,-78.537,22.378
